"cpc_code","title","title_cpc_codes","informative_references","informative_references_cpc_codes","special_rules","special_rules_cpc_codes","glossary_of_terms","definition_statement"
"G01H","MEASUREMENT OF MECHANICAL VIBRATIONS OR ULTRASONIC, SONIC OR INFRASONIC WAVES","","Generating or transmitting mechanical vibrations in solids without measurementMeasuring distance, levels or bearings; Navigation; Gyroscopic instruments; Photogrammetry or videogrammetryMeasuring force or stressMeasuring pressure of a fluid or fluent solid material- Detecting knocks in internal-combustion enginesTesting dynamic balance of machines or structure, determining unbalanceDetermining unbalance by oscillating the body to be tested and converting vibrations due to unbalance into electric variablesVibration testing of structuresInvestigating or analysing materials by the use of ultrasonic, sonic or infrasonic waves; Visualisation of the interior of objects by transmitting ultrasonic or sonic waves through the objectMeasuring acceleration, deceleration, shockSystems using the reflection or reradiation of acoustic waves, e.g. sonar systemsSonar systems designed for mapping or imagingSeismology; Seismic or acoustic prospecting or detectingAcousto-optical devices, Obtaining records by techniques analogous to photography using ultrasonic, sonic or infrasonic wavesMusical instruments- Generating or transmitting mechanical vibrations in fluids without measurementArrangements for producing a reverberation or echo sound in fluidsSpeech analysis or synthesis; Speech recognitionInformation storage based on relative movement between record carrier and transducerPiezo-electric, electro-strictive or magneto-strictive elementsManufacture of electromechanical resonators by processes which include measurement of frequency with consequential modification of the resonator","B06B|G01C|G01L1/00|G01L7/00|G01L19/00|G01L23/22|G01M1/14|G01M1/22|G01M7/02|G01N29/00|G01P15/00|G01S15/00|G01S15/89|G01V1/00|G02F1/11|G02F1/33|G03B42/06|G10B|G10H|G10K|G10K15/08|G10L|G11B|H01L41/00|H03H3/007","","","","This place covers: Apparatus or methods for the measurement, or measurement in combination with generation, of mechanical vibrations or the like, and particularly for the measurement of: mechanical vibrations or ultrasonic, sonic or infrasonic waves by using radiation-sensitive means, e.g. optical means; mechanical vibrations or ultrasonic, sonic or infrasonic waves by detecting changes in electric or magnetic properties; mechanical vibrations or ultrasonic, sonic or infrasonic waves by other means; vibrations in solids by using direct conduction to the detector; vibrations in fluids by using a detector in a fluid; propagation velocity of ultrasonic, sonic or infrasonic waves; reverberation time; resonant frequency; mechanical or acoustic impedance."
"G01H1/00","Measuring {characteristics of} vibrations in solids by using direct conduction to the detector  (G01H9/00, G01H11/00 take precedence)","G01H9/00|G01H11/00","","","Except for  (torsional vibrations), groups  -  are not currently used for the classification of new documents. Since no distinction with regard to transverse, torsional or longitudinal vibrations has been made while classifying documents, the subject matter which is presumably covered by these groups is effectively classified in .","G01H1/10|G01H1/04|G01H1/16|G01H1/00","","This place covers: Measuring characteristics of vibrations of rotating machines, using direct contact of the transducer, microphones, or optical detectors. Measuring characteristics of vibrations of the rotor of turbo machines, using direct contact of the transducer, microphones, or optical detectors."
"G01H3/00","Measuring {characteristics of} vibrations by using a detector in a fluid  (G01H7/00, G01H9/00, G01H11/00 take precedence)","G01H7/00|G01H9/00|G01H11/00","","","","","","This place covers: Measuring frequency. Measuring amplitude or power. Dosimeters."
"G01H3/005","{Testing or calibrating of detectors covered by the subgroups of G01H3/00  (calibrating geophysical instruments, e.g. seismic receivers G01V13/00)}","G01H3/00|G01V13/00","","","","","",""
"G01H5/00","Measuring propagation velocity of ultrasonic, sonic or infrasonic waves {, e.g. of pressure waves}","","","","","","",""
"G01H7/00","Measuring reverberation time {; room acoustic measurements}","","Measuring absorption of vibrations in a materialArrangements for producing a reverberation or echo sound in fluids","G01N|G10K15/08","","","",""
"G01H9/00","Measuring mechanical vibrations or ultrasonic, sonic or infrasonic waves by using radiation-sensitive means, e.g. optical means","","Measuring force or stress by measuring variations in optical properties of a material when it is stressedMeasuring pressure of a fluid by acoustic meansAnalysing materials using optoacoustic interaction with the materialMeasuring acceleration, measuring shock by photoelectric pick-upElectro-optic transducers","G01L1/24|G01L11/04|G01N29/24|G01P15/093|H04R23/00","","","","This place covers: Measuring vibrations or sonic waves using electromagnetic waves, e.g. light."
"G01H11/00","Measuring mechanical vibrations or ultrasonic, sonic or infrasonic waves by detecting changes in electric or magnetic properties","","Measuring acceleration, deceleration shock with conversion into electric or magnetic variablesBurglar alarms actuated by variation in capacitance or inductance or a circuitStructural combination of musical instruments with microphones or other pick-up devices, , ","G01P15/08|G08B13/26|G10H3/16|G10H3/18|G10H3/20","","","","This place covers: Measuring by magnetic or electromagnetic means; Measuring by electric means"
"G01H13/00","Measuring resonant frequency","","","","","","",""
"G01H15/00","Measuring mechanical or acoustic impedance","","Analysing fluids by measuring acoustic impedance","G01N29/028","","","",""
"G01H17/00","Measuring mechanical vibrations or ultrasonic, sonic or infrasonic waves, not provided for in the preceding groups {(see provisionally also G01H1/00)}","G01H1/00","","","","","","This place covers: Prediction of vibration patterns. Chladni techniques."
