"cpc_code","title","title_cpc_codes","informative_references","informative_references_cpc_codes","special_rules","special_rules_cpc_codes","glossary_of_terms","definition_statement"
"A23N","MACHINES OR APPARATUS FOR TREATING HARVESTED FRUIT, VEGETABLES OR FLOWER BULBS IN BULK, NOT OTHERWISE PROVIDED FOR; PEELING VEGETABLES OR FRUIT IN BULK; APPARATUS FOR PREPARING ANIMAL FEEDING- STUFFS  (machines for cutting straw or fodder A01F29/00; disintegrating, e.g. shredding, B02C; severing, e.g. cutting, splitting, slicing B26B, B26D)","A01F29/00|B02C|B26B|B26D","Machines for cutting straw or fodder   Disintegrating, e.g. shredding in general   Severing, e.g. cutting, splitting, slicing  ,  Extracting presses in general  ","A01F29/00|B02C|B26B|B26D|B30B","","","","This place covers: Apparatus for post-harvest processing of fruit, vegetables or flower bulbs in bulk, or on an industrial scale (  -  ); Apparatus for preparing fodder for feeding animals ( )"
"A23N1/00","Machines or apparatus for extracting juice  (preparation of non-alcoholic beverages, e.g. by adding ingredients to fruit or vegetable juices, A23L2/00; apparatus for making beverages A47J31/00 {centrifuges B04B}; extracting presses B30B)","A23L2/00|A47J31/00|B04B|B30B","Preparation of non-alcoholic beverages, e.g. by adding ingredients to fruit or vegetable juices  Apparatus for making beverages   Centrifuges as such  Extracting presses in general  ","A23L2/00|A47J31/00|B04B|B30B","Apparatus for post-harvest processing of fruit, vegetables or flower bulbs in bulk, or on an industrial scale ( - ); Apparatus for preparing fodder for feeding animals ()","A23N1/00|A23N15/00|A23N17/00","",""
"A23N1/003","{especially for citrus fruits}","","","","","","","This place covers: Machines or apparatus for extracting juice in bulk, or on an industrial scale, dedicated for citrus fruit"
"A23N3/00","Machines for coring or stoning fruit, characterised by their feeding device  (A23N4/00 takes precedence{; kitchen devices for stoning fruit A47J25/00})","A23N4/00|A47J25/00","Conveyors  ","B65G","","","","This place covers: Machines for coring or stoning fruit in bulk, or on an industrial scale, characterised by their feeding device Illustrative example of subject matter classified in this group:     (source: Fig. 4 of EP0056790 A1)"
"A23N3/02","with feeder-drums","","Screw or rotary spiral conveyors  ","B65G33/00","","","",""
"A23N3/04","with endless feeder-belts","","Conveyors having endless load-conveying surfaces  ","B65G15/00","","","",""
"A23N3/06","with feeder-tables","","Conveyors comprising a cyclically-moving, e.g. reciprocating, carrier or impeller which is disengaged from the load during the return part of its movement  ","B65G25/00","","","",""
"A23N4/00","Machines for stoning fruit or removing seed-containing sections from fruit, characterised by their stoning or removing device  (for peeling fruit and removing seed-containing sections A23N7/08; domestic devices for stoning fruit A47J23/00, for coring fruit A47J25/00)","A23N7/08|A47J23/00|A47J25/00","Apparatus for peeling fruit and removing seed-containing sections  Arrangements for guiding hand cutting tools in general  Cutters in general  Details of apparatus for cutting, cutting-out, stamping-out, punching, perforating, or severing by means other than cutting  Punching tools or dies, cutting-out knives or dies in general  ","A23N7/08|B26B29/06|B26D1/00|B26D7/00|B26F","","","","This place covers: Machines for stoning fruit or removing seed-containing sections from fruit in bulk, or on an industrial scale, characterised by their stoning or removing device"
"A23N4/02","for stoning fruit","","Peeling fruit and removing seed-containing sections  Details of apparatus for cutting, cutting-out, stamping-out, punching, perforating, or severing by means other than cutting  ","A23N7/08|B26D7/00","","","","This place covers: Machines for stoning fruit in bulk, or on an industrial scale, characterised by their stoning device Illustrative example of subject matter classified in this group:     (source: Fig. 1 of US5992310 A)"
"A23N4/12","for coring fruit {(for household appliances B26B)}","B26B","Peeling fruit and removing seed-containing sections  For household appliances  Details of apparatus for cutting, cutting-out, stamping-out, punching, perforating, or severing by means other than cutting  ","A23N7/08|B26B|B26D7/00","","","","This place covers: Machines for removing seed-containing sections from fruit in bulk, or on an industrial scale, characterised by their removing device, and not suitable for stoning Illustrative example of subject matter classified in this group:     (source: Fig. 1 of US4416195 A)"
"A23N5/00","Machines for hulling, husking or cracking nuts {(household nutcrackers A47J43/26)}","A47J43/26","","","","","","This place covers: Machines for hulling, husking or cracking nuts in bulk, or on an industrial scale"
"A23N5/004","{for palmnuts  (A23N5/002 and A23N5/08 take precedence)}","A23N5/002|A23N5/08","","","","","","This place covers: Machines for hulling, husking or cracking of in particular palmnuts in bulk, or on an industrial scale"
"A23N5/006","{for chestnuts  (A23N5/002 and A23N5/08 take precedence)}","A23N5/002|A23N5/08","","","","","","This place covers: Machines for hulling, husking or cracking chestnuts in bulk, or on an industrial scale"
"A23N5/008","{for almonds  (A23N5/002 and A23N5/08 take precedence)}","A23N5/002|A23N5/08","","","other nuts with like processes: cashew nuts","","","This place covers: Machines for hulling, husking for almonds etc. in bulk, or on an industrial scale"
"A23N5/08","for removing fleshy or fibrous hulls of nuts  (for peanuts A23N5/01)","A23N5/01","","","","","","This place covers: Machines for removing fleshy or fibrous hulls of nuts in bulk or on an industrial scale"
