"cpc_code","title","title_cpc_codes","informative_references","informative_references_cpc_codes","special_rules","special_rules_cpc_codes","glossary_of_terms","definition_statement"
"A61H","PHYSICAL THERAPY APPARATUS, e.g. DEVICES FOR LOCATING OR STIMULATING REFLEX POINTS IN THE BODY; ARTIFICIAL RESPIRATION; MASSAGE; BATHING DEVICES FOR SPECIAL THERAPEUTIC OR HYGIENIC PURPOSES OR SPECIFIC PARTS OF THE BODY  (electrotherapy, magnetotherapy, radiation therapy, ultrasound therapy A61N)","A61N","Training or exercising equipment for animals Garments with controlled internal environment Ventilating, cooling or heating means in connection with bedsteads or mattresses Apparatus for helping babies to walk Baths; Showers; Appurtenances therefore for merely cleaning human bodies Body washing or cleaning implements for merely cleaning human bodies Dental implements for therapeutic treatment Methods or devices enabling patients or disabled persons to operate an apparatus or a device not forming part of the bodyOrthopaedic devices or methods Devices for treatment of the eyes Means for washing bed-ridden persons Beds for promoting or observing sleep Sub aquatic intestinal cleaning Devices for influencing the respiratory system of patients by gas treatment, e.g. mouth-to-mouth respiration Devices for producing or ending sleep by mechanical, optical, or acoustical means (other than alarm clocks or the like) Blood pumps or devices for mechanical circulatory assistance Electro medical massage devices applying continuous direct current by contact electrodes Electrotherapy devices applying alternating or intermittent currents by contact electrodes Applying ionized fluids to the human body for therapy Exercising apparatus specially adapted for conditioning the cardio-vascular system, for training agility or co-ordination of movements Exercising apparatus specially adapted for particular parts of the bodyExercising devices for feet or toes ","A01K15/02|A41D13/002|A47C21/04|A47D13/04|A47K3/00|A47K7/00|A61C19/06|A61F4/00|A61F5/00|A61F9/00|A61G7/0005|A61G7/05|A61M9/00|A61M16/00|A61M21/00|A61M60/00|A61N1/26|A61N1/32|A61N1/44|A63B22/00|A63B23/00|A63B23/10","","","TherapyAny medical treatment of an abnormal condition of a human or animal body (e.g. disease, impaired organ, injured limb) by means, instruments, devices, or methods that utilize forms of energy (e.g. mechanical energy) and which is not used for surgical purposes. In general, the treatment time for therapy is long-term relative to that for surgery which usually has a much more immediate effect on the body.Disabled personA human being that is unable to do a basic physical task (e.g. walking) without assistance due to a physical or mental impairment/condition.PatientA human being awaiting or undergoing any form of (a) medical care (e.g. testing) or treatment by medical staff (e.g. doctors, dentists, midwives, chiropractors) or (b) physical tending (e.g. feeding) by care providers (e.g. hospice or nursing home staff) due to impairment.","This place covers: Apparatus or processes which are not used for surgical purposes utilizing mechanical energy transmitted by direct physical contact with the external surface of the thorax portion of human bodies to induce or supplement normal breathing (e.g. iron lungs). Apparatus or processes, which are not used for surgical purposes that are specially adapted to improve or promote the optical functioning of individuals (e.g. rectify defective vision, improve the natural operation of their eyes) by: contacting eyes or their muscles directly to move the eyes, subjecting the eyes of individuals to controlled muscle strain, utilizing stimulators, such as flash illumination, to cause movement of eyes of individuals in a controlled manner, or facilitating or training individuals through practice to move their own eyes in a beneficial manner. Apparatus or devices that are explicitly designed for use by a single patient or disabled person for the purpose of helping them overcome a physical condition that impairs their ability to walk unassisted across the ground or similar support surface (e.g. crutches). Apparatus or processes utilizing mechanical energy directly applied upon human bodies for therapy (e.g. massage). These therapy apparatus and processes are intended to facilitate the healing of diseases, promote or assist normal operation of a malfunctioning body part, reduce the impact of injuries, or beneficially influence the condition of disabled body parts either by the physical movement of body parts (e.g. devices for exercising a passive body member) or other types of physical stimulation (e.g. touching) transmitted though contact with: external body surfaces or surfaces of naturally occurring body cavities. Apparatus or processes which are not used for surgical purposes utilizing mechanical energy directly applied to human bodies by physical contact therewith (e.g. chiropractic) to treat, alleviate the effects of, or prevent disease or bodily malfunctions (e.g. misalignments of bone, aberrant joint) solely by manipulation, adjustment, or realignment of at least a portion of the skeletal system of the body (e.g. bone joints, tendons, spinal columns) by either: impacting external surfaces of bodies to manipulate or adjust portions of their skeletons containing unbroken bones or pulling or pushing on the external surfaces of bodies to extend or compress portions of their skeletons containing unbroken bones. Apparatus or processes which are not used for surgical purposes utilizing mechanical energy directly applied upon human bodies by physical contact (e.g. massage) to rub, stroke, knead, tap, vibrate, or otherwise move a portion of the external surface of human bodies, or the surfaces of their naturally occurring body cavities, to either: physically relax individuals, physically arouse or stimulate individuals, or counteract or relieve bodily pains. Apparatus or processes which are not used for surgical purposes (e.g. baths) that are specially adapted for covering, soaking, or immersing human bodies, or portions of bodies, within fluids (e.g. steam, water) or fluent materials (e.g. sand, mud) in a manner that is distinct from the common bathing process for cleaning human bodies and is intended to either: counteract or relieve bodily pains, physically relax individuals, promote or assist healing of injured bodies or their parts, or restore to health, or alleviate the effects of sicknesses or other types of abnormal conditions on, bodies or their parts. Apparatus or processes (e.g. breast baths) specially adapted for covering, soaking, or immersing only one particular part of the human body within fluids (e.g. steam, water) or fluent materials (e.g. sand, seaweed). Articles of clothing (e.g. sweating suits for therapy) that at least partially enclose human bodies for the primary purpose of increasing the local temperature (e.g. insulated, include heating elements) or humidity (e.g. constructed of partially air tight material) of the portion of the human bodies covered to a point where the localized temperature or humidity is beyond the range that human beings normally consider physically comfortable (i.e. creates localized sauna-like environment) for therapy. Specially adapted components for the above types of apparatus. Auxiliary appliances or accessories specially adapted for use with any of the above types of apparatus or process (e.g. reflex point locators). Other types of apparatus or processes which are not used for surgical (e.g. acupuncture devices) purposes that utilize mechanical energy directly applied to human bodies by physical contact for improving their functioning that are not specifically provided for elsewhere in another subclass."
"A61H1/00","Apparatus for passive exercising  (A61H5/00 takes precedence); Vibrating apparatus {(driving means for vibrating A61H23/00)}; Chiropractic devices, e.g. body impacting devices, external devices for briefly extending or aligning unbroken bones","A61H5/00|A61H23/00","",""," The driving means for vibrating are classified in For additional information the orthogonal classification (, ) is used.","A61H23/00|A61H2201/00|A61H2230/855","","This place covers: Apparatus and processes intended to facilitate the healing of diseases, promote or assist normal operation of a malfunctioning body part, reduce the impact of injuries, or beneficially influence the condition of disabled body parts either by the physical movement of body parts (e.g. devices for exercising a passive body member) or other types of physical stimulation (e.g. pressure or blows on a part of the skeletal structure, vibration on the body). Vibrating apparatus for passive exercising."
"A61H1/001","{Apparatus for applying movements to the whole body}","","Incorporated in furniture Driving means","A61H2201/0138|A61H2201/12","","","",""
"A61H1/003","{Rocking or oscillating around a horizontal axis transversal to the body}","","For artificial respiration or heart stimulation","A61H31/00","","","",""
"A61H1/005","{Moveable platform, e.g. vibrating or oscillating platform for standing, sitting, laying, leaning}","","Incorporated in furniture PortableSize reducing arrangement when not in use","A61H2201/0138|A61H2201/0157|A61H2201/0161","Vibration driving means are classified in ","A61H23/00","",""
"A61H1/006","{Apparatus for applying pressure or blows for compressive stressing of a part of the skeletal structure, e.g. for preventing or alleviating osteoporosis}","","","","","","",""
"A61H1/008","{Apparatus for applying pressure or blows almost perpendicular to the body or limb axis, e.g. chiropractic devices for repositioning vertebrae, correcting deformation}","","Driving means","A61H2201/12","","","","This place covers: Apparatus for chiropractic manipulation of the body of a user"
"A61H1/02","Stretching or bending {or torsioning} apparatus for exercising","","Driving meansInterface with userPosition of user","A61H2201/12|A61H2201/16|A61H2203/04","","","",""
"A61H2001/0203","{Rotation of a body part around its longitudinal axis}","","for active exercising","A63B2023/003","","","",""
"A61H2001/0207","{Nutating movement of a body part around its articulation}","","","","","","","This place covers: rocking, swaying, or nodding motion in the axis of rotation of a largely axially symmetric object, e.g. circular movement around a joint.  DE29714490U"
"A61H2001/0211","{Walking coordination of arms and legs}","","Walking movement for legs","A61H1/0262","","","",""
"A61H1/0214","{by rotating cycling movement}","","Rotating interfaceDevice suitable for active OR passive exercisingAssisted exercisingfor active exercising","A61H2201/1671|A63B21/00178|A63B21/00181|A63B22/06","","","",""
"A61H1/0218","{Drawing-out devices  (suspension devices for supporting the patient in upright walking or standing position A61H3/008; orthopedic devices for non-surgical treatment A61F5/01; stretching fractured limbs A61F5/04)}","A61H3/008|A61F5/01|A61F5/04","Suspension devices for supporting in a standing positionDriving meansInterface with userControl meansPosition of userOrthopaedic devices for non-surgical treatmentStretching fractured limbsInterface with user for active exercising","A61H3/008|A61H2201/12|A61H2201/16|A61H2201/50|A61H2203/04|A61F5/00|A61F5/04|A63B21/40","","","",""
"A61H1/0222","{Traction tables  (A61H1/0229 take precedence)}","A61H1/0229","by hanging the patient upside down or inclined downwardly","A61H2203/0493","","","",""
"A61H1/0229","{by reducing gravity forces normally applied to the body, e.g. by lifting or hanging the body or part of it}","","Patient immersed in liquidPatient hanging","A61H2203/02|A61H2203/0481","","","",""
"A61H2001/0233","{Pulsating, alternating, fluctuating}","","Percussion or vibration meansother driving means","A61H23/00|A61H2201/12","","","",""
"A61H1/0237","{for the lower limbs}","","for aiding disabled persons to walkInterface for lower limbsTherapy devices for lower limbs","A61H3/00|A61H2201/164|A61H2205/10","","","","This place covers: devices specifically made forstretching or bending passively a joint for therapy or for supporting the movement of a joint of a disabled person in a daily activity."
"A61H1/024","{Knee  (A61H1/0255 takes precedence)}","A61H1/0255","Interface for lower limbsTherapy devices for knees","A61H2201/164|A61H2205/104","","","",""
"A61H1/0244","{Hip  (A61H1/0255 takes precedence)}","A61H1/0255","Interface for the pelvisTherapy devices for hip","A61H2201/1628|A61H2205/088","","","",""
"A61H2001/0248","{by separating the legs laterally}","","Device suitable for active OR passive exercisingAssisted exercisingfor active exercising","A63B21/00178|A63B21/00181|A63B23/0488","","","",""
"A61H2001/0251","{by moving the legs together laterally}","","Position of the patient","A61H2203/04","","","",""
"A61H1/0255","{Both knee and hip of a patient, e.g. in supine or sitting position, the feet being moved in a plane substantially parallel to the body-symmetrical-plane  (A61H1/0214 takes precedence)}","A61H1/0214","Position of the patientDevice suitable for active OR passive exercisingAssisted exercisingfor active exercising","A61H2203/04|A63B21/00178|A63B21/00181|A63B23/0405","","","",""
"A61H1/0259","{moved by translation}","","","","This therapy is typically performed in a supine position, therefore the position supine  does not need to be classified, only different positions are classified.","A61H2203/0456","",""
"A61H1/0262","{Walking movement; Appliances for aiding disabled persons to walk  (A61H3/00 takes precedence)}","A61H3/00","","","","","","This place covers: Simulation of the walking movement, or part of it"
"A61H1/0266","{Foot}","","Interface for the footTherapy devices for the footfor active exercising","A61H2201/164|A61H2205/125|A63B23/10","","","","This place covers: Also movement of ankle"
"A61H2001/027","{Toes}","","for active exercising","A63B23/10","","","",""
"A61H1/0274","{for the upper limbs}","","Interface for the upper limbsTherapy devices for the upper limbsfor active exercising","A61H2201/1635|A61H2205/06|A63B23/12","","","",""
"A61H1/0277","{Elbow}","","for active exercising","A63B23/1281","","","",""
"A61H1/0281","{Shoulder}","","Interface for shouldersTherapy devices for the shouldersfor active exercising","A61H2201/1614|A61H2205/062|A63B23/12","","","",""
"A61H1/0285","{Hand}","","Interface for the handsTherapy devices for the handfor active exercising","A61H2201/1635|A61H2205/065|A63B23/16","","","",""
"A61H1/0288","{Fingers}","","Interface for the handsTherapy devices for the fingersfor active exercising","A61H2201/1635|A61H2205/067|A63B23/16","","","",""
"A61H1/0292","{for the spinal column  (A61H1/0218 takes precedence)}","A61H1/0218","Interface for the backTherapy devices for the backfor active exercising","A61H2201/1623|A61H2205/081|A63B23/0238","","","",""
"A61H1/0296","{Neck}","","Interface for the neckTherapy devices for the neckfor active exercising","A61H2201/1609|A61H2205/04|A63B23/025","","","",""
"A61H3/00","Appliances for aiding patients or disabled persons to walk about  (apparatus for helping babies to walk A47D13/04; {orthopaedic devices for correcting deformities of, or supporting, limbs A61F5/0102}; exercising apparatus for the feet or toes A63B23/10; {stairways or ramps E04F11/00})","A47D13/04|A61F5/0102|A63B23/10|E04F11/00","Control meansWalking sticks and Nordic walking sticks  - Apparatus for helping babies to walk Orthopaedic devices for correcting deformities of, or supporting limbs Standing-up or sitting-down aidsApplying electrical currents by contact electrodes for stimulating motor muscles, e.g. walking assistance Active exercise apparatus for the feet Exercising apparatus for the feet or toesTraining for running, jogging or speed walking Vehicles with legsStairways or ramps ","A61H2201/50|A45B1/00|A45B7/00|A47D13/04|A61F5/0102|A61G5/14|A61N1/36003|A63B23/04|A63B23/10|A63B69/0028|B62D57/03|E04F11/00","Exoskeletons specifically made for aiding disabled persons to walk are classified here in . If the exoskeleton is bending a joint (i.e. not only for supporting the weight), the joint which is moved has to be classified in , the exoskeletons are normally portable  and wearable , whereby wearable takes precedence over portable and therefore portable does not have to be coded.Use orthogonal classification for additional information as well as for invention information  - ).For further additional information the orthogonal classification (, ) is used.","A61H3/00|A61H1/0237|A61H2201/0157|A61H2201/165|A61H2003/001|A61H2003/007|A61H2201/00|A61H2230/85","","This place covers: Crutches, walkers, suspension devices or exoskeletons specifically made for aiding a disabled person to walk around, not on a treadmill."
"A61H2003/001","{on steps or stairways}","","Lift associated with stairsBuilt-in aids for ascending or descending stairs","B66B9/08|E04F11/1863","","","",""
"A61H2003/002","{with attached or incorporated article carrying means}","","For walking sticksSticks or Umbrellas with coat-hangersHolders or carriers for hand articles","A45B1/00|A45B3/06|A45F5/00","","","",""
"A61H2003/003","{Umbrellas}","","UmbrellasHolder for umbrellas ","A45B11/00|B60R7/12","","","",""
"A61H2003/004","{Trays}","","Sticks or umbrellas with containers for storing objectsSticks or umbrellas with tables","A45B2200/1054|A45B2200/1063","","","",""
"A61H2003/005","{with knee, leg or stump rests}","","Interface for lower limbsWalking sticks or umbrellas convertible into seats","A61H2201/164|A45B5/00","","","",""
"A61H2003/006","{with forearm rests, i.e. for non-used arms}","","Interface for arms","A61H2201/1635","","","",""
"A61H2003/007","{secured to the patient, e.g. with belts}","","Physical interface with patientWearable","A61H2201/16|A61H2201/165","","","",""
"A61H3/008","{Using suspension devices for supporting the body in an upright walking or standing position, e.g. harnesses  (drawing-out devices A61H1/0218)}","A61H1/0218","Thorax holding meansBody harness","A61H2201/1621|A62B5/00","","","","This place covers: Devices suspending a disabled person walking or standing"
