"cpc_code","title","title_cpc_codes","informative_references","informative_references_cpc_codes","special_rules","special_rules_cpc_codes","glossary_of_terms","definition_statement"
"F02D","CONTROLLING COMBUSTION ENGINES  (vehicle fittings, acting on a single sub-unit only, for automatically controlling vehicle speed B60K31/00; conjoint control of vehicle sub-units of different type or different function, road vehicle drive control systems for purposes other than the control of a single sub-unit B60W)","B60K31/00|B60W","Cyclically operating valves for combustion enginesControlling combustion engine lubricationCooling internal combustion enginesControlling gas-turbine plants, jet-propulsion plants or combustion-product engine plants, see the relevant subclasses for these plants, e.g., , Supplying combustion engines with combustible mixtures or constituents thereof, e.g. carburettors, injection pumpsStarting of combustion enginesControlling of ignitionAutomatic controllers for prime movers, in general","F01L|F01M|F01P|F02B|F02C|F02K|F02M|F02N|F02P|G05D","","","Engine""engine"" means a device for continuously converting fluid energy into mechanical power. Thus, this term includes, for example, internal-combustion piston engines, but it excludes single-stroke devices",""
"F02D1/00","Controlling fuel-injection pumps, e.g. of high pressure injection type  (F02D3/00 takes precedence)","F02D3/00","Controlling fuel-injection electricallyCyclically operating valves for combustion enginesControlling combustion engine lubricationCooling internal combustion enginesControlling gas-turbine plants, jet-propulsion plants, or combustion-product engine plants see the relevant subclasses for these plants, , Supplying combustion engines with combustible mixtures or constituents thereof, e.g. carburettors, injection pumpsControl of modern common rail fuel pumpsStarting of combustion enginesControlling of ignitionAutomatic controllers for prime movers, in general","F02D41/30|F01L|F01M|F01P|F02G|F02C|F02K|F02M|F02M59/20|F02N|F02P|G05D","","","","This place covers: Controlling fuel-injection pumps, e.g. of the high pressure injection type and pertains in particular to mechanical controlling and linkage of mechanically controlled fuel injection pumps."
"F02D1/16","Adjustment of injection timing  (F02D1/02 takes precedence)","F02D1/02","Rotary distributor pumpsAdjustment of injection timing by adjustment of pumping elements ","F02M41/00|F02M59/20","","","",""
"F02D1/162","{by mechanical means dependent on engine speed for angular adjustment of driving and driven shafts}","","","","","","","This place covers: E.g. using a centrifugal governor to adjust the angular timing of pump shaft."
"F02D1/183","{hydraulic}","","","","","","","This place covers: Hydraulic adjustment of injection timing. E.g. using a hydraulic phase shifter device between pump and pump drive or angularly adjusting a cam profile to adjust the timing."
"F02D3/00","Controlling low-pressure fuel injection, i.e. where the fuel-air mixture containing fuel thus injected will be substantially compressed by the compression stroke of the engine, by means other than controlling only an injection pump","","Cyclically operating valves for combustion enginesControlling combustion engine lubricationCooling internal combustion enginesSupplying combustion engines with combustible mixtures or constituents thereof, e.g. carburettors, injection pumpsLow pressure fuel-injection apparatusStarting of combustion enginesControlling of ignition","F01L|F01M|F01P|F02M|F02M69/00|F02N|F02P","Documents disclosing controlling the feeding of liquid fuel from storage containers to carburetors or fuel-injection apparatus are normally classified in .","F02D33/003","",""
"F02D7/00","Other fuel-injection control","","Cyclically operating valves for combustion enginesControlling combustion engine lubricationCooling internal combustion enginesSupplying combustion engines with combustible mixtures or constituents thereof, e.g. carburettors, injection pumpsStarting of combustion enginesControlling of ignitionAutomatic controllers for prime movers, in general","F01L|F01M|F01P|F02M|F02N|F02P|G05D","","","",""
"F02D7/02","Controlling fuel injection where fuel is injected by compressed air","","Apparatus for injecting fuel by means of high pressure gasApparatus for low pressure fuel injection by compressed air","F02M67/00|F02M69/08","","","",""
"F02D9/00","Controlling engines by throttling air or fuel-and-air induction conduits or exhaust conduits","","Valves in general","F16K","","","Pivotally-mounted flapsFlaps rotating around an axis","This place covers: Valves for controlling the air or air and fuel admission into or the exhaust out of the engine and the arrangement of such valves in intake or exhaust conduits."
"F02D9/08","Throttle valves specially adapted therefor; Arrangements of such valves in conduits","","Throttle valves modified for use in, or arranged in, carburetorsThrottle valves in general","F02M|F16K","","","",""
