"cpc_code","title","title_cpc_codes","informative_references","informative_references_cpc_codes","special_rules","special_rules_cpc_codes","glossary_of_terms","definition_statement"
"H03C","MODULATION  (measuring, testing G01R; masers, lasers H01S; modulators specially adapted for use in the amplifiers H03F3/38; modulating pulses H03K7/00; so-called modulators capable only of a switching between predetermined states of amplitude, frequency or phase H03K17/00, H04L; coding, decoding or code conversion, in general H03M; synchronous modulators specially adapted for colour television H04N9/65)","G01R|H01S|H03F3/38|H03K7/00|H03K17/00|H04L|H03M|H04N9/65","","","Circuits usable both as modulator and demodulator are classified in .Quite frequently, an exclusive group assignment of documents to amplitude modulation () or angle modulation () is not feasible (and/or not given within the document). In these cases, the best match with a subgroup definition in either or both groups is decisive.Cases concerning a type of modulation that effects neither amplitude nor angle modulation, e.g. waveform modulation, should be classified in .","H03C|H03C1/00|H03C3/00|H03C99/00","","This place covers: Modulation, keying, or interruption of sinusoidal oscillations or electromagnetic waves, the modulating signal having any desired waveform. Amplitude modulation Angle modulation Amplitude and angle modulation produced simultaneously or at will by the same modulating signal Modulating electromagnetic waves In this subclass, modulation is a process of applying information onto a sinusoidal carrier."
"H03C1/00","Amplitude modulation  (H03C5/00, H03C7/00 take precedence)","H03C5/00|H03C7/00","Balanced modulators/mixers, , AmplifiersSumming of phase-modulated signalsAutomatic control of gainTransmitters and details of transmission AC transmission systems including amplitude modulation circuits, ","H03D7/1425|H03D7/1441|H03D7/14|H03F|H03F1/0294|H03G|H04B1/00|H04L27/02|H04L27/04","Documents should in general be classified in all subgroups which apply, e.g. a single sideband modulator may, in addition to , be classified in , if it is a transistor type.","H03C1/60|H03C1/36","by means ofThe actual amplitude modulation is performed by these ""means"". It does not mean that such ""means"" are merely present in the circuit but fulfilling another purpose.","This place covers: Circuits and methods usable for modulation of a sinusoidal electromagnetic carrier wave whereby its amplitude is modified according to a modulating signal with frequency lower than that of the carrier. The modulating signal can be digital, resulting e.g. in Amplitude Shift Keying, or analog (see the example below). Example: Waveform of amplitude modulated carrier wave."
"H03C1/08","by means of variable impedance element  (H03C1/28 - H03C1/34, H03C1/46 - H03C1/52, H03C1/62 take precedence)","H03C1/28|H03C1/34|H03C1/46|H03C1/52|H03C1/62","","","","","",""
"H03C1/16","by means of discharge device having at least three electrodes  (H03C1/28 - H03C1/34, H03C1/50, H03C1/52, H03C1/62 take precedence)","H03C1/28|H03C1/34|H03C1/50|H03C1/52|H03C1/62","","","","","",""
"H03C1/36","by means of semiconductor device having at least three electrodes  (H03C1/34, H03C1/50, H03C1/52, H03C1/62 take precedence)","H03C1/34|H03C1/50|H03C1/52|H03C1/62","","","","","",""
"H03C1/50","by converting angle modulation to amplitude modulation  (H03C1/28 - H03C1/34, H03C1/46, H03C1/48 take precedence)","H03C1/28|H03C1/34|H03C1/46|H03C1/48","","","","","","This place covers: Example: US2007040606 Conversion of angle modulation (212) in amplitude modulation (228)."
"H03C1/52","Modulators in which carrier or one side-band are wholly or partially suppressed  (H03C1/28 - H03C1/34, H03C1/46, H03C1/48 take precedence)","H03C1/28|H03C1/34|H03C1/46|H03C1/48","","","","","",""
"H03C1/547","{using field-effect transistors}","","","","","","","This place covers: Example: EP1338085 Carrier suppression in a double balanced modulator using field effect transistors."
"H03C1/62","Modulators in which amplitude of carrier component in output is dependent upon strength of modulating signal, e.g. no carrier output when no modulating signal is present  (H03C1/28 - H03C1/34, H03C1/46, H03C1/48 take precedence)","H03C1/28|H03C1/34|H03C1/46|H03C1/48","","","","","",""
"H03C3/00","Angle modulation  (H03C5/00, H03C7/00 take precedence)","H03C5/00|H03C7/00","Oscillators, VCOMixers per seReduction of nonlinear distortion in amplifiers (particularly regarding  and PLLs and other frequency regulation arrangements in generalPLL with fractional dividersTransmitters and details of transmission AC transmission systems including phase or frequency modulation circuits, , , ","H03B|H03D7/00|H03C3/406|H03C5/00|H03F1/32|H03L7/00|H03L7/1974|H04B1/00|H04L27/10|H04L27/12|H04L27/18|H04L27/20","","","FMFrequency ModulationPLLPhase Locked LoopVCOVoltage Controlled Oscillator""by means of"" in the subgroup definitionsee explanation in ","This place covers: Circuits and methods usable for angle, i.e. frequency and/or phase modulation."
"H03C3/06","Means for changing frequency deviation {(for demodulation H03D3/003, H03D3/242)}","H03D3/003|H03D3/242","Reducing frequency deviation for demodulation, ","H03D3/003|H03D3/242","","","","This place covers: Means for modifying the frequency modulation characteristics, e.g. the frequency range or bandwidth or the sensitivity of frequency deviation with respect to the modulating signal."
