"cpc_code","title","title_cpc_codes","informative_references","informative_references_cpc_codes","special_rules","special_rules_cpc_codes","glossary_of_terms","definition_statement"
"H02K","DYNAMO-ELECTRIC MACHINES  (dynamo-electric relays H01H53/00; conversion of DC or AC input power into surge output power {H03K3/53})","H01H53/00|H03K3/53","","","Groups - and -.Details or general arrangements only applicable to specific dynamoelectric machines of a single basic type, are classified in the group (-) appropriate to the dynamo-electric machines of that basic type, e.g.  (unless a specific group for this details exists in the details group, e.g. ).Details or arrangements for a generic type of dynamo-electric machine (i.e. for a machine of unspecified type, or disclosed as applicable to two or more kinds of machines, or in any case not necessarily related to a specific type of machine) are classified in groups -.The above mentioned rules for ""special"" machines covered by groups  - , -, - are applied in the following way:the document is always classified as invention information in the corresponding machine group, e.g. ;relevant details which are not specific of the ""special"" machine (i.e. which could be used in any type of machine) are classified as invention in the corresponding detail groups (-);on the contrary relevant details which are specific of the ""special"" machine, although invention information, are classified as additional information in the corresponding detail groups (-). takes precedence over groups -. A machine consisting of a combination of two or more machines of the type covered in groups - should also be classified as additional information in the groups corresponding to said machines.Classification of additional information.For example, a connector () in a geared motor () is classified:only in  as invention information if the connector is the invention and the fact that the machine is a gear motor is not relevant at all;in  as invention information and  as additional information if the connector is the invention and the fact that the machine is a gear motor, although not interesting per se, could be a useful information for a search;in both  and  as invention information if, beside the connector, the geared motor presents other inventive aspects covered by ;in  as invention information and  as additional information if the invention refers to the gear motor, and the connector although not interesting per se, could contain useful information for a search;in both / either / neither ,  as additional information if the invention relates to some other aspect (which is classified as invention information in another subgroup) and both / either / neither the connector and the type of machine contain information which could play a role in a search.Classification in a subgroup.The subgroups characterised by a specific feature, e.g.  (which is characterized by the form or location of the slot), cover only said specific feature. Documents comprising also other relevant features covered by the head group (e.g. ) should therefore also be classified in said head group (or, if appropriate, in relevant subgroups of said head group).Subgroups being a subdivision based on general typological considerations of a larger group, e.g. , ,  (which are subdivisions of  for PM machines with respectively inner rotor, outer rotor and axial rotor) cover all the machines / machine elements of a certain type. Documents in these subgroups are generally classified according to their type (e.g. inner / outer rotors) also when their relevant features are not specific to said type. Documents are classified in the head group (e.g. ) if the machine / machine element type is not clear, or if several types are only schematically indicated. In this latter case the document can also be classified as additional information in the concerned subgroups.Documents concerning aspects which are covered by several subgroups dependent on the same higher hierarchy group (e.g. -, depending on ):if it is the combination of the aspects covered by the subgroups which is relevant, the document is classified as invention information in the head group (e.g. ); furthermore the document should also be classified as additional information in all the concerned subgroups;if the aspects covered by the subgroups are per se relevant (and not the combination), the document is classified as invention information in the subgroups for which relevant information is present.A combination of the two cases is possible.Example:a motor comprising a gear box and a brake should be classified:if only the combination of the brake and the gear is relevant (the brake and the gear being per se well known): in  as invention, in  and  as additional information;if beside the combination also the brake is relevant per se: in  and  as invention, in  as additional information;if the brake and the gear are relevant per se and the combination is obvious: in  and  as invention.The groups  -  are used as transversal classification scheme to tag aspects, not otherwise provided for in this subclass.","H02K1/00|H02K13/00|H02K17/00|H02K99/00|H02K17/00|H02K99/00|H02K21/12|H02K1/27|H02K1/00|H02K13/00|H02K24/00|H02K26/00|H02K31/00|H02K35/00|H02K41/00|H02K99/00|H02K41/03|H02K1/00|H02K13/00|H02K1/00|H02K13/00|H02K16/00|H02K17/00|H02K53/00|H02K17/00|H02K53/00|H02K5/225|H02K7/116|H02K5/225|H02K5/225|H02K7/116|H02K5/225|H02K7/116|H02K7/116|H02K7/116|H02K5/225|H02K5/225|H02K7/116|H02K1/165|H02K1/16|H02K21/14|H02K21/22|H02K21/24|H02K21/12|H02K21/12|H02K7/102|H02K7/12|H02K7/10|H02K7/10|H02K7/10|H02K7/102|H02K7/116|H02K7/10|H02K7/102|H02K7/116|H02K7/102|H02K7/116|H02K2201/00|H02K2213/00","Dynamo-electricrefers to the conversion of mechanical energy to electrical energy or vice versa by electromagnetic means.PMPermanent magnets","This place covers: Dynamo-electric generators or motors, i.e. AC or DC continuously rotating, oscillating or linear machines; Dynamo-electric stepping motors, i.e. with rotor rotating step by step; Dynamo-electric torque motors, i.e. machines adapted to exert a torque when stalled; Dynamo-electric machines for transmitting angular displacements, e.g. Synchro, Selsyn; Machines involving dynamo-electric interaction with a plasma or a flow of conductive liquid or of fluid-borne conductive or magnetic particles, e.g. magnetohydrodynamic (MHD) pumps or generators; Dynamo-electric converters, e.g. AC/DC converters and vice versa, AC/AC converters, DC/DC converters; Dynamo-electric clutches or brakes; Dynamo-electric gears, i.e. dynamo-electric means for transmitting mechanical power from a driving shaft to a driven shaft and comprising structurally interrelated motor and generator parts; Alleged perpetua mobilia obtained by dynamo-electric means, including arrangements of permanent magnets (PM) only; Machines not otherwise provided for and based on dynamo-electric interaction, Structural adaptation of the above mentioned machines for the purposes of their control."
"H02K1/00","Details of the magnetic circuit  (magnetic circuits for relays H01H50/16)","H01H50/16","Magnetic circuits or magnets in general, magnetic materials in general ","H01F","","","","This place covers: Details of the magnetic cores covering any aspect, e.g. magnetic aspects, electric aspects, mechanical aspects, cooling."
"H02K1/02","characterised by the magnetic material","","Metallic powders per se ","B22F","Old documents relating to magnetic circuits characterised by the unusual type of magnetic material and without indication of the chemical composition could also be found in  and subgroups.","H02K1/06","","This place covers: Chemical composition of the magnetic material; Chemical composition of the plastic used for binding magnetic powders; Magnetic circuit characterised by the unusual type of magnetic material used (with or without indication of the chemical composition)."
"H02K1/04","characterised by the material used for insulating the magnetic circuit or parts thereof","","Materials used for binding magnetic powders","H02K1/02","","","","This place covers: Materials used for insulating or coating the magnetic circuit."
"H02K1/06","characterised by the shape, form or construction","","","","Certain details of non-magnetic parts , e.g. windage screens between salient poles, are classified in the group of the corresponding magnetic circuit part.Air gap shapes:when obtained by a generic combination of shapes of both the rotor and the stator are classified in ;when obtained by a specific shape of either the rotor or the stator (the other member being normal) are classified in the subgroup specific for the member with the specific shape.In any case relevant aspects of the air gap should be also classified in .Following the rules of classification within this subclass:a combination of stator and rotor features for a generic machine (i.e. not necessarily related to a specific type of machine) is classified in this group;a combination of stator and rotor features which necessarily relates to a specific type of machine (e.g. a particular ratio of rotor and stator pole numbers, or a particular combination of rotor and stator pole shapes, for reducing torque ripples in a brushless motor) is classified in the group appropriate to said specific machine (e.g. ).","H02K1/06|H02K2201/03|H02K29/03","",""
"H02K1/08","Salient poles","","","","This group mainly contains old documents and is rarely used, most of the documents with salient poles being classified in the relevant subgroups of , .","H02K1/12|H02K1/22","","This place covers: Poles in general (i.e. which could be either for rotors or stators)"
"H02K1/12","Stationary parts of the magnetic circuit","","Laminations with means for reducing eddy currents in the axial ends of the lamination package","H02K3/42","","","",""
"H02K1/14","Stator cores with salient poles","","","","Stators consisting of a single, or of a plurality of separate I, E or similarly shaped cores, are classified in . The I, E-shaped cores must be at least magnetically separated, but can be mechanically linked by tiny bridges (e.g. Fig. 12-15 in EP1248347)I, E or similarly shaped cores which are not magnetically isolated, but are joined together to form a core, e.g. in which the magnetic flux can circulate in all the parts of the ""annular"" back iron are classified in ","H02K1/14|H02K1/148","",""
"H02K1/141","{consisting of C-shaped cores}","","","","The C or U-shaped cores can be joined together, but they must be still clearly recognisable as C/U shapes (e.g. WO9624187, fig. 18-40); if they are combined and modified (e.g. two cores with some part in common) or combined with non-C-shaped cores, they are classified in  .","H02K1/14","","This place covers: Stators consisting of single or multiple C or U-shaped cores, separated or joined together, wherein the C or U-shaped core must have the poles at the two ends of the C/U (e.g. EP0743737, fig 14) and not in its centre. The C or U-shaped cores can consist of separate parts (e.g. WO9624187, fig. 1-12)"
"H02K1/143","{of the horse-shoe type}","","","","","","","This place covers: Cores consisting of a single C or U-shaped cores with a rotor between the poles; Cores consisting of a plurality of single cores of the type mentioned above, positioned along the axis of the rotor and shifted to obtain a plurality of phases."
