"cpc_code","title","title_cpc_codes","informative_references","informative_references_cpc_codes","special_rules","special_rules_cpc_codes","glossary_of_terms","definition_statement"
"C09C","TREATMENT OF INORGANIC MATERIALS, OTHER THAN FIBROUS FILLERS, TO ENHANCE THEIR PIGMENTING OR FILLING PROPERTIES  (preparation of inorganic compounds or non-metallic elements C01; treatment of materials specially adapted to enhance their filling properties in mortars, concrete or artificial stone C04B14/00, C04B18/00, C04B20/00); PREPARATION OF CARBON BLACK; {PREPARATION OF INORGANIC MATERIALS WHICH ARE NO SINGLE CHEMICAL COMPOUNDS AND WHICH ARE MAINLY USED AS PIGMENTS OR FILLERS}","C01|C04B14/00|C04B18/00|C04B20/00","","","The following IPC groups are not used in the internal CPC classification scheme. Subject matter covered by these groups is classified in the following CPC groups: IPC group  is covered by CPC group .Whenever in groups  -  the materials consist of a particulate core bearing a coating or any other deposit, classification is done only according to the composition of the core, unless otherwise stated, e.g. , . Preparations of materials which are no single chemical compounds, mainly comprising ceramic pigments (),consisting of solid solutions or polycristalline structures, and compounds defined as composite materials ().Preparation and treatment steps are not always easy to distinguish from each other, e.g. preparation in the presence of treating agents (by precipitation or calcination), precise reacting conditions, affecting pigmentary effects. It is common practice to include these complex topics in  while avoiding redundancy.The last appropriate place rule applies.When classifying in this subclass, symbols of  are used to identify structural or physical aspects of solid inorganic compounds.In case a group is indicated as indexed, the subgroups thereof are also indexed.The symbols of  group deals with Structural and Physical Aspects of Solid Inorganic Compounds classified in subclasses  -  and .These aspects include crystal-structural characteristics, particle morphology and physical properties.Exception from the last appropriate place rule:Dopant: A dopant, also called a doping agent, is a trace impurity element that is inserted into a substance (in very low concentrations) in order to alter the physical properties of the substance. For the purpose of classification, a dopant is considered as such, when it's concentration is less than 5% (wt, vol, at.) or when mentioned as such in the patent document to be classified.In such a case, the compound is classified ignoring the dopant(s) and the last appropriate place rule does not apply in view of the dopant(s). In case of doubts, the document is given the classification symbol relating to the last appropriate place rule by taking into account the dopant(s) and in the appropriate class, without taking into account the dopant(s).","C09C1/68|C09K3/14|C09C1/00|C09C1/66|C09C1/0015|C09C1/0078|C09C1/0009|C09C1/0081|C09C1/00|C01P|C01P|C01B|C01G|C09C","","This place covers: The treatment of inorganic compounds other than fibrous fillers, to enhance their pigmenting or filling properties; Preparation of carbon black. Preparation of inorganic materials being no single chemical compounds and used as pigments or fillers."
"C09C1/00","Treatment of specific inorganic materials other than fibrous fillers  (luminescent or tenebrescent materials C09K); Preparation of carbon black","C09K","Silica, silicatesAluminium oxideFor the inorganic products itself","C01B33/00|C01F|C01G","Classification in  subgroups shall be applied.","C01P","PigmentA material that changes the color of reflected or transmitted light as the result of wavelength-selective absorption. This physical process differs from fluorescence, phosphorescence, and other forms of luminescence, in which a material emits light.A distinction is usually made between a pigment (inorganic), which is insoluble in the vehicle (resulting in a suspension), and a dye (organic), which either is itself a liquid or is soluble in its vehicle (resul ting in a solution). References : G. Buxbaum (Ed.), Industrial Inorganic Pigments, Wiley VCh.(1998) H.M. Smith (Ed.), High Performance Pigments, Wiley VCh.(2002)","This place covers: Treatment of specific inorganic materials other than fibrous fibers and preparation of carbon black"
"C09C1/0003","{Compounds of molybdenum  (C09C1/0015 takes precedence)}","C09C1/0015","Compounds of molybdenum","C01G39/00","Classification in  subgroups shall be applied.","C01P","",""
"C09C1/0006","{containing bismuth and vanadium  (C09C1/0015 takes precedence)}","C09C1/0015","Compounds containing vanadium and bismuth","C01G31/00","Classification in  subgroups shall be applied.","C01P","",""
"C09C1/0009","{Pigments for ceramics  (C09C1/0015, C09C1/0078 take precedence)}","C09C1/0015|C09C1/0078","","","Classification in  subgroups shall be applied.","C01P","",""
"C09C1/0012","{containing zirconium and silicon}","","SilicatesCompounds of zirconium","C01B33/00|C01G25/00","Classification in  subgroup shall be applied.","C01P","",""
"C09C1/0015","{Pigments exhibiting interference colours, e.g. transparent platelets of appropriate thinness or flaky substrates, e.g. mica, bearing appropriate thin transparent coatings  (C09C1/0078, C09C1/62 take precedence)}","C09C1/0078|C09C1/62","","","Classification in  and - subgroups shall be applied.","C01P|C09C2200/00","","This place covers: Pigments with interference colours, e.g. pearlescent pigments, interference pigments, luster pigments, optical variable pigments (OVP), effect pigments. In general interference pigments consist of one substrate coated with one or more optically active layers. The optical active layers have a high or low refractive indices. A comprehensive list of inorganic compounds and their refractive indices can be found in ""Sample dispersion & refractive index guide"", Malvern Instruments Ltd. 1997. Protective layers or functional layers applied on said interference pigments consist in general of metal oxides, silica, fatty acids, polymers, silanes etc. and are deemed not to affect the optical properties of the core pigment on which they are applied. Therefore and for the purpose of classification this layers are considered as being not optically active. A rutilization promoting layer (mostly SnO2) is also not considered as being optically active if not otherwise stated. Also other layers, like adhesion promoting layers etc. are also considered as optically not active"
"C09C1/0018","{uncoated and unlayered plate-like particles}","","","","Classification in  and  subgroups shall be applied","C01P|C09C2200/00","","This place covers: Pigments exhibiting interference colours comprising uncoated and unlayered plate-like particles, e.g. Substrate materials suitable for use as substrate for pigments exhibiting interference colours."
"C09C1/0021","{comprising a core coated with only one layer having a high or low refractive index}","","","","Classification in  and  subgroups shall be applied.","C01P|C09C2200/00","","This place covers: Pigments exhibiting interference colours comprising a core coated with only layer having a high or low refractive index, e.g. pearlescent pigments consisting of a substrate and only one optically active layer, e.g. [SiO -(substrate)-SiO ], [TiO -(substrate)-TiO ], but also [(substrate)-Fe O ], [(substrate)-SiO ]. These pigments can comprise non optically active layers like protective or functional layers (see definition statement  ). These pigments can also comprise a substrate comprising.a protective- or a adhesion promoting layer, which cannot be considered as being optically active, e.g. a substrate comprising an metallic aluminium flake coated with a protective layer to prevent corrosion (e.g. silica, aluminium oxide etc.). A rutilization promoting layer (mostly SnO ) is also not considered as being optically active if not otherwise stated."
"C09C1/0024","{comprising a stack of coating layers with alternating high and low refractive indices, wherein the first coating layer on the core surface has the high refractive index}","","","","Classification in  and  subgroups shall be applied.","C01P|C09C2200/00","","This place covers: Pigments exhibiting interference colours comprising a stack of coating layers with alternating high and low refractive indices, the first coating layer on the core surface having high refractive index, e.g Pearlescent pigments consisting of a substrate and with alternating optically active layers, e.g. [SiO -TiO -(substrate)-TiO - SiO ] (Low-High-Substrate-High-Low), but also [(substrate)-TiO - SiO -Fe O ]. These pigments can further comprise non optically active layers like protective or functional layers (see definition statement  ). These pigments can also comprise a substrate comprising.a protective- or a adhesion promoting layer, which cannot be considered as being optically active, e.g. a substrate comprising an metallic aluminium flake coated with a protective layer to prevent corrosion (e.g. silica, aluminium oxide etc.). A rutilization promoting layer (mostly SnO ) is also not considered as being optically active if not otherwise stated."
