"cpc_code","title","title_cpc_codes","informative_references","informative_references_cpc_codes","special_rules","special_rules_cpc_codes","glossary_of_terms","definition_statement"
"H02M","APPARATUS FOR CONVERSION BETWEEN AC AND AC, BETWEEN AC AND DC, OR BETWEEN DC AND DC, AND FOR USE WITH MAINS OR SIMILAR POWER SUPPLY SYSTEMS; CONVERSION OF DC OR AC INPUT POWER INTO SURGE OUTPUT POWER; CONTROL OR REGULATION THEREOF  (transformers H01F; dynamo-electric converters H02K47/00; controlling transformers, reactors or choke coils, control or regulation of electric motors, generators or dynamo-electric converters H02P)","H01F|H02K47/00|H02P","Testing power supplies, Systems for regulating electric or magnetic variables in general, e.g. using transformers, reactors or choke coils, combination of such systems with static convertersEmergency protective circuit arrangements...for static converters or rectifiersConnection or control of one converter with regard to conjoint operation with a similar or other source of supplyPulse generatorsElectronic switching or gatingGeneration or supply of power specially adapted for television receivers","G01R31/40|G01R31/42|G05F|H02H7/12|H02J|H03K|H03K17/00|H04N5/63","Switch Mode Power Converters are generally made up of generic, functional elements. Such generic elements are rectifiers (AC-DC-conversion), inverters (DC-AC-conversion), transformers (AC-AC-conversion), filters, regulation loops, resonance-circuits, drivers, snubbers etc. Of these generic elements only few may appear at first glance to be novel over the prior art and it serves no purpose repeatedly to classify all elements. Only those elements that appear novel should form basis for the classification.","","SMPSSwitch Mode Power Supply. A general designation for the type of power converters where power is converted in small quantities at a very rapid pace. The energy entering into the conversion circuit or out of the conversion circuit is controlled by power switches. In an SMPS the power switches are typically operated either to be fully conducting or fully non-conducting, opposite to linear voltage regulators where the power switch is used as partly conductive.ChopperChopper is another name for a switch mode circuit. Chopper refers to that the signal (energy flow) is cut-up into small amounts.ConversionIn respect of an electric variable, e.g. voltage or current, conversion means the change of one or more of the parameters of the variable, e.g. amplitude, frequency, phase, polarity.PFCPower Factor Correction. PFC relates to AC power input. Power Factor Correction is the discipline of rendering the input current sine-wave-shaped, with little harmonics and in phase with the AC input voltage. The aim is to make the AC input power load appear purely resistive for efficient use of the AC distribution network.SnubberA circuit aiming at absorbing or redirecting inductive energy generated during switched power conversion when a power switch is turned off (rendered non-conductive). ","This place covers: Only circuits or apparatus for the conversion of ac or dc input power into ac or dc output power, or the conversion of ac or dc input power into surge output power, or arrangements for control or regulation of such circuits or apparatus."
"H02M1/00","Details of apparatus for conversion","","Protection circuits in generalProtection circuits in general, other than those forming an integral part of power converters, Electronic switching or gating","H02H|H02H7/10|H02H7/12|H03K17/00","","","","This place covers: Details of power converters that are generic for different types of power converters. Power switch driving circuits particularly intended for switch mode power converters. Adaptation of power converters for operation from different kind of input sources. Means for reducing ripple or harmonics on inputs or outputs. Contact mechanisms of dynamic converters. Means for protecting power converters. Means for starting and stopping power converters. Means for preventing simultaneous conduction of switches. Means for preventing magnetic saturation. Circuits or arrangements for Power Factor Correction. Circuits or arrangements for compensating for electromagnetic interference."
"H02M1/08","Circuits specially adapted for the generation of control voltages for semiconductor devices incorporated in static converters","","Electronic switching or gating","H03K17/00","","","","This place covers: Details of circuits used in static power converters for generating driving voltages or currents necessary for controlling, e.g. via a gate or base terminal, the switching state of power semiconductor devices (e.g., gate drivers). The scope of this subgroup is not intended to cover logical control circuits in a static converter without additional, specialized driver circuitry for controlling the gate or base of a power semiconductor switching device."
"H02M1/096","the power supply of the control circuit being connected in parallel to the main switching element  (H02M1/092 takes precedence)","H02M1/092","","","","","",""
"H02M1/32","Means for protecting converters other than automatic disconnection","","Emergency protective circuit arrangements specially adapted for converters with automatic disconnection ","H02H7/10","","","",""
"H02M3/00","Conversion of dc power input into dc power output","","Protection circuits in generalElectric motor control with feedback of internal parameters of the motorElectronic switching or gatingGeneration or supply of power specially adapted for television receivers","H02H|H02P|H03K17/00|H04N5/63","","","","This place covers: Conversion of DC power input into DC power output without conversion into AC. Conversion of DC power input into DC power output with conversion into AC. Conversion of DC power input into DC power output using dynamic converters."
"H02M3/07","using capacitors charged and discharged alternately by semiconductor devices with control electrode {, e.g. charge pumps}","","Charge pumps for substrate bias voltage generators Charge pumps for static stores , Charge pumping structures for internal polarisation ","G05F3/205|G11C5/145|G11C16/06|H01L27/0222","","","",""
"H02M3/10","using discharge tubes with control electrode or semiconductor devices with control electrode  (H02M3/07 takes precedence)","H02M3/07","","","","","",""
"H02M3/337","in push-pull configuration {(H02M3/33576 takes precedence; with self-oscillating arrangements H02M3/3382, H02M3/3385)}","H02M3/33576|H02M3/3382|H02M3/3385","","","","","",""
"H02M3/338","in a self-oscillating arrangement  (H02M3/337 takes precedence)","H02M3/337","","","","","",""
