"cpc_code","title","title_cpc_codes","informative_references","informative_references_cpc_codes","special_rules","special_rules_cpc_codes","glossary_of_terms","definition_statement"
"A61F","FILTERS IMPLANTABLE INTO BLOOD VESSELS; PROSTHESES; DEVICES PROVIDING PATENCY TO, OR PREVENTING COLLAPSING OF, TUBULAR STRUCTURES OF THE BODY, e.g. STENTS; ORTHOPAEDIC, NURSING OR CONTRACEPTIVE DEVICES; FOMENTATION; TREATMENT OR PROTECTION OF EYES OR EARS; BANDAGES, DRESSINGS OR ABSORBENT PADS; FIRST-AID KITS  (dental prosthetics A61C)","A61C","UndergarmentsBaby linenCorsets or girdlesBrassieresCosmetic articles, e.g. wigs, hair pieces Caps with means for protecting the eyes or the ears Ordinary arch supports for shoes Artificial nails Heating or cooling means in connection with bedsteads or mattresses Surgical instruments Devices for closing wounds, or holding wounds closed Surgical drapesChiropractic methods or devices Appliances for aiding patients or disabled persons to walk Massage of the genitals Chemical aspects of contraceptionTransdermal drug delivery patchesChemical aspects of, or use of materials for, bandages, dressings or absorbent pads , Adhesives for colostomy devices Surgical adhesives or cements Materials for prosthesesMaterials for colostomy devices Artificial hearts, kidneys IrrigatorsBalloon cathetersDrainage appliances for wounds DilatorsValves specially adapted for medical use Exercising apparatus specially adapted for particular parts of the bodyGoggles for swimmingMaking artificial eyes from organic plastic material , Arm rests for use as writing aids Arrangements of tyre-inflating valves to tyres or rims Diving masksSafety devices for welding in general Sunglasses or goggles having the same features as spectacles Removable contact lenses Electric heating elements","A41B9/00|A41B13/00|A41C1/00|A41C3/00|A41G|A42B1/018|A43B7/14|A45D31/00|A47C21/00|A61B17/00|A61B17/08|A61B46/00|A61H1/00|A61H3/00|A61H19/00|A61K|A61K9/70|A61L15/00|A61L26/00|A61L24/00|A61L24/00|A61L27/00|A61L28/00|A61M1/00|A61M3/02|A61M25/10|A61M27/00|A61M29/00|A61M39/00|A63B23/00|A63B33/00|B29C|B29D11/02|B43L15/00|B60C29/00|B63C11/12|F16P1/06|G02C|G02C7/04|H05B","The breakdown symbols (i.e. the non ""parallel"" or non ""mirror"" symbols) and ""orthogonal"" symbols are to be used for classifying the invention information (in addition to the invention symbols) in case the invention is insufficiently classified by an invention information symbol. They are also to be used for classifying the additional information. They are stored in the additional information field.Classify in both  and  if the disclosed utility is injecting media into the body, e.g. blood, to cool the body.","A61M|A61F","Absorbent articlesArticles adapted to absorb liquid excreted by the body.DilatorA (surgical) device or instrument used to dilate, distend, enlarge, expand, stretch an opening, organ, passage, tube, canal or cavity of a human or animal body (e.g. urethrotomy, tracheotomy, nasal, anal or cervix (Hegar's dilator) or vaginal dilation, bougienage, percutaneous dilation of tissues (Byrd dilator), whereas stents are not dilators but prostheses for providing patency, or preventing collapsing of tubular structures of the body.Disabled personA human being that is unable to do certain basic physical tasks (e.g. walking) due to a physical or mental impairment/condition.PatientA human being awaiting or undergoing any form of (a) medical care (e.g. testing) or treatment by medical staff (e.g. doctors, dentists, midwives, chiropractors), or (b) physical tending (e.g. feeding) by care giver (e.g. hospice or nursing home staff) due to impairment.StentBalloon- or self-expandable tubular device for use in the treatment of duct-like organs typified for example by a blood vessel, biliary tract, urinary tract, digestive tract, and the like providing patency.Stent graftStent with a tubular member made of a synthetic resin affixed to the inside or outside of the stent.","This place covers: Apparatus, devices or methods for physically correcting or altering the body of patients or disabled persons that are directly and for prolonged periods of time (i.e. not just during acute exceptional circumstances) used on or in the body of the patient or the disabled person: Stents and similar devices providing patency to, or preventing collapsing of, tubular structures of the body; Prostheses, i.e. artificial substitutes or replacements for parts of the body that are either implantable into the body (e.g. blood vessels, eye parts, heart valves, bones, joints) or not implantable in the body (e.g. mammary prostheses, artificial arms, hands, legs or feet or parts thereof); Specially adapted electrical, bioelectrical or fluid operating or control means for prostheses or sphincters; Specially adapted means for connecting prostheses with or to the body (e.g. bandages, harnesses, sockets, stockings for the limb stump); Specially adapted means for protecting prostheses; Filters implantable into blood vessels; Lengthening pieces for natural legs; Orthopaedic methods or devices for non-surgical treatment of bones or joints, e.g. splints, casts, corsets, devices for stretching including equipment for beds or treatment tables, medical insertions for shoes, pressure pads, suspensory bandages; Methods or devices for physically treating or correcting of the eyes (e.g. eye surgery using laser); Apparatus specially adapted for guiding the blind by supplementing or replacing their visual perception; Methods or devices for treatment of the ears, e.g. surgical. Methods or devices (e.g. head or eye-gaze-direction actuated control devices, oral communication actuated control devices) for enabling patients or disabled persons to operate independent apparatus or machines (i.e. apparatus such as room lights or doors that is not a part of, or used in conjunction with the functioning of, artificial or natural parts of their body) without the application of direct force from the part of the human body that would normally be used by individuals for controlling operation of the independent apparatus or machine such as a hand, foot or their artificial equivalents. Contraceptive devices for males (e.g. condoms, vas deferens occluders) or females (e.g. pessaries, intra-uterine type, fallopian occluders). Devices for medical or hygienic care of living individuals that are worn by the individual or directly contact the body of the individual during their care: Devices worn by the patient for reception of urine, faeces; colostomy devices; Bandages or dressings, e.g. plasters, elastic stockings; Absorbent pads, e.g. sanitary towels, absorbent garments, e.g. diapers, tampons, e.g. catamenial tampons, surgical swabs; supporting and fastening means for pads. Heating or cooling devices for medical or therapeutic treatment of the human body and for body cavities, e.g. compresses, warming pads, pans or mats, hot water bottles, ice bags. Protective devices for the eyes, e.g. goggles, eye-masks worn to prevent particulates or chemicals from striking the eyes. Devices for inserting contact lenses. Protective devices for the ears, e.g. ear plugs or earmuffs. Auxiliary appliances for wound dressings; dispensing containers for dressings or bandages; packages or wrapping arrangements for used pads, e.g. for disposal. Containers having various emergency medical supplies such as bandages, simple medical tools, and medicines (i.e. first-aid kits) that are intended to be used for administering initial treatment to injured or sick individuals."
"A61F2/00","Filters implantable into blood vessels; Prostheses, i.e. artificial substitutes or replacements for parts of the body; Appliances for connecting them with the body; Devices providing patency to, or preventing collapsing of, tubular structures of the body, e.g. stents  (as cosmetic articles, see the relevant subclasses, e.g. wigs, hair pieces, A41G3/00, A41G5/00; artificial nails A45D31/00; dental prostheses A61C13/00; materials for prostheses A61L27/00; artificial hearts A61M60/00; artificial kidneys A61M1/14)","A41G3/00|A41G5/00|A45D31/00|A61C13/00|A61L27/00|A61M60/00|A61M1/14","","","The ""subdivision"" Indexing Code symbols (i.e. the non ""parallel"" Indexing Code symbols) are used for classifying as well the invention information as the additional information. They are stored only in the additional information field""The ""orthogonal"" Indexing Code symbols are also used.Prostheses classified in groups  -  or  or  or  or subgroups thereof: Particular material properties Fixations or connections Geometry of prostheses Manufacturing or designing of prostheses (specific manufacturing fields take precedance) Special features of prostheses","A61F2/00|A61F2/26|A61F2/82|A61F9/00|A61F11/00|A61F2210/00|A61F2220/00|A61F2230/00|A61F2240/00|A61F2250/00","",""
"A61F2/0004","{Closure means for urethra or rectum, i.e. anti-incontinence devices or support slings against pelvic prolapse}","","Healthcare informatics","G16H","","","",""
"A61F2/0009","{placed in or outside the body opening close to the surface of the body  (plugging an opening in the wall of a hollow or tubular organ A61B17/0057)}","A61B17/0057","","","Illustrative example of subject matter classified in .","A61F2/0009","",""
"A61F2/0013","{inflatable}","","","","Illustrative example of subject matter classified in .","A61F2/0013","",""
"A61F2/0022","{placed deep in the body opening  (occluding blood vessels by internal devices A61B17/12022)}","A61B17/12022","","","Illustrative example of subject matter classified in ","A61F2/0022","",""
"A61F2/0036","{implantable  (A61F2/0018 takes precedence)}","A61F2/0018","","","","","",""
"A61F2/004","{inflatable}","","","","","","",""
"A61F2/0045","{Support slings}","","Treatment of female stress incontinence, i.e. especially delivery devices or other devices for implantationBone anchors for fixation of slingsSuturing instruments","A61B2017/00805|A61B17/0401|A61B17/06","","","","This place covers: Slings or meshes for pelvic prolapse"
"A61F2/005","{with pressure applied to urethra by an element placed in the vagina}","","","","","","",""
"A61F2/0054","{with pressure applied to urethra by an element placed around the penis, e.g. penis clamp}","","Clamps or clips in general","A61B17/122","","","",""
"A61F2/0059","{Cosmetic or alloplastic implants  (A61F2/10 - A61F2/16, A61F2/28 take precedence)}","A61F2/10|A61F2/16|A61F2/28","","","","","","This place covers: Implants are structurally confined; there are no uncontained fillers"
"A61F2/0063","{Implantable repair or support meshes, e.g. hernia meshes}","","","","","","",""
"A61F2/0077","{Special surfaces of prostheses, e.g. for improving ingrowth  (A61F2/30767 takes precedence)}","A61F2/30767","","","","","",""
"A61F2/0095","{Packages or dispensers for prostheses or other implants  (for intraocular lenses A61F2/1691; for dental surgery A61C19/02)}","A61F2/1691|A61C19/02","","","Implants receive their particular Indexing Code-code together with the subgroup  (Example: a package for a soft heart valve prosthesis will be classified in  (Example: a package for a soft heart valve prosthesis will be classified in  and ).","A61F2/0095|A61F2/0095|A61F2/0095|A61F2/2412","",""
"A61F2/01","Filters implantable into blood vessels","","Internal occluding devicesFilters used as gripping instruments Snare instruments","A61B17/12022|A61B17/221|A61B17/32056","","","",""
"A61F2/013","{Distal protection devices, i.e. devices placed distally in combination with another endovascular procedure, e.g. angioplasty or stenting}","","","","Illustrative example of subject matter classified in .The other endovascular procedure in addition to the filtering device has to be classified in the appropriate groups such as for example:Stent or stent-graft delivery devices: Balloon catheters: ","A61F2/013|A61F2/95|A61M25/10","",""
"A61F2/02","Prostheses implantable into the body {(closure means for urethra or rectum or for artificial body openings therefor A61F2/0004)}","A61F2/0004","","","","","",""
"A61F2/022","{Artificial gland structures using bioreactors  (hemodialysis A61M1/16; hemofiltration A61M1/34; other extracorporeal blood treatment A61M1/36)}","A61M1/16|A61M1/34|A61M1/36","Bioreactors for enzymes Processes for producing enzymes ","C12M1/40|C12N11/00","","","","This place covers: Devices which replace or supplement a natural gland and deliver enzymes."
"A61F2/04","Hollow or tubular parts of organs, e.g. bladders, tracheae, bronchi or bile ducts  (A61F2/18, A61F2/20 take precedence; devices, other than stent-grafts, providing patency to, or preventing collapsing of, tubular structures of the body other than stent-grafts, e.g. stents A61F2/82; instruments specially adapted for placement or removal of stents or stent-grafts A61F2/95)","A61F2/18|A61F2/20|A61F2/82|A61F2/95","","","Documents receiving a class in  have to receive a further class information, such as:Urinary bladders: Bronchi: Esophageal anti reflux valves and devices: Tubes in the stomach: Trachea: Urethrae: Ureters: ","A61F2/04|A61F2/042|A61F2002/043|A61F2002/044|A61F2002/045|A61F2002/046|A61F2002/047|A61F2002/048","",""
"A61F2/042","{Urinary bladders}","","","","","","",""
"A61F2/06","Blood vessels","","","","","","","This place covers: Tubular structures that substitute natural blood vessels, e.g. bypass grafts"
"A61F2/062","{Apparatus for the production of blood vessels made from natural tissue or with layers of living cells  (prostheses made from natural tissue or living cells A61L27/507)}","A61L27/507","","","Illustrative example of subject matter classified in :","A61F2/062","","This place covers: Devices for creating vascular grafts by mechanical means."
"A61F2/064","{with special features to facilitate anastomotic coupling  (anastomosis of natural blood vessels A61B17/11)}","A61B17/11","","","","","","This place covers: The artificial blood vessel has special technical features, e.g. hooks to provide a connection to a natural or artificial blood vessel."
"A61F2/07","Stent-grafts","","","","","","","This place covers: Stent-grafts for blood vessels. Stent-grafts are tubular grafts with stents embedded therein or attached to the graft material. The stent-graft for blood vessels is usually deployed within an aneurysm. The stent anchors the graft to the blood vessel wall. The graft is usually made from fabric material"
"A61F2/08","Muscles; Tendons; Ligaments {(sutures A61B17/04)}","A61B17/04","Artificial muscles as exoprostheses, i.e. not implanted but outside the body and Programme-controlled manipulators with muscles or tendons","A61F2/68|A61F2002/5066|B25J9/1075","","","","This place covers: Artificial muscles implanted in the body"
"A61F2/0805","{Implements for inserting tendons or ligaments}","","","","","","",""
"A61F2/0811","{Fixation devices for tendons or ligaments}","","","","Documents receiving a class in  have to receive a further class information, such as: Structure of the anchor Modular anchors comprising a plurality of separate parts without deformation of anchor parts, e.g. fixation screws on bone surface, extending barbs, cams, butterflies, spring-loaded pins with deformation of anchor parts, e.g. expansion of dowel by set screw Longitudinal channel for insertion tool running through the whole tendon anchor, e.g. for accommodating bone drill, guidewire  Mode of fixation of anchor to tendon or ligament Fixation of a loop or U-turn, e.g. eyelets, anchor having multiple holes Fixation of tendon or ligament between anchor and bone, e.g. interference screws, wedges Fixation of tendon or ligament between anchor elements, e.g. by additional screws in the anchor, anchor crimped around tendon Anchor integrated into tendons, e.g. bone blocks, integrated rings Position of anchor in respect to the bone Anchor in or on top of a bone tunnel, i.e. a hole running through the entire bone Anchor in or on a blind hole or on the bone surface without formation of a tunnel","A61F2/0811|A61F2002/0817|A61F2002/0823|A61F2002/0829|A61F2002/0835|A61F2002/0841|A61F2002/0847|A61F2002/0852|A61F2002/0858|A61F2002/0864|A61F2002/087|A61F2002/0876|A61F2002/0882|A61F2002/0888","",""
"A61F2/10","Hair or skin implants","","WigsHair pieces","A41G3/00|A41G5/00","","","",""
"A61F2/105","{Skin implants, e.g. artificial skin}","","Materials for use in artificial skin","A61L27/60","","","",""
"A61F2/12","Mammary prostheses and implants","","","","Illustrative example of subject matter classified in Example for mammary support implant: WO2007004214 ","A61F2/12","",""
"A61F2/14","Eye parts, e.g. lenses, corneal implants; {Implanting instruments specially adapted therefor}; Artificial eyes","","Packages or dispensers for prostheses or other implants in generalExercisers for the eye","A61F2/0095|A61H5/00","","","","This place covers: All eye prostheses and replacement parts not provided for in the subclasses"
"A61F2/141","{Artificial eyes}","","Surgical instruments for osteosynthesis of orbital bone","A61B17/6433","Illustrative example of subject matter classified in ","A61F2/141","",""
"A61F2/142","{Cornea, e.g. artificial corneae, keratoprostheses or corneal implants for repair of defective corneal tissue}","","","","","","","This place covers: Artificial or natural cornea replacement implant for repair of defective corneal tissue."
"A61F2/145","{Corneal inlays, onlays, or lenses for refractive correction}","","Contact lenses for reshaping the cornea, i.e. orthokeratology","G02C7/04","","","","This place covers: Optically active elements inserted between corneal layers for refractive correction."
"A61F2/147","{Implants to be inserted in the stroma for refractive correction, e.g. ring-like implants}","","","","","","","This place covers: Stromal or corneal implants, in general at least partial rings, shaping the cornea for refractive correction."
"A61F2/148","{Implantation instruments specially adapted therefor}","","","","","","","This place covers: Implantation instruments for corneal implants altering the shape of the cornea for refractive correction "
