"cpc_code","title","title_cpc_codes","informative_references","informative_references_cpc_codes","special_rules","special_rules_cpc_codes","glossary_of_terms","definition_statement"
"H05H","PLASMA TECHNIQUE  (fusion reactors G21B; ion-beam tubes H01J27/00; magnetohydrodynamic generators H02K44/08; producing X-rays involving plasma generation H05G2/00); PRODUCTION OF ACCELERATED ELECTRICALLY-CHARGED PARTICLES OR OF NEUTRONS  (obtaining neutrons from radioactive sources G21, e.g. G21B, G21C, G21G); PRODUCTION OR ACCELERATION OF NEUTRAL MOLECULAR OR ATOMIC BEAMS  (atomic clocks G04F5/14; devices using stimulated emission H01S; frequency regulation by comparison with a reference frequency determined by energy levels of molecules, atoms, or subatomic particles H03L7/26)","G21B|H01J27/00|H02K44/08|H05G2/00|G21|G21B|G21C|G21G|G04F5/14|H01S|H03L7/26","Atomic clocksObtaining neutrons from radioactive sourcesRadioactive neutron sourcesTechniques for handling particles or ionising radiation not otherwise provided for; Irradiation devices; Gamma ray or X-ray microscopesLasersMagnetohydrodynamic generatorsFrequency regulation by comparison with a reference frequency determined by energy levels of molecules, atoms, or subatomic particles","G04F5/14|G21|G21G4/02|G21K|H01S|H02K44/08|H03L7/26","","","","This place covers: Systems and methods for handling plasma, i.e.: Generating plasma; Confining plasma. These systems are essentially related to experimental plasma systems used for studying the conditions for a controlled thermonuclear fusion. Methods for investigating plasma, i.e. for measuring plasma parameters; Systems and methods for generating local plasma to be used in industrial applications, e.g. plasma torches for cutting, welding, spraying or incinerating; Systems and methods for generating and/or accelerating neutral particle beams, i.e. atomic or molecular beams, neutron beams; Targets for producing nuclear reactions under irradiation; Systems and methods for accelerating charged particle beams, i.e electrostatic accelerators, linear accelerators, magnetic induction accelerators, magnetic resonance accelerators."
"H05H1/00","Generating plasma; Handling plasma","","","","","","","This place covers: Methods for investigating plasma, i.e. for measuring plasma parameters; Systems and methods for confining a plasma by electric, magnetic or electromagnetic means; Systems and methods for heating and sustaining a plasma, in particular for performing nuclear fusion reactions, at laboratory scale; Systems and methods for generating plasma for industrial applications."
"H05H1/0006","{Investigating plasma, e.g. measuring the degree of ionisation or the electron temperature}","","Measuring the arc parameters in a plasma arc torch, ","H05H1/34|H05H1/36","","","","This place covers: Methods for measuring different parameters inherently associated with plasma, by using radiation, thermal, electric, magnetic or acoustic means."
"H05H1/0025","{by using photoelectric means  (H05H1/0031 - H05H1/0043 take precedence)}","H05H1/0031|H05H1/0043","","","","","",""
"H05H1/0037","{by spectrometry}","","Investigating strength properties of solid materials by application of mechanical stressMass spectrometry","G01N3/00|H01J49/00","","","",""
"H05H1/005","{by using X-rays or alpha rays}","","Investigating materials by particle or neutron radiation","G01N23/00","","","",""
"H05H1/0056","{by using neutrons}","","Investigating materials by particle or neutron radiation","G01N23/00","","","",""
"H05H1/0062","{by using microwaves}","","Investigating materials by use of microwaves","G01N22/00","","","",""
"H05H1/0068","{by thermal means}","","Investigating materials by use of thermal means","G01N25/00","","","",""
"H05H1/0081","{by electric means}","","Investigating materials by use of electric or magnetic meansMeasuring electric or magnetic variables","G01N27/00|G01R","","","",""
"H05H1/0087","{by magnetic means}","","Investigating materials by use of electric or magnetic meansMeasuring electric or magnetic variables","G01N27/00|G01R","","","",""
"H05H1/0093","{by acoustic means, e.g. ultrasonic}","","Investigating materials by use of ultrasonic, sonic or infrasonic waves","G01N29/00","","","",""
"H05H1/02","Arrangements for confining plasma by electric or magnetic fields; Arrangements for heating plasma  ({G21B1/00 takes precedence;} electron optics H01J)","G21B1/00|H01J","","","","","","This place covers: Systems and methods for confining a plasma; systems and methods for heating and sustaining the confined plasma."
"H05H1/11","using cusp configuration  (H05H1/14 takes precedence)","H05H1/14","Plasma containment vessels with magnetic mirrors","H05H1/14","","","",""
"H05H1/12","wherein the containment vessel forms a closed or nearly closed loop {(G21B1/05 takes precedence)}","G21B1/05","","","","","","This place covers: Laboratory systems in which plasma is confined in closed toroidal or helical loops by externally applied magnetic fields."
"H05H1/14","wherein the containment vessel is straight and has magnetic mirrors","","","","","","",""
"H05H1/16","using externally-applied electric and magnetic fields","","","","","","","This place covers: Laboratory systems in which plasma is generated and confined by application of external magnetic fields and electric fields."
"H05H1/18","wherein the fields oscillate at very high frequency, e.g. in the microwave range {, e.g. using cyclotron resonance}","","","","","","","This place covers: Laboratory systems in which plasma is generated and confined by application of external electromagnetic fields at RF or microwave frequency, often operated in condition of electron-cyclotron resonance or ion-cyclotron resonance."
"H05H1/20","Ohmic heating","","","","","","","This place covers: Laboratory systems in which the plasma is heated by inducing a current through it. The current is induced by an electromagnetic winding linked with the plasma torus, i.e. the plasma acts as the secondary winding of a transformer."
"H05H1/22","for injection heating {(G21B1/15 takes precedence)}","G21B1/15","","","","","","This place covers: Laboratory systems in which high-energy atoms are injected into the ohmically heated, magnetically confined plasma. The atoms are ionized as they pass through the plasma and are trapped by the magnetic field. The high-energy ions then transfer part of their energy to the plasma particles in repeated collisions, increasing the plasma temperature."
"H05H1/24","Generating plasma {(nuclear fusion reactors G21B1/00; gas-filled discharge reactors H01J37/32)}","G21B1/00|H01J37/32","Ohmic heatingInjection heating","H05H1/20|H05H1/22","","","","This place covers: Arrangements for generating plasma to be used in industrial applications, i.e. Plasma torches for cutting, welding, surface treatments or spectrometry; Plasma systems, other than torches, for treatment of objects or incineration; Devices using a plasma discharge for specific applications, e.g. spark gaps, plasma guns; Microplasma systems; Plasma acceleration systems; Power supply systems for the arrangements covered by this group."
"H05H1/2406","{using dielectric barrier discharges, i.e. with a dielectric interposed between the electrodes}","","Dielectric-barrier discharges in gas-filled discharge tubes","H01J37/32","","","","This place covers: Arrangements for generating plasma using dielectric-barrier discharges, i.e. a dielectric is interposed between the plasma generating electrodes."
"H05H1/2475","{using acoustic pressure discharges}","","Plasma generated by shock-waves","H05H1/52","","","CavitationCollapse of gas bubbles trapped in a liquid mediumSonoluminescenceEmission of light by compression and collapse of gas bubbles in a liquid medium","This place covers: Arrangements for generating local plasma by application of pressure waves to a gas or liquid-filled medium, i.e. cavitation, sonoluminescence."
"H05H1/26","Plasma torches","","Generation of plasma by RF or microwavesMetal spraying, Metal working with constricted arcDevices external to, and connected to, the plasma generating torchGeneration of plasma in a gas-filled tube","H05H1/46|B05B7/18|B05B7/20|B23K10/00|B23K10/00|H01J37/32","","","","This place covers: Plasma torches, whereby a plasma torch is meant as a device for generating a directed flow of plasma, e.g. used for cutting or welding metals, for localized surface treatment of objects or spectroscopic analysis. In particular, this group covers: Torches in which plasma is generated by applied electromagnetic fields, e.g. torches for spectrometry; Torches in which plasma is generated by establishment of an arc, e.g. non-transferred arc, transferred arc or both."
"H05H1/28","Cooling arrangements","","","","","","","This place covers: Arrangements within a plasma torch for cooling the components of the torch and evacuating the heat produced during the torch service."
