"cpc_code","title","title_cpc_codes","informative_references","informative_references_cpc_codes","special_rules","special_rules_cpc_codes","glossary_of_terms","definition_statement"
"F24F","AIR-CONDITIONING; AIR-HUMIDIFICATION; VENTILATION; USE OF AIR CURRENTS FOR SCREENING  (removing dirt or fumes from areas where they are produced B08B15/00; vertical ducts for carrying away waste gases from buildings E04F17/02; tops for chimneys or ventilating shafts, terminals for flues F23L17/02)","B08B15/00|E04F17/02|F23L17/02","Disinfecting or sterilising of airFiltering, washing or drying of gasesMixing gases with vapours or liquids in generalTransportable units for separating dispersed particles from air by electrostatic effectSpraying, Production of ozoneHeat, sound or noise insulation, absorption, or reflectionAir-ducts or air channels in buildingsChimney stacks or similar ductsFans in general, details of fansPumping installations for air, Valves in generalDevices for venting or aerating enclosures in generalPipes in general, joints, fittings or supports thereforNoise absorbers for ductingThermal insulation for ductingDevices for conducting smoke or fumes, e.g. fluesDomestic stoves, Hot air central heating systemsFluid heaters, water or air-heatersAir heaters having heat generating meansRefrigeration in general, details of refrigeration systemsCombined heating and refrigeration systemsProduction, working, storing or distribution of iceRefrigerators, cold rooms, e.g. for food storageHeat exchange apparatus in general, details of heat exchangers, , Measuring temperature or quantity of heat in generalTesting apparatus not otherwise provided forControl of flow in generalControl of humidity in generalControl of temperature in generalIon sources, Arrangements for cooling, heating or ventilation of semiconductor or other solid state devices, Generating ions to be introduced into non-enclosed gasesArrangements in telecontrol or telemetry systems in general","A61L|B01D|B01F23/10|B03C3/32|B05B|B05D|C01B13/10|E04B1/74|E04F17/04|E04H12/28|F04D|F04D25/08|F04D29/00|F16K|F16K24/00|F16L|F16L55/02|F16L59/00|F23J11/00|F24B|F24C|F24D5/00|F24H|F24H3/00|F25B|F25B29/00|F25C|F25D|F28C|F28D|F28F|G01K|G01M|G05D7/00|G05D22/00|G05D23/00|H01J27/02|H01J37/08|H01L23/34|H01L31/024|H01T23/00|H04Q9/00","Air-humidification as auxiliary treatment in air-conditioning, i.e. in units wherein the air is also either cooled or heated, is covered by groups  or , while air-humidification per se, e.g. ""room humidifiers"", is covered by group .Looping references between  and  have been identified. Until this inconsistency is resolved, the current classification practice in CPC is as follows:  is a limiting reference for subclass .  is an informative reference for main group .","F24F1/00|F24F3/14|F24F6/00|B08B15/00|F24F|B08B15/00|F24F|F24F|B08B15/00","Air-conditioningSupply of air to or the treatment of air in rooms or spaces by means of cooling or a combination of cooling and a further kind of air treatment, e.g. humidification, heating or air purification.VentilationSupply of air to rooms or spaces, extraction of air from rooms or spaces, or circulation of air within rooms or spaces.","This place covers: Methods and apparatus for air-conditioning, i.e. the supply of air to or the treatment of air in rooms or spaces by means which provide for the treatment of the air in the following ways: Cooling; Cooling and Heating; Cooling and any other kind of treatment, e.g. humidification. Methods and apparatus for humidification of air for rooms or spaces. Methods and apparatus for supplying air or extracting air from rooms or spaces, either by forced movement (for example by fans) or by natural effects (for example convection). Methods and apparatus for circulating air within rooms or spaces, either by forced movement (for example by fans) or by natural effects (for example convection). Methods and apparatus for use of air currents for screening, for example of entrances of buildings or of areas where particular operations are performed. Use of energy recovery systems in air conditioning, ventilation or screening. Details, for example control arrangements, safety arrangements, ducting arrangements or air flow control members, which are specially adapted for the methods or apparatus specified above. Treatment, e.g. purification, of air supplied to human living or working spaces in air conditioning systems or in room units otherwise than by heating, cooling, humidifying or drying. Self-contained air purifiers."
"F24F1/00","Room units for air-conditioning, e.g. separate or self-contained units or units receiving primary air from a central station","","Central station centrally producing cool air for distributing cool air in a plurality of roomsSystems comprising multiple indoor unitsDehumidificationAir-conditioning systems or apparatus not covered by  or .HumidificationFilter units per seControl of room unitsVanes or dampers of room units, Casing of indoor units and self-contained unitsCondensate evacuation","F24F3/00|F24F3/065|F24F3/14|F24F1/00|F24F3/00|F24F5/00|F24F6/00|F24F8/10|F24F11/30|F24F13/14|F24F13/15|F24F13/20|F24F13/222","","","Split unitAir conditioning unit in split configuration, often with the compressor and condenser located in a separate external outdoor unit and the evaporator located in an indoor unit, the two units being connected via refrigerant pipesSelf-contained unitAir conditioning unit with all apparatus for air treatment installed in a common casing, e.g. compressor, condenser and evaporator","This place covers: Air-conditioning units placed within a room for cooling the room, i.e. fan coil unit of a split unit. These indoor units can thereby receive primary air from a central station and/or recirculate the air within the room and/or supply outside air. Split unit comprising an indoor unit and an outdoor unit. Outdoor unit of split unit. Self-contained units. Usually, these room units comprise a refrigerant cycle."
"F24F1/01","in which secondary air is induced by injector action of the primary air","","Self-contained room units for air-conditioningControl systems for controlling the temperature of the supplied air by controlling the air supply to heat-exchangers or bypass channelsArrangements for air-circulation by means of induction","F24F1/02|F24F11/81|F24F13/26","","","","This place covers: Room units in which secondary air is induced by injector action of the primary air."
"F24F3/00","Air-conditioning systems in which conditioned primary air is supplied from one or more central stations to distributing units in the rooms or spaces where it may receive secondary treatment; Apparatus specially designed for such systems  (room units F24F1/00)","F24F1/00","Room humidifierMounting arrangement of air filtersDisinfection, sterilisation or deodorisation or airFilter unit per seDrying of gasesElectric filterCogeneration of electricity and heat or coldClean room for semiconductor productionComputer rooms","F24F6/00|F24F13/28|A61L9/00|B01D|B01D53/26|B03C|F25B|H01L21/67017|H05K7/20","","","","This place covers: Air-conditioning systems in which conditioned primary air is supplied from one or more central stations to distributing units in the rooms or spaces where it may receive secondary treatment; Apparatus specially designed for such systems."
"F24F3/06","characterised by the arrangements for the supply of heat-exchange fluid for the subsequent treatment of primary air in the room units","","Arrangement or assembly of components for the regulation of the supply of heating or cooling media for the secondary treatment of air","F24F11/83","","","",""
"F24F3/16","by purification, e.g. by filtering; by sterilisation; by ozonisation","","Treatment rooms or enclosures for medical purposesIon sources, ","A61G10/00|H01J27/02|H01J37/08","","","",""
"F24F3/163","Clean air work stations, i.e. selected areas within a space which filtered air is passed","","","","","","",""
"F24F5/00","Air-conditioning systems or apparatus not covered by F24F1/00 or F24F3/00 {, e.g. using solar heat or combined with household units such as an oven or water heater}","F24F1/00|F24F3/00","Absorption or desorption for humidification or dehumidification purposesAir conditioning in containersApparatus using radiation from walls or ceiling for heating purposes only, Hot-water central heating systemSolar heat collectorProduction of heat using geothermal energyCooling towersPhase Change Material (PCM) in general","F24F3/1411|B65D88/74|F24D3/14|F24D3/16|F24D3/18|F24S|F24T|F28C1/00|F28D20/02","","","","This place covers: Exclusively-fluid system, e.g. using water as cooling fluid ( ), Cooling apparatus specially adapted for use in air-conditioning, e.g. using absorption or desorption ( ), or using cold storage body ( ) (e.g. PCM material for storage), or using evaporation ( ). Cooling apparatus using the Peltier effect ( ). Cooling apparatus using natural energy ( ), e.g. solar energy or air from the ground. Cooling apparatus using thermal walls ( ), Cooling apparatus using radiation from walls or ceiling ( ). Cooling apparatus combined with domestic apparatus, e.g. boiler, heating system ( )."
"F24F6/00","Air-humidification {, e.g. cooling by humidification}","","Humidification systemsCooling using evaporationDevice to humidify the respiration air of patientsSpraying apparatus with rotating elements discharging water by centrifugal forcesUltrasonic oscillatorSteam generation in boilersHumidifying within a fuel cell","F24F3/14|F24F5/0035|A61M16/16|B05B3/10|B05B17/06|F22B1/28|H01M8/04126","","","","This place covers: Local unit for room humidification by evaporation of water in the air, or by water dispersion or by injection of steam in the air."
"F24F6/14","using nozzles","","Nozzles per se, spraying in general","B05B","","","",""
