"cpc_code","title","title_cpc_codes","informative_references","informative_references_cpc_codes","special_rules","special_rules_cpc_codes","glossary_of_terms","definition_statement"
"H01L","SEMICONDUCTOR DEVICES; ELECTRIC SOLID STATE DEVICES NOT OTHERWISE PROVIDED FOR  (use of semiconductor devices for measuring G01; resistors in general H01C; magnets, inductors, transformers H01F; capacitors in general H01G; electrolytic devices H01G9/00; batteries, accumulators H01M; waveguides, resonators, or lines of the waveguide type H01P; line connectors, current collectors H01R; stimulated-emission devices H01S; electromechanical resonators H03H; loudspeakers, microphones, gramophone pick-ups or like acoustic electromechanical transducers H04R; electric light sources in general H05B; printed circuits, hybrid circuits, casings or constructional details of electrical apparatus, manufacture of assemblages of electrical components H05K; use of semiconductor devices in circuits having a particular application, see the subclass for the application)","G01|H01C|H01F|H01G|H01G9/00|H01M|H01P|H01R|H01S|H03H|H04R|H05B|H05K","Containers merely intended for transport or storage of wafers except during manufacture or finishing devices thereon, Conveying systems for semiconductor wafers except during manufacture or treatment of semiconductor or electric solid state devices or components thereonCoating MaterialNon-mechanical removal of metallic material from surfaceDetails of scanning-probe apparatus, in general - Electric discharge tubes or discharge lampsUse of semiconductor devices in circuits having a particular application: see particular subclass for the application","B65D85/30|B65D85/86|B65G49/07|C23C|C23F|G01Q10/00|G01Q90/00|H01J","In this subclass, Indexing Codes are mainly attributed with a view to allow retrieval of documents comprising a combination of technical characteristics, some of them being unimportant per se, and, hence, identified as additional information rather than invention information.In this subclass, both the process and apparatus for the manufacture or treatment of a device and the device itself are classified, whenever both of these are described sufficiently to be of interest.","","Assembly of a DeviceThe ""assembly"" of a device is the building up of the device from its component constructional units and includes the provision of fillings in containers.Complete DeviceA ""complete device"" is a device in its fully assembled state which may or may not require further treatment, e.g. electro-forming, before it is ready for use but which does not require the addition of further structural units.ComponentA ""component"" is one electric circuit element of a plurality of elements formed in or on a common substrate.ContainerA ""container"" is an enclosure forming part of the complete device and is essentially a solid construction in which the body of the device is placed, or which is formed around the body without forming an intimate layer thereon.DeviceThe term ""device"" refers to an electric circuit elementElectrodes""Electrodes"" are regions in or on the body of the device (other than the solid state body itself), which exert an influence on the solid state body electrically, whether or not an external electrical connection is made thereto. Electrodes are often referred to as ""contacts"" in the literature. An electrode may include several portions and the term includes metallic regions which exert influence on the solid state body through an insulating region, (e.g. capacitive coupling) and inductive coupling arrangements to the body. The dielectric region in a capacitive arrangement is regarded as part of the electrode. In arrangements including several portions only those portions which exert an influence on the solid state body by virtue of their shape, size or disposition or the material of which they are formed are considered to be part of the electrode. The other portions are considered to be ""arrangements for conducting electric current to or from the solid state body"" or ""interconnections between solid state components formed in or on a common substrate"", e.g. interconnections.EncapsulationAn ""encapsulation"" is an enclosure which consists of one or more layers formed on the body and in intimate contact therewith.Integrated CircuitAn ""integrated circuit"" is a device where all components, e.g. diodes, resistors, are built up on a common substrate and form the device including interconnections between the components.Integration ProcessProcesses for the manufacture of at least two different components where the process is especially adapted to their integration, e.g. to take advantage of the integration or to reduce their manufacturing cost. Example: in a CMOS process, the same ion implant dopes the p-MOS gate and the n-MOS source and drain. Consequently, a process for the manufacture of a component per se is not considered as an integration process, even though that component will be part of an integrated circuit.Interconnection Refers to the arrangement of conductive and insulating regions aimed at electrically connecting the respective electrodes of at least two device units, e.g. two transistors. PartsThe term ""parts"" includes all structural units which are included in a complete ""device"".Solid State BodyThe expression ""solid state body"" refers to the body of material within which, or at the surface of which, the physical effects characteristic of the device occur. In thermoelectric devices it includes all materials in the current path.WaferA ""wafer"" means a slice of semiconductor or crystalline substrate material, which can be modified by impurity diffusion (doping), ion implantation or epitaxy, and whose active surface can be processed into arrays of discrete devices or integrated circuits.","This place covers: in general discrete and integrated semiconductor devices and other electric solid state devices (as far as not provided for in another subclass) and details thereof. This includes the following kind of devices: integrated circuit devices, e.g. CMOS integrated devices, DRAM, EPROM, CCD; semiconductor devices (e.g. field-effect, bipolar) adapted for rectifying, amplifying, oscillating or switching, e.g. diodes, transistors, thyristors; semiconductor devices sensitive to radiation, e.g. photo diodes, photo transistors, solar cells; incoherent light emitting diodes, e.g. LED; solid state devices using organic materials as the active part or using a combination of organic materials with other materials as the active part, e.g. organic LED or polymer LED; electric solid state devices using thermoelectric, superconductive, piezo-electric, electrostrictive, magnetostrictive, galvano-magnetic or bulk negative resistance effects, e.g. thermo couples, Peltier elements, Josephson elements, piezo elements; photo-resistors, magnetic field dependent resistors, field effect resistors; capacitors with potential-jump barrier, resistors with potential-jump barrier or surface barrier; thin-film or thick-film circuits; processes and apparatus adapted for the manufacture or treatment of such devices, except where such processes relate to single step processes for which provision exists elsewhere."
"H01L21/00","Processes or apparatus adapted for the manufacture or treatment of semiconductor or solid state devices or of parts thereof","","Processes or apparatus specially adapted for the manufacture or treatment of devices provided for in groups  -  or of parts thereof, see these groups - Processes for applying liquids or other fluent materialsLiquid cleaning (in general)Machines, Devices, or Processes for Grinding or PolishingContainers, packaging elements or packages specially adapted for particular articles or materialsShaped ceramic ProductsPolishing compositionsCleaning CompositionsCoating by vacuum evaporation, by sputtering or by ion implantation of the coating forming materialChemical coating by decomposition of gaseous compounds, without leaving reaction products of surface material in the coating (CVD) Chemical coating by decomposition of either liquid compounds or solutions of the coating forming compounds,without leaving reaction products of surface material in the coatingEtching metallic material by chemical meansProcesses for the Electrolytic or Electrophoretic Production of CoatingsSingle Crystal Growth; EpitaxyTesting individual semiconductor devicesPreparation of originals for the photomechanical production of textured or patterned surfacesPhotolithographic, production of textured or patterned surfacesRegistration or positioning of originals, masks, frames, photographic sheets or textured or patterned surfacesDischarge tubes with provision for introducing objects or material to be exposed to the discharge (plasma etching; ion implantation)Apparatus or processes specially adapted for manufacturing or adjusting assemblages of electric components","H01L31/00|H01L51/00|H01L31/00|H01L51/00|B05D1/00|B08B3/00|B24B|B65D85/00|C04B35/00|C09G1/00|C11D|C23C14/00|C23C16/00|C23C18/00|C23F1/00|C25D|C30B|G01R31/00|G03F1/00|G03F7/00|G03F9/00|H01J37/00|H05K13/00","Single mono-steps for which a provision exists elsewhere in ECLA need not to be classified in , except if they are specific to the fabrication of semiconductor devices as defined under . E.g., apparatuses which are not specific to the fabrication of these devices, e.g. apparatuses for depositing layers, are classified in  or .Direct pre-treatment or direct post-treatment of a specific step is classified under the specific step if no other place exists in . Example: annealing after layer coating is classified together with the coating. Exception: cleaning, see In , poly-silicon is generally considered as a conductive material for classification purposes, except for its deposition () where it is considered as semiconducting.Polishing or chemical-mechanical polishing are not distinguished for classification.Machines and apparatuses for which a provision exists somewhere else in CPC are not classified In . For example apparatus for deposition of materials are classified in  or .Machines and apparatuses for which no particular provision exists in CPC are classified in  and subgroups. See also the notes under .Processes mainly consisting of features of the use of the elements of the apparatus and which are necessary to operate said apparatus (like for example rotating the turntable of a polisher, evacuating the chamber of a plasma appraratus etc...) need not to be classified in .Subject matter relating to processes and apparatus which are clearly suitable for manufacture or treatment of devices whose bodies comprise elements of the fourth group of the Periodic System (silicon, germanium), and where the material used is not explicitly specified, is classified in the subgroups relating to semiconductors of the fourth group of the Periodic System (silicon, germanium).For multistep processes, a junction between two regions of the same material but in a different crystalline state, e.g. amorphous silicon or polysilicon emitters on single crystalline silicon, is not considered as a heterojunction.","H01L21/00|H01L21/00|C23C|C30B|H01L21/00|H01L21/02041|H01L21/00|H01L21/02365|H01L21/00|C23C|C30B|H01L21/67|H01L21/67|H01L21/00","Dry Processrefers to processes wherein only gases or vapours are provided on the surface of a substrate, e.g. a wafer, irrespective of the physical state of the reaction products, gaseous, liquid or solid.Wet Process refers to processes wherein only liquids are provided at the surface of a wafer, including the condensation on the surface of a wafer of gaseous components. Pre-, post-treatment direct, for example in situ, treatment, preceding or following a main technological step, aimed at improving said main technological step or its result. Not considered as a technological step per se. Examples: - annealing or crystallisation after deposition of insulating layers, - cleaning before or after a technological step, - modifying an insulating layer just after its formation, e.g. implantation after depositionAfter treatment Subsequent main technological step. Examples: - patterning or polishing of a layer after deposition- modifying an insulating layer after a step which is not the formation of the insulating layer ","This place covers: Processes and apparatus that are specially adapted for the manufacturing of semiconductor or solid state devices belonging to the type: Integrated circuit devices, e.g. CMOS integrated devices, DRAM, EPROM, CCD; Semiconductor devices (e.g. field-effect, bipolar) adapted for rectifying, amplifying, oscillating or switching, e.g. diodes, transistors, thyristors; This main group includes; Manufacture or treatment of the above semiconductor devices or of parts thereof Manufacture or treatment of solid state devices other than semiconductor devices, or of parts thereof Apparatus specially adapted for handling semiconductor or electric solid state devices during manufacture or treatment thereof; Apparatus specially adapted for handling wafers during manufacture or treatment of semiconductor or electric solid state devices or components Manufacture or treatment of devices consisting of a plurality of solid state components formed in or on a common substrate or of parts thereof; manufacture of integrated circuit devices or of parts thereof"
"H01L21/02002","{Preparing wafers}","","","","Wafers per se are classified in ","H01L29/06","","This place covers: Multi-step processes for the manufacture of semiconductor wafers for the fabrication of semiconductor devices as defined under  , prior to the fabrication of any device or part of device, i.e. between the sawing of ingots (covered by  ) and the cleaning of the wafers ( ), e.g. grinding followed by lapping and polishing. Covers the preparation of bulk semiconductor wafers (e.g. bulk silicon wafers)."
"H01L21/02005","{Preparing bulk and homogeneous wafers}","","","","","","","This place covers: Bulk, homogeneous wafers: Group IV, Si, Ge, Group III-V, GaAs, InP,"
"H01L21/0201","{Specific process step}","","","","","","","This place covers: Multistep process for preparing wafers where the accent is put on a specific step."
"H01L21/02013","{Grinding, lapping}","","","","","","","This place covers: Multistep process for preparing wafers where the accent is put on the grinding or lapping, e.g. multiple grinding steps."
"H01L21/02016","{Backside treatment}","","","","","","","This place covers: Multistep process for preparing wafers where the accent is put on the backside treatment. Includes backside treatment for recognition purposes"
"H01L21/02019","{Chemical etching}","","Chemical or electrical treatment, e.g. electrolytic etching","H01L21/306","","","","This place covers: Multistep process for preparing wafers where the accent is put on the chemical etching step or steps."
"H01L21/02021","{Edge treatment, chamfering}","","","","","","","This place covers: Multistep process for preparing wafers where the accent is put on the edge treatment, e.g. chamfering."
"H01L21/02024","{Mirror polishing}","","","","In case a mechanical mirror polishing is completed by a chemical flattening step, e.g. a gaseous flattening step, the latter is classified independently.","","","This place covers: Multistep process for preparing wafers where the accent is put on the mirror polishing."
