"cpc_code","title","title_cpc_codes","informative_references","informative_references_cpc_codes","special_rules","special_rules_cpc_codes","glossary_of_terms","definition_statement"
"G06F","ELECTRIC DIGITAL DATA PROCESSING  (computer systems based on specific computational models G06N)","G06N","Programme-control systemsDigital computers in which all the computation is effected mechanicallyComputers in which a part of the computation is effected hydraulically or pneumaticallyComputers in which a part of the computation is effected opticallySelf-contained input or output peripheral equipmentComputer displaysImpedance networks using digital techniques","G05B19/00|G06C|G06D|G06E|G06K|G09G|H03H","","","Handlingincludes processing or transporting of data.Data processing equipmentAn association of an electric digital data processor classifiable under group , with one or more arrangements classifiable under groups -  and - . ","This place covers: Electrical arrangements or processing means for the performance of any automated operation using empirical data in electronic form for classifying, analyzing, monitoring, or carrying out calculations on the data to produce a result or event."
"G06F1/00","Details not covered by groups G06F3/00 - G06F13/00 and G06F21/00  (architectures of general purpose stored program computers G06F15/76)","G06F3/00|G06F13/00|G06F21/00|G06F15/76","","","","","","This place covers: Details not covered by groups  -  and  ."
"G06F1/02","Digital function generators","","Evaluating functions by calculating only, Generating sawtooth or staircase waveforms","G06F7/544|G06F7/60|H03K4/00","","","",""
"G06F1/025","for functions having two-valued amplitude, e.g. Walsh functions","","Generation of pulse trains in general","H03K3/00","","","",""
"G06F1/04","Generating or distributing clock signals or signals derived directly therefrom","","","","","","","This place covers: Generation and/or distribution of clock signal(s) within a computer system."
"G06F1/10","Distribution of clock signals {, e.g. skew}","","","","","","","This place covers: Distribution of clock signal(s) within a computer system, in a typical case the goal to be achieved is to minimize the skew."
"G06F1/105","{in which the distribution is at least partially optical}","","","","","","","This place covers: Clock distribution wherein the clock signal(s) are distributed entirely optically or partially optically and partially electrically."
"G06F1/16","Constructional details or arrangements","","Instrument detailsConstructional details common to different types of electric apparatus","G12B|H05K7/00","","","",""
"G06F1/1603","{Arrangements to protect the display from incident light, e.g. hoods}","","","","Used also for hoods protecting displays of portable computers.","","",""
"G06F1/1607","{Arrangements to support accessories mechanically attached to the display housing  (G06F1/1603, G06F1/1605 take precedence)}","G06F1/1603|G06F1/1605","","","Used also for accessories attached on displays of portable computers.","","",""
"G06F1/1613","{for portable computers  (cooling arrangements therefor G06F1/203; constructional details or arrangements for pocket calculators, electronic agendas or books G06F15/0216; constructional details of portable telephone sets: with several bodies H04M1/0202)}","G06F1/203|G06F15/0216|H04M1/0202","","","In this field, main mechanical aspects of the housing (single housing, foldable or sliding housings) are classified in  - , while all the other constructional details (enclosure details, display, keyboard, integrated peripherals, etc) are classified in  in complement to this main aspect.","G06F1/1615|G06F1/1626|G06F1/1633","","This place covers: Portable computers in the sense of computers able to be used as stand alone computers with their own integrated user interface and designed to be carried by hand (e.g. hand held computers or laptop computers) or worn on the user's body (wearable computers). Docking stations and extensions associated with the portable computers which may be mechanically attached to them."
"G06F1/1615","{with several enclosures having relative motions, each enclosure supporting at least one I/O or computing function  (constructional details of portable telephones comprising a plurality of mechanically joined movable body parts H04M1/0206)}","H04M1/0206","","","","","","This place covers: Portable computers having a plurality of enclosures which can't be classified in anyone of the subgroups, e.g. multiple enclosure with loose mechanical link (single wire, expandable or/and flexible link, rollable part), computer split in several housings with no mechanical connection and wirelessly connected, complex mechanical link with multiple degrees of freedom. Illustrative examples:"
"G06F1/1616","{with folding flat displays, e.g. laptop computers or notebooks having a clamshell configuration, with body parts pivoting to an open position around an axis parallel to the plane they define in closed position}","","Foldable portable telephones","H04M1/0214","","","",""
"G06F1/1618","{the display being foldable up to the back of the other housing with a single degree of freedom, e.g. by 360° rotation over the axis defined by the rear edge of the base enclosure}","","","","","","","This place covers: Also when the hinging part is composed of two parallel rotation axes."
