"cpc_code","title","title_cpc_codes","informative_references","informative_references_cpc_codes","special_rules","special_rules_cpc_codes","glossary_of_terms","definition_statement"
"C07J","STEROIDS  (seco-steroids C07C)","C07C","Medicinal preparations containing organic active ingredients: Medicinal preparations containing cyclopenta[a]hydrophenanthrene ring systems; Derivatives, e.g. steroids and medicinal indications of such compoundsTherapeutic activityMacromolecular compounds","A61K|A61K31/56|A61P|C08","In this subclass, in the absence of an indication to the contrary (e.g.,  and ), a compound is classified in the last appropriate place.Salts of steroids are classified in the groups for these steroids. Metal chelates containing steroids are dealt with in the same way.However, processes for producing steroid compounds (as defined above) are classified with the symbols for the compound produced ( is not used), except where the process involves cyclisation of non-steroid compounds (where  is used)","C07J5/00|C07J7/00|C07J75/00|C07J75/005","A-, B-, C- or D-homosteroidCompound in which a cyclopenta[a]hydrophenanthrene skeleton is modified by expansion of rings A, B, C or D correspondingly by one atom (the prefix ""homo"" may also mean that one methyl or methylene group is added in certain position, e.g. 18-homosteroids).A-, B-, C- or D-bishomosteroidCompound in which a cyclopenta[a]hydrophenanthrene skeleton is modified by expansion of rings A, B, C or D correspondingly by two atoms.A-, B-, C- or D-norsteroidCompound in which a cyclopenta[a]hydrophenanthrene skeleton is modified by contraction of rings A, B, C or D correspondingly by one atom (the prefix ""nor"" may also mean that one methyl group in certain position is substituted by hydrogen atom, e.g. 19-norsteroids, or one methylene group among non-ring members in certain position is absent).A-, B-, C- or D-bisnorsteroidcompound in which a cyclopenta[a]hydrophenanthrene skeleton is modified by contraction of rings A, B, C or D correspondingly by two atoms.""alpha""relates to stereoisomers and designates atoms or groups of atoms that are arranged below the plane of a ring system (the bond between such atoms or groups of atoms and a ring system is represented by a dotted line) provided that a cyclopenta[a]hydrophenanthrene skeleton is drawn on the plane so that rings A, B, C and D are arranged from left to right.""beta""relates to stereoisomers and designates atoms or groups of atoms that are arranged above the plane of a ring system (the bond between such atoms or groups of atoms and a ring system is represented by a thick or uninterrupted line) provided that a cyclopenta[a]hydrophenanthrene skeleton is drawn on the plane so that rings A, B, C and D are arranged from left to right.Bile acidsSteroids having a hydroxy-group and a five-carbon-atom side-chain terminating in a carboxyl group, e.g. cholic acid.Normal steroidCompound containing non-modified cyclopenta[a]hydrophenanthrene skeleton.Seco-steroidCompound which can be obtained from steroids by a break of one of the bonds in cyclopenta[a]hydrophenanthrene skeleton.SterolsSteroid alcohols; contain cyclopenta[a]hydrophenanthrene skeleton plus an 8 to 10-carbon atom side-chain and a hydroxy-group, e.g. cholesterol, ergosterol"".Substitution of steroids in certain positionmeans substitution of hydrogen atom bound to the carbon atom of the cyclopenta[a]hydrophenanthrene skeleton in that position.","This place covers: Compounds containing a cyclopenta[a]hydrophenanthrene skeleton (see below) or a ring structure derived therefrom: by contraction or expansion of one ring by one or two atoms; by contraction or expansion of two rings each by one atom; by contraction of one ring by one atom and expansion of one ring by one atom; by substitution of one or two carbon atoms of the cyclopenta[a]hydrophenanthrene skeleton, which are not shared by rings, by hetero atoms, in combination with the above defined contraction or expansion or not, or; by condensation with carbocyclic or heterocyclic rings in combination with one or more of the foregoing alterations or not. Preparation of steroids including purification, separation, stabilisation or use of additives unless provided for elsewhere, as specified below. Treatment and modification of steroids provided that the treatment is not provided for elsewhere and the resultant product is a compound under the subclass definition."
"C07J3/00","Normal steroids containing carbon, hydrogen, halogen or oxygen, substituted in position 17 beta by one carbon atom","","","","","","","This place covers: Compounds where the single carbon atom in position 17 beta is indirectly linked to other carbon atoms, but only via a heteroatom (e.g. where the group in position 17 beta is a carboxy ester group such as: 17 beta-CO2-Me or an amide group such as: 17 beta-C(O)NHMe)."
"C07J7/00","Normal steroids containing carbon, hydrogen, halogen or oxygen substituted in position 17 beta by a chain of two carbon atoms  (C07J5/00 takes precedence)","C07J5/00","",""," takes precedence.","C07J5/00","",""
"C07J13/00","Normal steroids containing carbon, hydrogen, halogen or oxygen having a carbon-to-carbon double bond from or to position 17 {(for carbonyl groups C07J1/00)}","C07J1/00","","","","","","This place covers: Covers compounds where the atom to which the 17-position is double bonded is a carbon atom either within the ring system of the cyclopenta[a]hydrophenanthrene skeleton or is an exocyclic carbon atom."
"C07J15/00","Stereochemically pure steroids containing carbon, hydrogen, halogen or oxygen having a partially or totally inverted skeleton, e.g. retrosteroids, L-isomers","","","","The stereochemistry at position 5 is not relevant in deciding whether or not a compound falls within .","C07J13/00","","This place covers: The stereochemistry referred to is that of the chiral centres within the cyclopenta[a]hydrophenanthrene ring system. The normal steroid stereochemistry is 8β, 9α, 10β, 13β, 14α and inversion at any of these positions results in this sub-group being relevant, unless the last place rule causes a later sub-group to be relevant (e.g. a 9β-estrone is covered here, but 9β-estrone carrying an amino substituent would be covered by  )."
"C07J17/00","Normal steroids containing carbon, hydrogen, halogen or oxygen, having an oxygen-containing hetero ring not condensed with the cyclopenta(a)hydrophenanthrene skeleton  (cardanolide, bufanolide C07J19/00)","C07J19/00","Cardanolide, bufanolide","C07J19/00","","","",""
"C07J41/00","Normal steroids containing one or more nitrogen atoms not belonging to a hetero ring","","",""," and  cover compounds where there are less than three carbon atoms which are not in a ring, provided that the total number of carbon atoms (in a ring or not) attached to the 17.beta.-position and not separated therefrom by any heteroatom, is at least three.","C07J41/0055|C07J41/0061","",""
"C07J43/00","Normal steroids having a nitrogen-containing hetero ring spiro-condensed or not condensed with the cyclopenta(a)hydrophenanthrene skeleton","","","","","","",""
"C07J51/00","Normal steroids with unmodified cyclopenta(a)hydrophenanthrene skeleton not provided for in groups C07J1/00 - C07J43/00","C07J1/00|C07J43/00","","","","","","This place covers: This subgroup relates to steroid compounds containing elements other than C, H, O, S, N and halogens, in particular B, P, Si including where these heteroatoms are contained in a ring structure which is not condensed or is spiro-condensed to the steroid ring system. This subgroup also includes steroid compounds which contain chelating groups which are chelated to a metal ion."
"C07J71/00","Steroids in which the cyclopenta(a)hydrophenanthrene skeleton is condensed with a heterocyclic ring  (spiro-condensed heterocyclic rings C07J21/00, C07J33/00, C07J43/00)","C07J21/00|C07J33/00|C07J43/00","",""," is the relevant symbol for spirostane derivatives.","C07J71/0005","",""
