"cpc_code","title","title_cpc_codes","informative_references","informative_references_cpc_codes","special_rules","special_rules_cpc_codes","glossary_of_terms","definition_statement"
"F41G","WEAPON SIGHTS; AIMING  (optical aspects thereof G02B)","G02B","","","The classification is exclusively done on the basis of the CPC classes.Specific details in given subgroups should be allocated as additional information.Group  is not in use. EC classification is to be given in group : 'Means for mounting tubular or beam shaped sighting on firearms'. IPC  must be allocated.Though the title of subgroup  refers to laying means, elevating or traversing control systems for weapons are classified in .","F41G1/387|F41G11/001|F41G1/387|F41G3/00|F41G5/00","Aiming Bringing a weapon to a direction differing from the sighting direction by corrections in order that the projectile may hit the targetSightingBringing into visual coincidence a direction defined by a so-called ""sighting"" device with the direction of a targetLayingSetting a weapon in the correct position for hitting a target","This place covers: Sighting devices. Aiming and Laying means. Elevating or traversing control systems for weapons. Direction control systems for missiles or projectiles."
"F41G1/00","Sighting devices  (for indirect laying of fire F41G3/16; bombsights F41G3/24  {; structurally associated with laser telemeters F41G3/065; mounting tubular or beam shaped aiming devices on firearms F41G11/001})","F41G3/16|F41G3/24|F41G3/065|F41G11/001","","","","","","This place covers: Mechanical aspects of sighting devices, which are either fixedly or detachably mounted on weapons, i. e. iron sights, telescopic sights, periscopic sight as well as tube and bar sights. The group further includes means for protecting, adjusting and for testing of such mechanical sighting devices. This group further includes weapon mounted means for illuminating the sights or the the target."
"F41G1/01","characterised by the visual combination effect of the respective geometrical forms of fore and rear sight  (F41G1/42 takes precedence)","F41G1/42","","","The present group is a combination of two distinct concepts, a document classified here should have parallel entries in , .","F41G1/02|F41G1/06","",""
"F41G1/02","Foresights","","","","","","","This place covers: Sights mounted at the distal end of the weapon and having a small dimension parallel to the barrel axis."
"F41G1/033","adjustable","","","","","","",""
"F41G1/06","Rearsights","","","","","","","This place covers: Sights mounted at the proximal end of the weapon and having a small dimension parallel to the barrel axis."
"F41G1/08","with aperture {; tubular or of ring form; Peep sights  (F41G1/42 takes precedence)}","F41G1/42","","","","","",""
"F41G1/16","Adjusting mechanisms therefor; Mountings therefor","","","","","","",""
"F41G1/30","Reflecting-sights specially adapted for smallarms or ordnance  (reflecting-sights in general G02B)","G02B","Reflecting sights in general  ","G02B","","","","This place covers: Sights with light source projecting the image of an aiming point or a reticle into the eye of the shooter either via a half-mirror or direct.     US6327806"
"F41G1/32","Night sights, e.g. luminescent {(optical aspects of sighting devices G02B23/00, G02B27/00)}","G02B23/00|G02B27/00","Optical aspects of telescopes  Optical aspects of other sighting devices  ","G02B23/00|G02B27/00","","","","This place covers: Also includes daylight sights with active illumination of target or sights."
"F41G1/345","{for illuminating the sights}","","","","","","","This place covers: Includes active illumination of the sights by a powered light source. Includes passive illumination of the sights by gathering and guiding ambient light to the sights. Includes fluorescent and chemoluminescent markers on iron sights."
"F41G1/35","for illuminating the target {, e.g. flash lights}","","","","","","",""
"F41G1/38","Telescopic sights specially adapted for smallarms or ordnance  (telescopic sights in general G02B); Supports or mountings therefor","G02B","Optical elements, systems or apparatus  Optical aspects of telescopes  ","G02B|G02B23/00","","","",""
"F41G1/387","Mounting telescopic sights on smallarms","","","","This group is not in use.EC classification is to be given in group : 'Means for mounting tubular or beam shaped sighting on firearms'IPC  must be allocated.","F41G11/001|F41G1/387","",""
"F41G1/40","Periscopic sights specially adapted for smallarms or ordnance  (periscopic sights in general G02B); Supports or mountings therefor","G02B","Optical elements, systems or apparatus  ","G02B","","","","This place covers: Includes sights enabling shooting around the corner."
