"cpc_code","title","title_cpc_codes","informative_references","informative_references_cpc_codes","special_rules","special_rules_cpc_codes","glossary_of_terms","definition_statement"
"E06C","LADDERS  (E04F11/00 takes precedence; step-stools A47C12/00; adaptation of ladders to use on ships B63B, to use on aircraft B64; scaffolding E04G)","E04F11/00|A47C12/00|B63B|B64|E04G","","","","","","This place covers: Ladders in general, ladders mounted on undercarriages or vehicles, component parts or accessories of ladders, and ladders in relation with buildings"
"E06C1/00","Ladders in general  (mounted on undercarriages or vehicles E06C5/00; permanently attached to fixed structures E06C9/00)","E06C5/00|E06C9/00","","","","","","This place covers: Ladders in general with rigid longitudinal members, e.g. ladders for resting against objects or ladders capable of standing by themselves, and ladders in general with non-rigid longitudinal members, e.g. rope or chain ladders."
"E06C1/005","{Ladders in use as furniture or ladders in relation to furniture, e.g. in cupboards  (step-stools, chairs or benches requiring conversion between the step and seat functions A47C12/02)}","A47C12/02","","","","","","This place covers: Ladders either fixedly or foldably attached to furniture and eventually storable into furniture"
"E06C1/04","Ladders for resting against objects, e.g. walls poles, trees  (supports for ladder heads E06C7/48)","E06C7/48","Ladder heads, as accessories for ladders  ","E06C7/48","","","","This place covers: Ladders specially adapted for resting against objects, e.g. walls poles, trees"
"E06C1/08","multi-part {(E06C1/32 takes precedence)}","E06C1/32","","","","","","This place covers: Ladders comprising a series of longitunal sections fitted substantially end to end and/or ladders being extensible in their length by way of sliding means only (e.g. telescopic ladders)"
"E06C1/12","extensible, e.g. telescopic","","Extending means for ladders  Securing devices or hooks for parts of extensible ladders  ","E06C7/02|E06C7/06","","","",""
"E06C1/16","with {hinged} struts which rest on the ground  (with struts rigid with the ladder E06C1/24; having platforms E06C1/39)","E06C1/24|E06C1/39","","","","","",""
"E06C1/18","with supporting struts formed as ladders {(E06C1/32 takes precedence)}","E06C1/32","","","","","",""
"E06C1/20","with supporting struts formed as poles {(stabilising struts E06C7/423)}","E06C7/423","Ladders having stabilising struts   ","E06C7/423","","","","This place covers: Ladders capable of standing by themselves and with supporting struts formed as poles as part of the ladder."
"E06C1/22","with extensible, e.g. telescopic, ladder parts or struts","","","","","","","This place covers: Ladders capable of standing by themselves and with telescopic supporting struts formed as ladders."
"E06C1/24","{Non-hinged} free-standing ladders","","","","Ladders in  -  having extensible parts should also be classified in  ","E06C1/24|E06C1/28|E06C1/30","",""
"E06C1/32","Ladders with a strut which is formed as a ladder and can be secured in line with the ladder","","Ladders in general capable of standing by themselves, with hinged struts  Hinges  ","E06C1/16|E05D","","","","This place covers: Ladders with a strut which is formed as a ladder and can be secured in line with the ladder, e.g. ladders having a strut formed as a ladder and hinged with the ladder, that can be secured in line with the ladder. This group also covers longitunally folded ladders that can be extended in line by unfolding."
"E06C1/34","Ladders attached to structures, such as windows, cornices, poles, or the like  ({E06C9/12 takes precedence}; ladders permanently fastened to buildings E06C9/00, {e.g. climbing irons E06C9/04})","E06C9/12|E06C9/00|E06C9/04","Ladder heads, as accessories for ladders  Built-in climbing irons for poles  ","E06C7/48|A63B27/00","","","","This place covers: Ladders specially adapted by using intrinsic means (i.e. the means being part of the ladder) for being attached to or to properly rest against structures, such as windows, cornices, poles or the like"
"E06C1/36","Ladders suspendable by hooks or the like {(ladderhooks E06C7/505)}","E06C7/505","Ladderhooks, as accessories for a ladder,e.g. hooks to be fixed on a wall for suspending a ladder vertically or horizontally against a wall  ","E06C7/505","","","","This place covers: Ladders suspendable by hooks, e.g. ladders having a hook or grab at their top"
