"cpc_code","title","title_cpc_codes","informative_references","informative_references_cpc_codes","special_rules","special_rules_cpc_codes","glossary_of_terms","definition_statement"
"H04S","STEREOPHONIC SYSTEMS ","","Speech or audio signal analysis-synthesis techniques for redundancy reduction, e.g. in vocoders; Coding or decoding of speech or audio signals, e.g. for compression or expansion, source-filter models or psychoacoustic analysisInformation storage on discs or tapes Low frequency amplifiers, e.g. audio preamplifiersPower amplifiers using a combination of several semiconductor amplifiers Combinations of amplifiers using coupling networks with distributed constants Combinations of amplifiers, e.g. multi-channel amplifiers for stereophonics Remote control of amplification, tone, or bandwidth Gain controlTone control and equalizers Compression or expansionCombination of types of controlMultiplex systems in generalStereophonic arrangements of loudspeakers, microphones or headphones","G10L19/00|G11B|H03F3/181|H03F3/211|H03F3/602|H03F3/68|H03G1/02|H03G3/00|H03G5/00|H03G7/00|H03G9/00|H04J|H04R5/00","Classification of invention information and additional information is obligatory.The subgroups of Indexing Code groups  and  should be used to classify information relevant for the invention, although it need not be invention information. Indexing Code symbols  and  themselves should not be used for classification.Further detail not provided for in any of the main groups is provided for in Indexing Code groups , , , , ,  and . Classification is obligatory.","H04S2400/00|H04S2420/00|H04S2400/00|H04S2420/00|H04S2400/09|H04S2400/15|H04S2420/01|H04S2420/03|H04S2420/05|H04S2420/07|H04R2499/13","Stereophonic systemtwo or more channel system, e.g. quadraphonic, ambisonic or similar systemsMulti-channel systemthree- or more channel system","This place covers: Signal processing or circuitry for two or more channel sound reproduction, using loudspeakers or headphones, or for two or more channel sound capture, using microphones."
"H04S1/00","Two-channel systems  (H04S5/00, H04S7/00 take precedence)","H04S5/00|H04S7/00","","","Multi-channel, i.e. more than two input channels, sound reproduction with two speakers wherein the multi-channel information is substantially preserved is not to be classified under  but under ,  or  using the Indexing Code .Classification is obligatory.","H04S1/00|H04S3/00|H04S5/00|H04S7/00|H04S2400/01","","This place covers: Electronic sound processing in two-channel systems wherein the processing itself is independent on the input signal or its properties."
"H04S1/002","{Non-adaptive circuits, e.g. manually adjustable or static, for enhancing the sound image or the spatial distribution  (control circuits for electronic adaptation of the sound field H04S7/30)}","H04S7/30","","","","","","This place covers: Electronic sound processing for enhancing the sound image or the spatial distribution, wherein the processing itself is static or manually adjustable (e.g. Figure below). \"
"H04S1/007","{in which the audio signals are in digital form  (data reduction aspects thereof based on psychoacoustics G10L19/02)}","G10L19/02","","","","","",""
"H04S3/00","Systems employing more than two channels, e.g. quadraphonic  (H04S5/00, H04S7/00 take precedence)","H04S5/00|H04S7/00","","","Further detail is covered by Indexing Code groups , , , ,  and . Classification is obligatory.","H04R2203/12|H04S2400/01|H04S2400/03|H04S2400/05|H04S2420/11|H04S2420/13","","This place covers: Electronic sound processing in systems employing more than two channels wherein the processing itself is independent on the input signal or its properties."
"H04S3/002","{Non-adaptive circuits, e.g. manually adjustable or static, for enhancing the sound image or the spatial distribution  (control circuits for electronic adaptation of the sound field H04S7/30)}","H04S7/30","","","","","","This place covers: Electronic sound processing for enhancing the sound image or the spatial distribution, wherein the processing itself is static or manually adjustable (e.g. Figure below)."
"H04S3/006","{in which a plurality of audio signals are transformed in a combination of audio signals and modulated signals, e.g. CD-4 systems}","","For broadcasting  , ","H04B1/1646|H04H20/89","","","",""
"H04S3/008","{in which the audio signals are in digital form, i.e. employing more than two discrete digital channels  (data reduction aspects thereof based on psychoacoustics G10L19/02)}","G10L19/02","","","","","","This place covers: Spatial sound processing employing more than two discrete digital channels."
"H04S3/02","of the matrix type, i.e. in which input signals are combined algebraically, e.g. after having been phase shifted with respect to each other","","","","","","","This place covers: Using a matrix arrangement that routes multiple input audio signals to multiple outputs. Typical example:"
"H04S5/00","Pseudo-stereo systems, e.g. in which additional channel signals are derived from monophonic signals by means of phase shifting, time delay or reverberation ","","Directing or focusing sound using electrical steering of transducer arrays, e.g. beam steeringArrangements for producing a reverberation or echo sound ","G10K11/34|G10K15/08","Further detail is covered by Indexing Code groups , , , , , and .Classification is obligatory.","H04R2203/12|H04S2400/01|H04S2400/03|H04S2400/05|H04S2420/11|H04S2420/13","","This place covers: Systems wherein one or more additional channels are generated from one or more of the existing channels to improve the spatial sound reproduction, e.g. wave field synthesis or virtual surround sound, or the spatial sound capture, e.g. 4-channel ambisonic capture to 7.1-channel."
