"cpc_code","title","title_cpc_codes","informative_references","informative_references_cpc_codes","special_rules","special_rules_cpc_codes","glossary_of_terms","definition_statement"
"H03B","GENERATION OF OSCILLATIONS, DIRECTLY OR BY FREQUENCY-CHANGING, BY CIRCUITS EMPLOYING ACTIVE ELEMENTS WHICH OPERATE IN A NON-SWITCHING MANNER; GENERATION OF NOISE BY SUCH CIRCUITS  (measuring, testing G01R; generators adapted for electrophonic musical instruments G10H; Speech synthesis G10L; masers, lasers H01S; dynamo-electric machines H02K; power inverter circuits H02M; by using pulse techniques H03K; automatic control of generators H03L; starting, synchronisation or stabilisation of generators where the type of generator is irrelevant or unspecified H03L; generation of oscillations in plasma H05H)","G01R|G10H|G10L|H01S|H02K|H02M|H03K|H03L|H03L|H05H","Measuring, testing  Digital function generators  Generating clock signals  Speech synthesis  Dynamo-electric machines  Power inverter circuits  Amplifiers  Resonant circuits, resonators  Tuning of resonators  Oscillators using pulse techniques  Automatic control, starting, synchronisation, or stabilisation of generators of electronic oscillations   ","G01R|G06F1/02|G06F1/04|G10L13/00|H02K|H02M|H03F|H03H|H03J|H03K|H03L","","","Elements that operate in non-switching mannerGain element not driven to saturation; No full swing operation as in digital circuit","This place covers: Generation of oscillations in a non-switching manner, i.e. by harmonic oscillators providing sinusoidal signals. Generation without frequency changing by means of amplification and feedback; negative resistance by means of transit-time tubes; electron-beam tubes by shock-exciting; Hall effect; radiation source and detectors Generation with frequency changing by multiplication or division of a signal by combining unmodulated signals Particularities of generated oscillations Swept-over frequency range; multifrequency; multiphase; noise"
"H03B1/00","Details","","Structural details of waveguide cavity resonators  Structural details of electromechanical resonators  Details of transmitters  ","H01P7/00|H03H9/2405|H04B","","","","This place covers: Details regarding the means for making the frequency variable Structural details of power oscillators Reduction of undesired oscillations"
"H03B1/02","Structural details of power oscillators, e.g. for heating {(construction of transmitters H04B; features of generators for heating by electromagnetic fields H05B6/00)}","H04B|H05B6/00","Features of generators for heating by electromagnetic fields  ","H05B6/00","","","",""
"H03B5/00","Generation of oscillations using amplifier with regenerative feedback from output to input  (H03B9/00, H03B15/00 take precedence)","H03B9/00|H03B15/00","Waveguide cavity resonators  Constructional details of electromechanical resonators and their holders and supports , , , ,  Ring oscillators  External temperature control  Starting of generators if no features within the oscillator are concerned  Automatic control of amplitude of generators  Automatic control of frequency of generators  ","H01P7/00|H03H9/05|H03H9/15|H03H9/22|H03H9/24|H03H9/25|H03K3/0315|H03L1/00|H03L3/00|H03L5/00|H03L7/00","","","Connection via bridge circuit to closed ring The oscillation loop is a closed ring including a bridge circuit, e.g.  FR1488980, C Morel","This place covers: Oscillators with feedback comprising in particular LC tanks RC or RL tuned circuits distributed reactances (e.g. striplines, cavity resonators, magneto-sensitive resonators) electromechanical resonators (e.g. piezo-electric resonators, magneto-strictive resonators) Compensation of variations in parameters affecting the output frequency or amplitude of feedback oscillators (such as power supply, load or temperature) as far as a modification of the generator itself is concerned Starting of feedback oscillators as long as a modification of the generator itself is concerned"
"H03B5/04","Modifications of generator to compensate for variations in physical values, e.g. power supply, load, temperature","","Stabilisation of generator output against variations of temperature  ","H03L1/02","","","","This place covers:     US20100102892, J. Arai Rb(t): Temperature sensing resistor within the oscillator, considered as a ""modification of the generator"" falling within the scope of  .     US2009261917, M. Taghivand Et al.: temperature compensating varactor receives control signal from outside the oscillator. NOT to be classified in  , but instead in  , because it is not a ""modification of the generator"" itself."
"H03B5/10","active element in amplifier being vacuum tube  (H03B5/14 takes precedence)","H03B5/14","","","","","","This place covers: Oscillators using amplifier with regenerative feedback with frequency-determining element comprising lumped inductance and capacitance and active element in amplifier being vacuum tube."
"H03B5/12","active element in amplifier being semiconductor device  (H03B5/14 takes precedence)","H03B5/14","","","Documents falling under  should generally receive multiple classifications from the subgroups and all relevant group symbols should be applied. Generally, it is required to apply at least one of the subgroups  or  to define the amplifier configuration, at least one of the subgroups  and  to define the transistor types and possibly also one of the subgroups  or  to define any variable parameters.","H03B5/12|H03B5/1203|H03B5/1206|H03B5/1228|H03B5/1231|H03B5/1234|H03B5/1237","","This place covers: Oscillators using amplifier with regenerative feedback with frequency-determining element comprising lumped inductance and capacitance and active element in amplifier being semiconductor device. The majority of transistor based LC oscillators are classified here or in the subgroups."
"H03B5/1203","{the amplifier being a single transistor}","","","","The single-transistor-amplifier should be the amplifier that provides the gain in the oscillation loop. Other amplifiers, e.g. connected after the oscillator and outside the loop are not considered when deciding if a single transistor is used. Auxiliary transistors that are provided for a purpose other than amplification, e.g. as a current source or a switch, are also not counted. Hence any oscillator with a single amplification transistor should be classified here. In general further subgroup symbols under  will also be added in combination with this one.Example:  WO0211277, Y.M. YeongSingle transistor 22 used for amplification in the oscillation loop.  US2008309415, T. AramataThe circuit contains 5 transistors, but two (Tr4 and Tr5) are used for switching and one (Tr1) is a buffer at the output, these are therefore outside of the oscillation loop and not used for providing gain. The remaining two are providing gain, but in separate oscillation loops. This therefore effectively shows two oscillators, each with a single amplification transistor and is classified in .","H03B5/12|H03B5/1203","","This place covers: Oscillators using an amplifier with regenerative feedback and a frequency-determining element comprising lumped inductance and capacitance, the active element in the amplifier being a single transistor."
"H03B5/1206","{using multiple transistors for amplification}","","","","This group and its subgroups are intended to contain oscillators where multiple transistors are used to provide the gain for a single oscillation loop. For example, differential amplifiers, multistage amplifiers, multiple amplifiers connected in parallel and to a common resonator are all to be found here or in subgroups. Other amplifiers, e.g. connected after the oscillator and outside the loop are not considered for determination whether multiple transistors are present. Auxiliary transistors that are provided for a purpose other than amplification, e.g. as a current source or a switch, are also not counted, so an oscillator comprising a single amplification transistor and a further transistor for switching off the oscillator, would NOT be classified here, but instead as a single transistor in .","H03B5/1203","","This place covers: Oscillators using an amplifier with regenerative feedback and a frequency-determining element comprising lumped inductance and capacitance, the active element in the oscillation amplifier using more than one transistor to provide the gain. Particular configurations of the multiple amplification transistors: Oscillators with differential amplifiers and no cross coupling Cross coupled oscillators Oscillators with differential amplifiers and cross coupling Balanced oscillators Oscillators with multistage amplifiers Oscillators with multiple amplifiers connected in parallel"
"H03B5/1209","{the amplifier having two current paths operating in a differential manner and a current source or degeneration circuit in common to both paths, e.g. a long-tailed pair.  (H03B5/1215 takes precedence)}","H03B5/1215","","","","","","This place covers: Oscillators using an amplifier with regenerative feedback and a frequency-determining element comprising lumped inductance and capacitance, the active element in the oscillation amplifier for oscillation using more than one transistor and having two current paths conducting a differential current, i.e. being a differential amplifier. A current source or degeneration circuit in common to both paths provides current which is then split between the two current paths. Example:     US2007182503, J.G. Petrofsky Q10L and Q10R are a differential pair and Q16 is the common current source of the differential amplifier. C12 and L12 make the resonator. There is no cross coupling between the transistors of the differential pair."
