"cpc_code","title","title_cpc_codes","informative_references","informative_references_cpc_codes","special_rules","special_rules_cpc_codes","glossary_of_terms","definition_statement"
"H01H","ELECTRIC SWITCHES; RELAYS; SELECTORS; EMERGENCY PROTECTIVE DEVICES  (contact cables H01B7/10; electrolytic self-interrupters H01G9/18; emergency protective circuit arrangements H02H; switching by electronic means without contact-making H03K17/00)","H01B7/10|H01G9/18|H02H|H03K17/00","Micromechanical devices, comprising flexible or deformable elements Processes or apparatus specially adapted for the manufacture or treatment of microstructural devices or systems, e.g. in combination with electrical devices Sensing elements for providing continuous conversion of a variable into mechanical displacementMeasuring distances, levels or bearingsMeasuring liquid levelTemperature-responsive elements in general Measuring electric valuesArrangements for locating electric faults; Testing of relaysClocks with attached or built-in means operating any device at preselected times or after preselected time intervalsControlling members for hand actuation by rotary movement, e.g. hand wheelsInput arrangements for converting discrete items of information into a coded form; Programmable keyboardsOvervoltage protection resistors, resistive arresters, Cores, Yokes, or armatures in generalMagnetic coils or windings in generalMagnets in generalElectromagnets; Actuators including electromagnets Circuit arrangements for obtaining desired operating characteristics Variable transformers or inductances having provision for tap-changing without interrupting the load currentCapacitors in which the capacitance is varied by using variation of distance between electrodes Switching devices of the waveguide typeElectric connections in generalSwitches combined with plug-and-socket connectorsDevices for interrupted current collection; Rotary current collectors, distributors, or interruptersOvervoltage arresters using spark gapsArcing horns per seDisposition or arrangement of fuses on boards Bases, casings, or covers accommodating two or more switching devices or for accommodating a switching device as well as another electric component, e.g. busbar, line connector Installations of electric cables or lines in or on buildings, equivalent structures or vehiclesDistribution boxes; Connection or junction boxesCircuit arrangements for providing remote indication of network conditions, e.g. an instantaneous record of the open or closed condition of each circuit-breaker in the networkConstructional features of telephone sets; Construction or mounting of dials or of equivalent devicesSelecting apparatus or arrangements in generalCasings for electrical apparatus in general","B81B3/00|B81C|G01|G01C|G01F|G01K|G01R|G01R31/00|G04C23/00|G05G1/08|G06F3/023|H01C7/12|H01C8/04|H01F3/00|H01F5/00|H01F7/00|H01F7/06|H01F7/18|H01F29/04|H01G5/16|H01P|H01R|H01R13/70|H01R39/00|H01T4/00|H01T4/14|H02B1/18|H02B1/26|H02G3/00|H02G3/08|H02J13/00|H04M1/23|H04Q|H05K5/00","The use of the Indexing Code scheme  -  is mandatory to classify additional (non-invention) information.The use of the deep indexing scheme  -  is mandatory whenever appropriate.Further information:Details only described with reference to, or clearly only applicable to, switching devices of a single basic type, are classified in the group appropriate to switching devices of that basic type, e.g.  or .Details of an unspecified type of switching device, or disclosed as applicable to two or more kinds of switching devices designated by the terms or expressions ""switches"", ""relays"", ""selector switches"", and ""emergency protective devices"", are classified in groups  - .Details of an unspecified type of switch, or disclosed as applicable to two or more types of switches as defined by groups  -  and subgroups , , , ,  and , all hereinafter called basic types, are classified in groups  - .Apparatus or processes specially adapted for manufacturing of electric switches of an unspecified type are classified in group .Details of contact arrangements or operating mechanisms for tap changer devices are classified in the subgroup .Mechanical structural details of control members specially adapted for rectilinearly movable switches such as keys or push-buttons having a plurality of operating members associated with different sets of contacts, e.g. keyboards, are classified in the subgroup .Processes specially adapted for manufacturing of rectilinearly movable switches such as keys or push-buttons having a plurality of operating members associated with different sets of contacts, e.g. keyboards, are classified in the subgroup .Earthing or grounding switching devices are classified in the subgroup .Vacuum switches are classified in the subgroup . Combinations of vacuum switches with other type of switch, e.g. for load break switches are classified in the subgroup .Switches actuated by change of magnetic field or of electric field are classified in the group .Thermally-actuated switches are classified in the group .Details of an unspecified type of relay, or disclosed as applicable to two or more types of relays as defined by groups  - , hereinafter called basic types, are classified in group . Circuit arrangements not adapted to a particular application of the relay and designed to obtain desired operating characteristics or to provide energising current, are classified in group .Apparatus or processes specially adapted for manufacturing of relays are classified in group .Details of an unspecified protective switch or protective relay, or applicable to two or more types of protective devices as defined by groups  - , hereinafter called basic types, are classified in group .Apparatus or processes specially adapted for manufacturing of protective devices are classified in group .Protective devices in which the current flows through a part of fusible material and this current is interrupted by displacement of the fusible material when this current becomes excessive are classified in group .The subgroup  covers circuit arrangements not adapted to a particular application of an unspecified type of switching device and for which no provision exists elsewhere, e.g. combinations of mechanical switches and static switches or for ensuring operation of the switch at a predetermined point in the ac cycle, and is residual with respect to the groups  -  and  - .The subgroup  covers circuit arrangements not adapted to a particular application of a high-tension or heavy-current switch and not otherwise provided for, e.g. for ensuring operation of the switch at a predetermined point in the ac cycle, and is residual with respect to the groups  - .Details only described with reference to, or clearly only applicable to, rectilinearly movable switches having operating members associated with different sets of contacts, e.g. keyboards, are classified in the deep indexing scheme for multilayer keyboard switches  - .Details of an unspecified type of switching device, or disclosed as applicable to several kinds of switching devices or relating to the application field of the switching device are classified in a separate orthogonal indexing scheme (pending).","H01H1/00|H01H89/10|H01H2201/00|H01H2239/078|H01H19/02|H01H75/04|H01H1/00|H01H9/00|H01H13/00|H01H43/00|H01H35/02|H01H35/06|H01H35/14|H01H35/18|H01H35/24|H01H35/42|H01H1/00|H01H9/00|H01H11/00|H01H9/0005|H01H13/70|H01H13/88|H01H31/003|H01H33/66|H01H33/6661|H01H36/00|H01H37/00|H01H51/00|H01H61/00|H01H45/00|H01H47/00|H01H49/00|H01H73/00|H01H83/00|H01H71/00|H01H69/00|H01H85/00|H01H9/54|H01H1/00|H01H9/00|H01H69/00|H01H87/00|H01H33/59|H01H31/00|H01H33/00|H01H2201/00|H01H2239/078","Acting, actuating or actionself-induced, e.g. not manually caused, movement of parts at one stage of the switching. Apply to all parts of the verbs ""to operate""; ""to actuate"", and ""to act"", and to words derived therefrom, e.g. to ""actuation"" or ""actuating""Contactsnecessary elementary components of a switch that ensure the electrical connection, each switch comprising at least two contacts, and possibly more than twoDriving mechanismmeans by which an operating force applied to the switch is transmitted to the moving contact or contactsKeypush buttonOperatingbroader sense than ""actuating"", including the manually caused movement of parts at one stage of the switching.Push buttonknob or button that allows the manual operation of a switch in order to e.g. close an electric circuitRelayswitching device having contacts which are operated from electric inputs which supply, directly or indirectly, all the mechanical energy necessary to cause both the closure and the opening of the contactsSelectorarray of electric switches which selectively connect some inputs out of a plurality of inputs to some outputs out of a plurality of outputsSwitchsingle point of mechanically operable electrical connection (or interruption)Switch sitephysical location where the contacts can touch each other","This place covers: Electric switches, i.e. single points of mechanically operable electrical connection (or interruption). Types, details and manufacture thereof, as detailed below . Relays, i.e. switching devices having contacts which are operated from electric inputs which supply, directly or indirectly, all the mechanical energy necessary to cause both the closure and the opening of the contacts. Types, details and manufacture thereof. Circuit arrangements not adapted to a particular application of the relay and designed to obtain desired operating characteristics or to provide energising current. Selectors, i.e. arrays of electric switches which selectively connect some inputs out of a plurality of inputs to some outputs out of a plurality of outputs. Types, details, and manufacture thereof in groups  ,   and  . Protective devices like: circuit-breaking switches, protective switches, fuses, evaporation devices, details and manufacture thereof. This subclass also covers (in groups   -  ) devices for the protection of electric lines or electric machines or apparatus in the event of undesired change from normal electric working conditions, the electrical condition serving directly as the input to the device. Mechanical structural details of control members of switches or of keyboards such as keys, push-buttons, levers or other mechanisms for transferring the force to the activated elements, even when they are used for controlling electronic switches. Circuit arrangements not adapted to a particular application of the switch and not otherwise provided for, e.g. for ensuring operation of the switch at a predetermined point in the ac cycle."
"H01H1/00","Contacts  (liquid contacts H01H29/04)","H01H29/04","","","Subject matter classifiable in more than one of the groups  -  should be classified in all relevant groups.","H01H1/023|H01H1/029","",""
"H01H1/021","Composite material","","","","","","Composite materiala material made of two or more different materials, e.g. coated material, layered materials or carbon fibres in a copper base or matrix",""
"H01H1/20","Bridging contacts {(for circuit breakers H01H73/045)}","H01H73/045","","","","","",""
"H01H1/2058","{Rotating bridge being assembled in a cassette, which can be placed as a complete unit into a circuit breaker}","","Non-rotating bridges","H01H71/0235","","","",""
"H01H1/36","by sliding","","Rolling or wrapping ","H01H1/16","","","",""
"H01H1/403","{Contacts forming part of a printed circuit  (multilayer keyboard switches H01H13/702; thumbwheel switches H01H19/001; for rotary switches with axial contact pressure H01H19/585)}","H01H13/702|H01H19/001|H01H19/585","Printed contacts per se","H05K","","","",""
"H01H1/54","by magnetic force {(combined with electrodynamic opening H01H77/101)}","H01H77/101","","","","","",""
"H01H1/56","Contact arrangements for providing make-before-break operation, e.g. for on-load tap-changing","","Contact arrangements for tap changers ","H01H9/0016","","","",""
"H01H1/58","Electric connections to or between contacts; Terminals {(for high tension switches H01H33/025; for electromagnetic relays H01H50/14; for circuit breakers H01H71/08)}","H01H33/025|H01H50/14|H01H71/08","Electric connections in general ","H01R","","","",""
