"cpc_code","title","title_cpc_codes","informative_references","informative_references_cpc_codes","special_rules","special_rules_cpc_codes","glossary_of_terms","definition_statement"
"A23C","DAIRY PRODUCTS, e.g. MILK, BUTTER OR CHEESE; MILK OR CHEESE SUBSTITUTES; MAKING THEREOF  (obtaining protein compositions for foodstuffs A23J1/00)","A23J1/00","Preparation of peptides, e.g. of proteins, in general","C07K1/00","","","",""
"A23C1/00","Concentration, evaporation or drying  (A23C3/00 takes precedence; products obtained thereby A23C9/00)","A23C3/00|A23C9/00","Making butter powderMaking cheese powderEvaporation in general","A23C15/14|A23C19/086|B01D1/00","","","","This place covers: Methods for concentration, evaporation or drying."
"A23C1/01","Drying in thin layers","","","","","","","This place covers: Drying in thin layers."
"A23C1/03","on drums or rollers","","","","","","","This place covers: Drying in thin layers on drums or rollers."
"A23C1/04","by spraying into a gas stream","","","","","","","This place covers: Methods for concentration, evaporation or drying, by spraying into a gas stream (e.g. spray-drying)."
"A23C1/045","{by simultaneously or separately spraying of two different liquid products other than water or steam; by separate addition of additives other than milk products or lactose in the spray-dryer}","","","","","","","This place covers: Methods for concentration, evaporation or drying, by spraying into a gas stream (e.g. spray-drying), wherein two different liquid products other than water or steam are sprayed simultaneously or separately, or wherein additives other than milk products or lactose are added separately in the spray-dried."
"A23C1/05","combined with agglomeration {granulation or coating}","","","","","","","This place covers: Methods for concentration, evaporation or drying, by spraying into a gas stream (e.g. spray-drying), combined with agglomeration (granulation or coating)."
"A23C1/06","Concentration by freezing out the water","","","","","","","This place covers: Concentration by freezing out (and separating) the water."
"A23C1/08","Freeze-drying","","","","","","","This place covers: Concentration by freeze-drying."
"A23C1/10","Foam drying  (A23C1/04, A23C1/08 take precedence)","A23C1/04|A23C1/08","","","","","","This place covers: Foam drying."
"A23C1/12","Concentration by evaporation","","","","","","","This place covers: Concentration by evaporation."
"A23C1/14","combined with other treatment","","","","","","","This place covers: Methods for concentration, evaporation or drying combined with other treatment."
"A23C1/16","using additives","","","","","","","This place covers: Methods for concentration, evaporation or drying combined with other treatment, wherein additive are used."
"A23C3/00","Preservation of milk or milk preparations  (of cream A23C13/08; of butter A23C15/18; of cheese A23C19/097)","A23C13/08|A23C15/18|A23C19/097","Preservation of non-alcoholic beveragesPreservation of foods in general","A23L2/42|A23L3/00","","","","This place covers: Methods and apparatus for preserving milk or milk preparations."
"A23C3/005","{Storing or packaging in a vacuum or in inert or sterile gaseous atmosphere  (impregnation with inert gases A23C9/1524)}","A23C9/1524","Preservation of foods in general using a controlled atmosphere","A23L3/3445","","","","This place covers: Methods and apparatus for preserving milk or milk preparations by storing in a vacuum (i.e. reduced pressure) or inert or sterile gaseous atmosphere."
"A23C3/02","by heating  (A23C3/07 takes precedence)","A23C3/07","","","","","","This place covers: Methods and apparatus for preserving milk or milk preparations by heating."
"A23C3/023","in packages","","","","","","","This place covers: Methods and apparatus for preserving milk or milk preparations by heating in packages or containers."
"A23C3/027","progressively transported through the apparatus","","","","","","","This place covers: Methods and apparatus for preserving milk or milk preparations by heating in packages or containers, which are progressively transported through the apparatus."
"A23C3/03","the materials being loose unpacked","","","","","","","This place covers: Methods and apparatus for preserving milk or milk preparations by heating the materials in a loose unpacked state."
"A23C3/031","{Apparatus through which the material is transported non progressively; Temperature-maintaining holding tanks or vats with discontinuous filling or discharge}","","","","","","","This place covers: Apparatus adapted for preserving milk or milk preparations by heating the materials in a loose unpacked state, through which the material is transported non-progressively. Temperature-maintaining holding tanks or vats with discontinuous filling or discharge."
"A23C3/033","and progressively transported through the apparatus","","","","","","","This place covers: Methods and apparatus for preserving milk or milk preparations by heating the materials in a loose unpacked state, wherein said materials are progressively transported through the apparatus."
"A23C3/0332","{in contact with multiple heating plates}","","","","","","","This place covers: Methods and apparatus for preserving milk or milk preparations by heating the materials in a loose unpacked state, wherein said materials are progressively transported through the apparatus and maintained in contact with multiple heating plates (e.g. classical plate heat exchangers)."
"A23C3/0335","{the milk being heated by electrical or mechanical means, e.g. by friction}","","","","","","","This place covers: Methods and apparatus for preserving milk or milk preparations by heating the materials in a loose unpacked state, wherein said materials are progressively transported through the apparatus and heated by electrical and/or mechanical means, e.g. by friction."
"A23C3/0337","{the milk flowing through with indirect heat exchange, containing rotating elements, e.g. for improving the heat exchange}","","","","","","","This place covers: Methods and apparatus for preserving milk or milk preparations by heating the materials in a loose unpacked state, wherein said materials progressively flow through an apparatus with indirect heat exchange, said apparatus containing rotating elements (e.g. for improving heat exchange)."
"A23C3/037","in direct contact with the heating medium, e.g. steam","","","","","","","This place covers: Methods and apparatus for preserving milk or milk preparations by heating the materials in a loose unpacked state, wherein said materials are progressively transported through the apparatus and brought in direct contact with the heating medium, heating medium being gaseous e.g. steam or liquid but not a part of the apparatus like plates, pipes, jackets, etc."
"A23C3/0375","{by pulverisation of the milk, including free falling film}","","","","","","","This place covers: Methods and apparatus for preserving milk or milk preparations by heating the materials in a loose unpacked state, wherein the milk or milk preparation is progressively transported through the apparatus and brought in direct contact with the heating medium, e.g. steam, and wherein the milk or milk preparation is pulverised or converted into a free falling film."
"A23C3/04","by freezing or cooling","","","","","","","This place covers: Methods and apparatus for preserving milk or milk preparations by freezing or cooling."
"A23C3/045","{Freezing in loose unpacked form}","","","","","","","This place covers: Methods and apparatus for preserving milk or milk preparations by freezing in loose unpacked form."
"A23C3/05","in packages","","","","","","","This place covers: Methods and apparatus for preserving milk or milk preparations by freezing or cooling in packages."
"A23C3/055","{Freezing in packages}","","","","","","","This place covers: Methods and apparatus for preserving milk or milk preparations by freezing in packages."
"A23C3/07","by irradiation, e.g. by microwaves {; by sonic or ultrasonic waves}","","","","Heating of milk by electromagnetic means should be classified in this group as well.","","","This place covers: Methods and apparatus for preserving milk or milk preparations by irradiation (e.g. microwaves) or by sonic or ultrasonic waves."
"A23C3/073","{by sonic or ultrasonic waves}","","","","","","","This place covers: Methods and apparatus for preserving milk or milk preparations by sonic or ultrasonic waves."
"A23C3/076","{by ultraviolet or infrared radiation}","","","","","","","This place covers: Methods and apparatus for preserving milk or milk preparations by ultraviolet (UV) or infrared (IR) radiation."
"A23C3/08","by addition of preservatives  (additions of microorganisms or enzymes A23C9/12, of other substances A23C9/152)","A23C9/12|A23C9/152","","","","","","This place covers: Methods and apparatus for preserving milk or milk preparations by addition of preservatives."
"A23C3/085","{Inorganic compounds, e.g. lactoperoxidase - H2O2 systems}","","","","","","","This place covers: Methods and apparatus for preserving milk or milk preparations by addition of inorganic preservatives (e.g. lactoperoxidase - H O  systems)."
"A23C7/00","Other dairy technology","","Apparatus for homogenising milk","A01J11/16","","","","This place covers: Dairy technology not covered elsewhere."
"A23C7/02","Chemical cleaning of dairy apparatus; Use of sterilisation methods therefor","","Sterilisation methods per seCleaning in general, ","A61L|B08B|B08B3/08","","","","This place covers: Methods and apparatus adapted for the chemical cleaning of dairy apparatus; use of sterilisation methods therefor."
"A23C7/04","Removing unwanted substances {other than lactose or milk proteins} from milk","","By filteringBy filtering","A01J9/02|A01J11/06","","","","This place covers: Methods and apparatus adapted for removing unwanted substances other than lactose or milk proteins from milk by methods other than filtration."
"A23C7/043","{using chemicals in liquid or solid state, e.g. flocculating, adsorbing or extracting agents  (A23C9/146 and A23C9/148 take precedence)}","A23C9/146|A23C9/148","","","","","","This place covers: Methods and apparatus adapted for removing unwanted substances other than lactose or milk proteins from milk using chemicals in liquid or solid state, e.g. flocculating, adsorbing or extracting agents."
"A23C7/046","{by centrifugation without using chemicals, e.g. bactofugation; re-use of bactofugate}","","","","","","","This place covers: Methods and apparatus adapted for removing unwanted substances other than lactose or milk proteins from milk without using chemicals, e.g. bactofucation; re-use of bactofugate."
"A23C9/00","Milk preparations; Milk powder or milk powder preparations  (mixtures of whey with milk products or milk components A23C21/06)","A23C21/06","Preservation Chocolate milkIce-cream or mixtures for the preparation of ice-creamPuddings and dry powder puddings","A23C3/00|A23G1/00|A23G9/00|A23L9/10","","","","This place covers: Methods and apparatus for preparing milk preparations, milk powder and milk powder preparations. Milk preparations, milk powder and milk powder preparations per se."
"A23C9/005","{Condensed milk; Sugared condensed milk  (A23C1/06 and A23C1/12 take precedence)}","A23C1/06|A23C1/12","","","","","","This place covers: Condensed milk and sugared condensed milk as well as methods and apparatus adapted for their preparation."
"A23C9/12","Fermented milk preparations; Treatment using microorganisms or enzymes","","Cream preparationsButter preparationsButtermilk preparationsCheese and cheese preparationsWhey preparationsPropagation of microorganisms in generalEnzymes in generalMutation or genetic engineering of microorganisms in general","A23C13/00|A23C15/00|A23C17/00|A23C19/00|A23C21/00|C12N1/00|C12N9/00|C12N15/00","","","","This place covers: Fermented milk preparations and/or treatment of milk using microorganisms or enzymes."
"A23C9/1203","{Addition of, or treatment with, enzymes or microorganisms other than lactobacteriaceae}","","Fermentation using lactobacteriaceae (i.e. lactic acid bacteria)","A23C9/123","","","","This place covers: Fermented milk preparations and treatment using microorganisms or enzymes, wherein enzymes or microorganisms other than lactobacteriaceae (i.e. lactic acid bacteria) are added and/or used for the treatment."
