"cpc_code","title","title_cpc_codes","informative_references","informative_references_cpc_codes","special_rules","special_rules_cpc_codes","glossary_of_terms","definition_statement"
"G10H","ELECTROPHONIC MUSICAL INSTRUMENTS  (electronic circuits in general H03)","H03","Game rules or game display appearanceAudio or sound effects for videogames Pitch and rhythm extraction in videogames, substantially similar to  (""for pitch analysis""),  (""tempo analysis""),  (""performance evaluation"") with  (""games""), also related to  voice modification Music games Metronomes Electrical digital data processingDigital computing or data processing equipment or methods, specially adapted for information retrieval of audio dataSecurity arrangements for protecting computers or computer systems against unauthorised activityTeaching music per seAcoustic, i.e. non-electronic, musical instruments- Keyboard improvements also suitable for acoustic pianos, e.g. counterweights; mechanical details of electronic piano keyboards also mechanically driving hammersStringed musical instruments; wind-actuated musical instruments; accordions or concertinas; percussion musical instruments; musical instruments not otherwise provided for e.g. mechanical details or accessories of electronic musical instruments, corresponding to a suitable acoustic instrument type, e.g. whammy bar for electric guitars, bodies of electric guitars,Aids for music; Supports for musical instruments; Other auxiliary devices or accessories for music or musical instrumentsSound producing devicesSpeech analysis or synthesis; speech recognition; speech or voice processing; speech or audio coding or decodingSpeech or audio signal analysis-synthesis techniques for redundancy reduction in general, e.g. in vocoders ; Coding or decoding of speech or audio signals in general, using source filter models or psychoacoustic analysisInformation storage based on relative movement between record carrier and transducerSignal processing not specific to the method of recording or reproducing; Circuits thereforeMusic playlists, music indexing Basic electronic circuitryAmplifiersGain control in amplifiers or frequency changersTone controls or bandwidth control in amplifiersArrangements for broadcast applications with a direct linking to broadcast information or broadcast space-time; Broadcast-related systems, e.g. sound mixingDetails of transducers, loudspeaker or microphonesStereophonic systems, e.g. 3D sound field processing","A63F|A63F13/00|G10H2210/066|G10H2210/076|G10H2210/091|G10H2220/135|G10H1/366|A63F2300/6072|A63F2300/8047|G04F5/02|G06F|G06F16/60|G06F21/00|G09B15/00|G10B|G10F|G10C3/12|G10D|G10G|G10K|G10L|G10L19/00|G11B|G11B20/00|G11B27/00|H03|H03F|H03G3/00|H03G5/00|H04H60/04|H04R1/00|H04S","Classification of invention information and additional information is obligatory,Classifying additional information is obligatory even if the main invention does not belong to this subclass.Indexing Code symbols of the type  -  -  -  represent information mostly orthogonal to ECLA groups and should be systematically used to classify information relevant to the main described concepts and ideas, although it need not be invention information. The number of Indexing Code symbols assigned to a document is not limited.It is considered acceptable to allocate three or four ECLA classes to a particular document if needed.","G10H2210/00|G10H2210/626|G10H2250/00|G10H2250/645","Musical instrument""tool"", ""device"" , ""process"" or ""protocol"" for performing some musical task involving electrophonic signals, e.g. musical parametersMusicA n art form whose medium is sound and silence. Its common elements are pitch (which governs melody and harmony), rhythm (and its associated concepts tempo, meter, and articulation), dynamics, and the sonic qualities of timbre and texture.Music (including singing, the vocalized form of music) is distinguished from speech by its particular and deliberate emphasis on the above common elements, especially rhythm and melody.By contrast, speech is distinguished from music by its particular and deliberate emphasis on conveying meaning: Speech is the vocalized form of human communicationMusicalGenerally employed in a restrictive limiting sense with respect to speech, general audio and sound, i.e. implying an intentional and artistic main focus at least by the performer on at least one of harmony, melody, rhythm, timbre, or expressivity. Even though one person's music may be noise to another, music is a performing art, and musical character is defined by the mere artistic intent of the performer Musical contentSet of musical parameters.Musical parametersConstituent element of ""musical content"" as defined above. Musical parameters include e.g. pitch, rhythm, timbre, texture, expressivity or dynamics.MIDIMIDI stands for Musical Instrument Digital Interface and refers to a note oriented music file and transmission format. Many variations and improvements of this note oriented format exist. The use of the acronym MIDI should be broadly interpreted as also referring to any note oriented format for transmission or recording.Performancehas three meanings in this field : -in a first meaning, it is an event in which a performer or group of (typically human) performers behave in a particular way (e.g. in their manner of singing or performing music) for another group of people. -in a second meaning it refers to a metric quantifying how well an entity (human, device, or process) deals with a specific aspect of a specific (not necessarily musical, e.g. mflops for a DSP processor in a synthesiser) task- in a third, narrower meaning, it is meant as the strict intersection of the above two meanings, i.e. quantifying the closeness of a performer's performance to a predetermined musical or singing reference iKaraoke(translation from the Japanese: ""empty orchestra""; synonyms: KTV, Noraebang) Karaoke refers to singing into a microphone by amateur performers along e.g. recorded music or a music video, often with a lyrics display or with performance evaluationInstrument karaokePlaying a predetermined melody on a musical instrument or a musical instrument interface, often with score following along with recorded or synthesised accompaniment, often with means for evaluating or scoring the quality of the performance RhythmRegular recurrence or pattern in time, associated concepts: meter, tempo, articulation and beat: ExpressivityMusical properties which cannot be properly described by notions of harmony, rhythm, pitch, timbre or texture, and which are linked to a particular manner of execution of a musical piece, e.g. indications of mood, e.g. ""dolce"", or to corresponding note execution parameters such as vibrato or legato, some of which can be coded in communications protocols such as MIDI e.g. expressivity controller. PolyphonyAbility of a synthesiser to simultaneously generate a limited number of unrelated melodic lines, Polyphony is conventionally quantified as the number of available ""voices"": a sound-generating device with six voices may be described as being, for example, six-voice polyphonicEach melodic line or simultaneous note requires one resource entity (for example a block of electronic hardware or a time-slot in a Digital Signal Processor program) capable of generating a single tone, and this is what is known as one ""voice""Voice Has several important meanings in this field :- Resource entity (hardware, time slot) needed to generate a single tone or a single melodic line, in the context of polyphony. The term is generic, and is not meant to imply that the line should necessarily be vocal in character, instead referring to instrumentation or simply to register.This field-specific meaning of ""voice"" is relevant for  selecting circuits; it is further defined in the definition of ""polyphony"" and in that of ""part"" - Sounds generated by vocal chords (e.g. human vocal folds) or synthetic versions thereof, e.g.: - as the medium of speech to communicate meaning; - for artistic musical purposes, e.g. with greater emphasis on melody or rhythm, as in singing, chorus, descant; or - for instrument control purposes (e.g.  voice controlled instruments) Speech Definite vocal sounds that form words to express thoughts and ideasPart In addition to the usual meaning, a piece of a whole, a part has three more preci se meanings in a musical sense:- A part is a strand or melody of music played by an individual instrument or voice (or group of identical instruments or voices) within a larger work. In the context of polyphonic composition the term voice may be used instead of part to denote a single melodic line or textural layer. This field-specific meaning is very commonly used in connection with MIDI - A part also refers to the separate printed or manuscript copies of the music for each individual instrument in an ensemble or orchestra, as distinct from the score, which holds the music for all the instruments.- A part in great Highland Bagpipe music is a musical strain or sentence. Usually each part consists of four phrases, either one or two bars long. Several sentences combine to produce a paragraph or complete work or tune.Audio signalAn audio signal is a representation of sound, usually electrical, in analog, digital or coded form, without restriction as to the category of sound being represented, e.g. speech, music, noise, The category of sound being represented, e.g. speech, music or noise, is primarily defined with respect to the features of the audio signal and with respect to the main intent of the source or performer. This category, as defined in this glossary, is very relevant for proper classification","This place covers: Artistic processing of music, i.e. musical processing involving alterations in harmony, timbre, texture, melody, rhythm or expressivity Assisted or automated music creation, synchronisation or interpretation, e.g. automatic composing, interactive music displays, karaoke, instrument karaoke, musical accompaniment, musical aspects of videogames Music analysis or synthesis electrophonic musical instruments, mechanical details, components or accessories for use in electrophonic musical instruments Input/output devices therefor, e.g. electric guitar transducers, synthesiser keyboards Control, communications or data organization therefor, e.g. effect pedals for guitars, internet jamming protocols, MIDI, wavetables, rhythm or harmony metadata."
"G10H1/00","Details of electrophonic musical instruments  (keyboards applicable also to other musical instruments G10B, G10C; arrangements for producing a reverberation or echo sound G10K15/08)","G10B|G10C|G10K15/08","Keyboards applicable also to other musical instruments, Arrangements for producing a reverberation or echo sound","G10B|G10C|G10K15/08","Documents dealing with details of musical instruments and which do not contain features corresponding to a subgroup of  shall be classified in  and appropriate Indexing Code  - .","G10H1/00|G10H1/00|G10H2210/00|G10H2250/645","","This place covers: Details of electrophonic musical instruments, electrophonic musical tools, electrophonic musical data or electrophonic musical processing."
"G10H1/0008","{Associated control or indicating means  (teaching of music per se G09B15/00)}","G09B15/00","(musical transmission parameters, protocols, transmission or storage formats or encoding for transmission or storage Information retrieval of audio dataTeaching of music per se Chord or note indicators, fixed or adjustable, for keyboard of fingerboards","G10H1/0033|G06F16/60|G09B15/00|G10G1/02","Audio data information retrieval, indexing or data structures should be classified in  (if the invention is the index, index extraction or data structure) or  (if the nature of the stored musical data or associated metadata is important, e.g. different piano note samples at different playing loudnesses for a piano synthesiser) whenever they rely on musical parameters such as pitch, dynamics, harmony , timbre, texture, melody, rhythm or expressivity.Audio data information retrieval, indexing or data structures relating to composing, e.g. musical collage, medley, should be classified in , along with musical rule bases, and databases of music fragments suitable for composing, organised according to a certain composing logic.Libraries relating only to specific electrophonic musical instruments such as synthesisers, libraries generated or organized or managed by a music sampler, or libraries specifically organised or indexed to facilitate musical composing  (""composing""),  (""library"").","G10H1/0008|G10H1/0041|G10H1/0025|G10H2210/101|G10H2240/121","","This place covers: Producing, processing or displaying musical information, status information or musical parameters, e.g. for information of the user or as control parameters, e.g. for controlling electrophonic musical instruments, indexing or retrieving musical data from musical databases. Musical analysis of audio or music signals; extraction of musical parameters. User interfaces for musicians, such as specialised displays. Control of electrophonic musical instruments: This group is appropriate for classifying control details which are not otherwise provided for in all other groups in  . Music databases relying on musical parameters which are the result of musical analysis, relate to composing or synthesis, e.g. wavetables or sound banks, include note oriented data, or are otherwise specifically meant for use by a device classified in electrophonic musical instruments."
"G10H1/0033","{Recording/reproducing or transmission of music for electrophonic musical instruments  (of accompaniment G10H1/361)}","G10H1/361","Recording/reproducing of accompaniment for use with an external source, e.g. karaoke systemsRecording or reproducing of audio signals using Pulse Code Modulation [PCM]","G10H1/361|G11B20/10527","","","",""
"G10H1/0041","{in coded form  (see also G10H7/002)}","G10H7/002","Instruments in which the tones are digitally synthesised from a data store using a common processing for different operations or calculations and a programme to control the sequence thereof","G10H7/002","The indication of additional groups in  for further definition of the musical library or  metadata should be given if appropriate. Also an indication of intended processes in  or , if applicable, should be given.","G10H2240/121|G10H2240/075|G10H2210/00|G10H2250/00","","This place covers: Musical content recording, reproducing or storage or corresponding data formats or data structures, in coded form e.g. PCM, MP3, ADPCM; also corresponding metadata contents in cases the metadata includes musical parameters (transmission of musical contents  , wireless transmission  ). Musical data structures used for recording, e.g. in musical libraries such as wavetables or song fragments indexed with musical parameters such as tempo, chord, genre, for remix composing applications."
"G10H1/0058","{Transmission between separate instruments or between individual components of a musical system  (G10H1/0083 takes precedence)}","G10H1/0083","","","","","","This place covers: Modes of transmission or transmission protocols, e.g. MIDI to or from an electrophonic musical instrument. Any transmission, also when it is not music per se, even if it only represents control data or transmission of network information for electrophonic musical instruments: e.g. latency data transmission for music jamming over the internet (see also   (""transmission jams"")),   transmission protocols specially used for musical instruments."
"G10H1/0083","{using wireless transmission, e.g. radio, light, infrared}","","","","Whenever a wireless aspect is important for an electrophonic musical instrument, then it should be coded here (ignore the hierarchy), regardless of whether music or other control data is transmitted.","","",""
"G10H1/0091","{Means for obtaining special acoustic effects  (combined with modulation G10H1/043)}","G10H1/043","Accompaniment arrangements: ChordEditing; Indexing; Addressing; Timing or synchronising; Monitoring; Measuring tape travel: reproducing continuously a part of the information, i.e. repeatingStereophonic Systems, e.g. Electronic adaptation of multi-channel audio signals to reverberation of the listening space ","G10H1/38|G11B27/005|H04S7/305","Classification  should also be assigned whenever details of turntable-like DJ interfaces covered by  go beyond mere mechanical details of the turntable and include details about the generation of audio control signals, e.g. MIDI, or real-time audio signal processing details specifically for providing the DJ scratch effect.Indexing Codes of the Indexing Code main group  (""effect"") shall be assigned to define effect types.","G10H1/0091|G11B27/005|G10H2210/155","","This place covers: Musical effects not otherwise provided for, e.g. DJ scratch effects."
"G10H1/02","Means for controlling the tone frequencies, e.g. attack, decay; Means for producing special musical effects, e.g. vibrato, glissando {(for instruments using voltage controlled oscillators and amplifiers or voltage controlled oscillators and filters G10H5/002)}","G10H5/002","Instruments using voltage controlled oscillators and amplifiers or voltage controlled oscillators and filters ","G10H5/002","","","ADSRdenotes a form of envelope used for synthesizing a tone which is split into four time segments: Attack, Decay, Sustain, Release. An ADSR envelope is defined by an attack time, decay time, sustain level and release timeAttack timeis the time taken for initial run-up of level from nil to peak, beginning when the key is first pressedDecay timeis the time taken for the subsequent run down from the attack level to the designated sustain levelSustain levelis the level during the main sequence of the sound's duration, until the key is releasedRelease timeis the time taken for the level to decay from the sustain level to zero after the key is released","This place covers: The time dependent control of: Amplitude modulation of musical signal in general, e.g. envelope, dynamics, ADSR, Pitch modulation of a musical signal in general, e.g. glissando, vibrato. The control of tone colour modulation of musical signal (e.g. spectral contents, timbre variation, filtering)."
"G10H1/047","by acousto-mechanical means, e.g. rotating speakers or sound deflectors","","","","","","","This place covers: Continuous modulation by acousto-mechanical means. Electronic or computer simulations of the effect of such acousto-mechanical means, e.g. Leslie effect."
