"cpc_code","title","title_cpc_codes","informative_references","informative_references_cpc_codes","special_rules","special_rules_cpc_codes","glossary_of_terms","definition_statement"
"G10L","SPEECH ANALYSIS OR SYNTHESIS; SPEECH RECOGNITION; SPEECH OR VOICE PROCESSING; SPEECH OR AUDIO CODING OR DECODING","","Measurement of sound waves in generalSound input/output for computersImage data processingTeaching or communicating with the blind, deaf or muteElectronic musical instrumentsInformation storage, e.g. sound storageElectronic circuits for sound generationElectronic filtersCoding, decoding or code conversion, error protection in generalTelephonic communicationSwitching systems Microphone arrangements, hearing aids, public address systemsSpatial sound reproduction","G01H|G06F3/00|G06T|G09B|G10H|G11B|H03B|H03H|H03M|H04M|H04Q|H04R|H04S","","","Speechdefinite vocal sounds that form words to express thoughts and ideasVoicesounds generated by vocal chords or synthetic versions thereofAudioof or relating to humanly audible sound","This place covers: processing of speech or voice signals in general ( ); production of synthetic speech signals ( ); recognition of speech ( ); lyrics recognition from a singing voice ( ); speaker identification, authentication or verification ( ); singer recognition from a singing voice ( ); analysis of speech signals for bandwidth compression or extension, bit-rate or redundancy reduction ( ); coding/decoding of audio signals for compression and expansion using analysis-synthesis, source filter models or psycho-acoustic analysis ( ); modification of speech signals, speech enhancement, source separation ( ); noise filtering or echo cancellation in an audio signal ( ); speech or voice analysis techniques specially adapted to analyse or modify audio signals not necessarily including speech or voice are also covered in subgroups ( ,  );"
"G10L13/00","Speech synthesis; Text to speech systems","","Excitation coding of a speech signalProcessing or translation of natural language","G10L19/08|G06F40/40","","","","This place covers: synthesis of speech from text, concatenation of smaller speech units, grapheme to phoneme conversion; modification of the voice for speech synthesis: gender, age, pitch, prosody, stress. hardware or software implementation details of a speech synthesis system"
"G10L13/027","Concept to speech synthesisers; Generation of natural phrases from machine-based concepts  (generation of parameters for speech synthesis out of text G10L13/08)","G10L13/08","","","","","","This place covers: concepts used for speech synthesis can be linked to an emotion to be conveyed (US2010329505), a communication goal driving a dialogue (US2010241420), image-to-speech (US2010231752), native sounding speech (US2004030554)"
"G10L15/00","Speech recognition  (G10L17/00 takes precedence)","G10L17/00","Information retrieval of audio data Complex mathematical functions Handling natural language data Pattern recognition Face recognition, lip reading without acoustical inputEducational appliances Signal processing for recording ","G06F16/60|G06F17/10|G06F40/00|G06K9/00|G06V40/16|G09B5/06|G11B20/00","","","","This place covers: recognition of text or phonemes from a spoken audio signal; spoken dialog interfaces, human-machine spoken interfaces topic detection in a dialogue, semantic analysis, keyword detection, spoken command and control context dependent speech recognition (location, environment, age, gender, etc.) parameter extraction, acoustic models, word models, grammars, language models for speech recognition recognition of speech in a noisy environment recognition of speech using visual clues feedback of the recognition results, disambiguation of speech recognition results dedicated hardware or software implementations, parallel and distributed processing of speech recognition engines"
"G10L17/00","Speaker identification or verification","","Information retrieval of audio data Complex mathematical functions Security arrangements, restricting access by authenticating users, using biometric data Pattern recognition Individual entry or exit registers, access control with identity check using personal physical data Secret secure communication including means for verifying the identity or authority of a user ","G06F16/60|G06F17/10|G06F21/32|G06K9/00|G07C9/25|H04L9/32","","","Speaker verification, or authentication refers to verifying that the user claimed identity is real, he is otherwise an impostor. Speaker recognition, or identification, aims at determining who the user is among a closed (finite number) set of users. He is otherwise unknown.A goat, sheep often refers to a person whose voice is easy to counterfeit.A wolf, predator often refers to a person who can easily counterfeit someone else's voice or is often identified as someone else.An impostor is someone actively trying to counterfeit someone else's identity.","This place covers: recognition, identification of a speaker verification, authentication of a speaker feature extraction, dialog, prompts, passwords for identification identification in noisy condition multimodal identification including voice impostor detection"
"G10L19/00","Speech or audio signals analysis-synthesis techniques for redundancy reduction, e.g. in vocoders; Coding or decoding of speech or audio signals, using source filter models or psychoacoustic analysis  (in musical instruments G10H)","G10H","Complex mathematical functions Signal processing not specific to the method of recording or reproducing Editing; Indexing; Addressing; Timing or synchronizing; Monitoring; Compression Detecting, preventing errors in received information Quality monitoring in automatic, semi automatic exchanges Quality control of voice transmission between switching centresSimultaneous speech and data transmission Transmission of audio and video in television systems Stereophonic arrangementsStereophonic systems Wireless communication networks ","G06F17/10|G11B20/00|G11B27/00|H03M7/30|H04L1/00|H04M3/2236|H04M3/2236|H04M11/06|H04N7/52|H04R5/00|H04S|H04W","","","audio signalis meant to include speech, music, silence or background signal, or any combinations thereof, unless explicitly specified","This place covers: Techniques for the reduction of data from audio sources, i.e. compression of audio. These techniques are applied to reduce the quantity of information to be stored or transmitted, but are independent of the end-application, medium or transmission channel, i.e. do only exploit the properties of the source signal itself or the final receiver exposed to this signal (the listener). Mainly two types of sources can be distinguished : ""speech only"" encompass signals produced by human speakers, and historically was to be understood as mono-channel, single speaker ""telephone quality"" speech having a narrow bandwidth limited to max. 4kHz. Encoding of speech only sources primarily aim at reducing the bit-rate while still providing fair intelligibility of the spoken content, but not always fidelity to the original. ""Audio signal"" is broader and comprises speech as well as background information, e.g. music source having multiple channels. Encoding of audio deals primarily with transparent, i.e. ""high fidelity"" reproduction of the original signal. The compression techniques can also be distinguished as being : Lossy or Lossless, i.e. whether a perfect reconstruction of the source is possible, or only a perceptually acceptable approximation can be done. The techniques classified in this subclass are based either on modelling the production of the signal (voice) or the perception of it (general audio)."
"G10L19/24","Variable rate codecs, e.g. for generating different qualities using a scalable representation such as hierarchical encoding or layered encoding","","Artificial bandwidth extension, i.e. based on the only narrowband encoded signalSpatial sound recordingSpatial sound reproduction","G10L21/038|H04R5/00|H04S","","","","This place covers: Coding of a signal with rate adaptation, e.g. adapted to voiced speech, unvoiced speech, transitions and noise/silence portions. Coding of a signal with a core encoder providing a minimum level of quality, and extension layers to improve the quality but requiring a higher bitrate. It includes parameter based bandwidth extension (i.e. SBR) or channel extension. This group is in opposition to   in which the bandwidth extension is artificial, i.e. based on the only narrowband encoded signal."
"G10L21/00","Processing of the speech or voice signal to produce another audible or non-audible signal, e.g. visual or tactile, in order to modify its quality or its intelligibility  (G10L19/00 takes precedence)","G10L19/00","Direction finder Complex mathematical functions Animation based on audio data, talking headsSignal processing not specific to the method of recording or reproducing, Signal processing not specific to the method of recording or reproducing, for reducing noise Editing; Indexing; Addressing; Timing or synchronizing; Monitoring; Gain control in amplifiers Reducing echo effect or singing in line transmissions systems Reducing noise or bandwidth in transmission systems not characterised by the medium used for transmission Hearing aids Public address systems ","G01S3/00|G06F17/10|G06T13/205|G11B20/00|G11B20/24|G11B27/00|H03G3/32|H04B3/20|H04B14/046|H04R25/00|H04R27/00","","","Viseme a visual representation of the mouth, lips, tongue and teeth corresponding to a phoneme","This place covers: The subgroup deals with speech or voice modification applications, but receives also applications for speech or voice analysis techniques specially adapted to analyse or modify audio signals not necessarily including speech or voice but which are not music signals ( ). bandwidth extension of an audio signal improvement of the intelligibility of a coded speech signal removal of noise from an audio signal removal of echo from an audio signal separation of audio sources pitch, speed modification of an audio signal voice morphing visualisation of audio signals (e.g. sonagrams) lips or face movement synchronisation with speech (e.g phonemes - visemes alignment). face animation synchronisation with the emotion contained in the voice or speech signal"
"G10L21/0356","for synchronising with other signals, e.g. video signals","","Facial character animation per se","G06T13/205","","","","This place covers: Visemes are selected to match with the corresponding speech segment, or the speech segments are adapted/chosen, to match with the viseme. This symbol also encompasses the coarticulation effects as used in facial character animation or talking heads."
"G10L21/038","using band spreading techniques","","Parameter based bandwidth extension (e.g. SBR)","G10L19/24","","","","This place covers: Bandwidth extension taking place at the receiving side, e.g. generation of artificial low or high frequency components, regeneration of spectral holes, based on the only narrowband encoded signal. This is in opposition with   wherein parameters are computed during the encoding step to enable bandwidth extension at the decoding step."
