"cpc_code","title","title_cpc_codes","informative_references","informative_references_cpc_codes","special_rules","special_rules_cpc_codes","glossary_of_terms","definition_statement"
"H01F","MAGNETS; INDUCTANCES; TRANSFORMERS; SELECTION OF MATERIALS FOR THEIR MAGNETIC PROPERTIES  (ceramics based on ferrites C04B35/26; alloys C22C; {construction of loading coils H01B} ; thermomagnetic devices H01L37/00; loudspeakers, microphones, gramophone pick-ups or like acoustic electromechanical transducers H04R)","C04B35/26|C22C|H01B|H01L37/00|H04R","Powder metallurgyIron oxides (not sintered)Ferrite based ceramicsFerrous alloysCoating by evaporation or sputteringRefrigeration machines using magnetic effectsMagneto-optical devicesSensing record carriers using inductive or magnetic sensorsSemiconductor devices with potential-jump barrier or surface barrier controllable by variation of the magnetic field applied to the devicesThermomagnetic devicesMagnetostrictive devicesDevices using galvano-magnetic or similar magnetic effectsScreening of electric apparatus against magnetic fields","B22F|C01G49/02|C04B35/26|C22C|C23C14/00|F25B21/00|G02F1/09|G06K7/08|H01L29/82|H01L37/00|H01L41/12|H01L43/00|H05K9/00","Documents are classified with a CPC symbol according to the invention information mainly found in the claims with due regard given to the description and the figures. Additional information found in the claims and in the description and figures, which might be relevant for future searches is given an Indexing Code symbol.Main groups ,  and subgroups -:Classification proceeds by assigning the most restricted possible CPC symbol to the document, followed by additional knowledge tagging using Indexing Code symbols. This implies that CPC head subgroups (corresponding to IPC subgroups) should only be used if no other possibility could be found for classifying the document in a more restricted subgroup.If the set of claims comprises product or article and method claims an CPC symbol should be assigned to each of these categories. However if the most suitable subgroup for a claim of a given category, e.g. product, does not exist in the main group of the same category, e.g. product group, and can only be found in groups of another corresponding category, e.g. a group for a method to manufacture the product, this latter subgroup should be assigned to the claim e.g. method subgroup assigned to a product claim. For example a document with no method claims dealing with a magnetic tunnel junction in which the spacer has been processed in such a way that its material structure becomes inventive, would still be given the method CPC symbol  as product CPC symbol  is silent over any material inventive features.Another use of Indexing Codes can be made for particular cases where the invention is a specific property of a given type of material or article and this property is classified only in subgroups of another specific material type. In this case the corresponding CPC symbol cannot be given. Consequently the Indexing Code should be given together with an CPC symbol corresponding to the material described in the document. For example: a sintered nanocomposite exchange spring magnet of SmCo/Fe cannot be given  as CPC symbol since the latter symbol belongs to NdFeB magnets classification subtree. Therefore the combination  and  should be used.","H01F1/00|H01F10/00|H01F41/14|H01F41/34|H01F41/307|H01F10/3254|H01F1/0579|H01F1/0557|H01F1/0579","Compoundhomogenous substance comprising at least two elements, having a non-metallic character and a specific (fixed) composition ratio, including also intermetallic compounds.","This place covers: Magnets or magnetic bodies characterised by the magnetic materials therefor. Selection of materials for their magnetic properties ( ). Thin magnetic films ( ). Permanent magnets ( ). Electromagnets ( ) including, for example, superconductive magnets ( ); details thereof such as coils ( ), cores, yokes, and armatures ( ). Fixed and variable transformers including, for example, superconductive or cryogenic transformers; adaptations thereof for specific applications or functions; details thereof ( ,  ,  ,  ,  ,  ,  ). Fixed and variable inductances; adaptations thereof for specific applications or functions; details thereof ( ,  ,  ,  ,  ,  ). Apparatus or processes for magnetizing or demagnetizing ( ). Apparatus or processes specially adapted for manufacturing or assembling devices covered by this subclass ( ). Further information: Groups  -  (with the exception of groups   and  ) cover only structural or constructional aspects of transformers, inductive reactors, chokes or the like.These groups do not cover circuit arrangement of such devices, which are covered by the appropriate functional places."
"H01F1/00","Magnets or magnetic bodies characterised by the magnetic materials therefor; Selection of materials for their magnetic properties","","Working metallic powder; manufacturing powder (related to ; ; - ) , , Iron oxides carriers (related to , ) Making alloys by powder metallurgy (related to ; ; - ; ; ) Non-ferrous alloys containing 5-50% by weight of oxides, carbides, borides, nitrides, silicides etc. (related to , , , ) Making ferrous alloys (related to , ) Cast iron alloys (related to , ) Ferrous alloys (related to , ) Amorphous alloys and related processes (related to )Single crystal growth, unidirectional solidification (related to )Electromagnetic interference suppressing, shielding (related to , ) ","H01F1/0045|H01F1/06|H01F1/20|H01F1/28|B22F1/00|B22F1/16|B22F9/00|H01F1/342|H01F1/36|C01G49/02|H01F1/0045|H01F1/06|H01F1/20|H01F1/28|H01F1/14766|H01F1/14708|C22C1/04|H01F1/09|H01F1/33|H01F1/14708|H01F1/14766|C22C32/00|H01F1/14708|H01F1/14766|C22C33/00|H01F1/14708|H01F1/14766|C22C37/00|H01F1/14708|H01F1/14766|C22C38/00|H01F1/153|C22C45/00|H01F1/0072|C30B|H01F1/26|H01F1/28|H05K9/0073","Treatment of the materials, e.g. compacting, sintering, bonding are also classified into this group.","","","This place covers: Bulk magnetic materials: antiferromagnetic, diamagnetic, paramagnetic, hard and soft ferromagnetic materials. 0D, 1D and 2D magnetic (nano)structures. Materials cover metallic materials, compounds (i.e. mainly non-metallic materials) or organic materials. Selected types of magnetic materials are highlighted within specific subgroups.  is mainly concerned with bulk materials except for some specific subgroups.  covers antiferromagnetic bulk material.  covers diamagnetic or paramagnetic bulk material.  covers thick magnetic films formed with methods classified under  ."
"H01F1/0027","{Thick magnetic films  (forming thick magnetic films H01F41/16)}","H01F41/16","","","Hard magnetic thick films applied in magnetic record carriers are classified under .Hard magnetic thick films forming permanent magnets are classified according to the composition of the magnetic particles; i.e. under  and its subgroups, primarily under ,  or . When the composition of the magnetic particles is nominal, i.e. not a restriction, classification will usually fall under  and its subgroups, i.e. .","G11B5/70|H01F1/047|H01F1/0533|H01F1/0558|H01F1/0578|H01F1/08|H01F1/083","","This place covers: Thick magnetic films characterized by being manufactured with methods associated under  . This subgroup encompasses single layers and multiple layers of thick films. This subgroup primarily includes soft magnetic thick films but also includes hard magnetic thick films meeting the above requirements.  Thick magnetic films can be distinguished from thin magnetic films by assessing their respective manufacturing methods: Thick magnetic films are typically obtained from magnetic particles and bonding agent, according to manufacturing methods of groups   thereby forming a composite film. Thin magnetic films are typically obtained by deposition or plating of magnetic material, according to manufacturing methods of groups  - ."
"H01F1/0036","{showing low dimensional magnetism, i.e. spin rearrangements due to a restriction of dimensions, e.g. showing giant magnetoresistivity,  (H01F1/153, H01F1/42 and H01F10/00 take precedence; magnetoresistive sensors G01D5/16, G01R33/06; magnetoresistive recording G11B5/39; magnetic-field-controlled resistors H01L43/08)}","H01F1/153|H01F1/42|H01F10/00|G01D5/16|G01R33/06|G11B5/39|H01L43/08","","","1. Nanoparticles used in bioscreening (diagnostic, separation) are classified in these subgroups irrelevant of their composition and size effect.2. If a strong effect of the size of the nanoparticles belonging to the groups cited in the above table is shown on the magnetic properties, then it is also classified in -","H01F1/0036|H01F1/0063","","This place covers: These subgroups cover: 0D, 1D and 2D magnetic (nano)structures wherein the size and carriers confinement alters the magnetic properties. Embedded magnetic nanostructures."
"H01F1/01","of inorganic materials  (H01F1/44 takes precedence)","H01F1/44","Cryogenic machines using magnetic effects based on a magnetocaloric material","F25B21/00","","","","This place covers: Magnetocaloric materials. Subdivided in metallic or compounds materials."
"H01F1/03","characterised by their coercivity {(H01F1/40 takes precedence)}","H01F1/40","","","","","","This place covers: Materials with specific coercivity; Laves phases or magnetic shape memory materials. Mainly those latter examples are classified in these subgroups."
"H01F1/032","of hard-magnetic materials","","","","Magnets obtained from the corresponding materials are classified in the same subgroups according to method criteria (process or treatments undergone by the material forming the magnet) on which part of the classification refinement is based.","","","This place covers: Hard magnetic metals or alloys characterised by composition, by shape and by the process or treatments to obtain articles including these materials. Subgroup   is concerned with nanocomposite exchange spring magnets.  covers so-called R-T-B magnets (Nd Fe B phase).  covers magnets with a Sm Fe N  phase."
"H01F1/06","in the form of particles, e.g. powder  (H01F1/047 takes precedence {; record carriers G11B5/70605})","H01F1/047|G11B5/70605","","","","","","This place covers: Hard magnetic metallic particles characterised by shape and by treatments to obtain articles including these materials. The subgroups are generally concerned with particles used in magnetic recording or under subgroup   metallic particles for permanent magnets when composition is not specifically mentioned in the claims."
"H01F1/09","mixtures of metallic and non-metallic particles; metallic particles having oxide skin","","","","For rare earth containing particles covered with an oxide layer, subgroups  and  would take precedence except if the oxide layer is the core of the invention.","H01F1/0552|H01F1/0572","","This place covers: Hard magnetic non-metallic particles characterised by shape and by treatments to obtain articles including these materials.  can cover hard metallic particles covered with an oxide layer"
"H01F1/10","non-metallic substances, e.g. ferrites {, e.g. [(Ba,Sr)O(Fe2O3)6] ferrites with hexagonal structure}","","","","","","","This place covers: Hard non-metallic magnets such as Ba-ferrite type of magnets"
