"cpc_code","title","title_cpc_codes","informative_references","informative_references_cpc_codes","special_rules","special_rules_cpc_codes","glossary_of_terms","definition_statement"
"G09G","ARRANGEMENTS OR CIRCUITS FOR CONTROL OF INDICATING DEVICES USING STATIC MEANS TO PRESENT VARIABLE INFORMATION  (lighting in general F21; arrangements for displaying electric variables or waveforms G01R3/00; devices or arrangements for the control of light beams G02F1/00; indicating of time by visual means G04B19/00, G04C17/00, G04G9/00; arrangements for transferring data between computers and peripheral equipment G06F3/00; visible signalling arrangements or devices G08B5/00; traffic control systems G08G; display, advertising, signs G09F, e.g. static indicating arrangements comprising an association of a number of separate sources or light control cells G09F9/00; static indicating arrangements comprising integral associations of a number of light sources H01J, H01K, H01L, H05B33/12; circuits in pulse counters for indicating the result H03K21/18; coding, decoding or code conversion, in general H03M; reproducing a picture or pattern using electric signals representing parts thereof and produced by scanning an original H04N)","F21|G01R3/00|G02F1/00|G04B19/00|G04C17/00|G04G9/00|G06F3/00|G08B5/00|G08G|G09F|G09F9/00|H01J|H01K|H01L|H05B33/12|H03K21/18|H03M|H04N","Diagnosis; Surgery, IdentificationArrangement or adaptations of instruments in vehiclesEquipment for fitting in or to aircraftCombined instruments indicating more than one navigational value, e.g. for aircraftCathode-ray oscilloscopesOptical scanning systemsImage data processing or generation, in generalDigital stores in which the information is moved stepwise, e.g. shift registers","A61B|B60K35/00|B64D|G01C23/00|G01R13/20|G02B26/10|G06T|G11C19/00","Classification of invention information and additional information is obligatory.Indexing Code symbols of the type 2xx represent information orthogonal to one or to more than one ECLA group and should be used to classify information relevant for the invention, although it need not be invention information.","G09G","Indicating deviceDisplay deviceTo presentTo displayVariable informationInformation with variable contentStatic means to display informationMeans not using movement of macroscopic parts for information build-up, e.g. displays using LCDs, LEDs, DMDs, ... for image build-up","This place covers: Arrangements or circuits for processing control signals to achieve the display, e.g. for the reception, storage, regeneration, coding, decoding, format manipulation, addressing of control signals. Solution of problems of displays by means of their control, i.e. control for which features of a display are relevant, e.g. to compensate for varying pixel behaviour, which may lead to non-uniformity in the display. Improvements of the control of displays, i.e. where the functionality of controlling a display is relevant, e.g. selective brightness adaptation for lowering energy consumption of the display, possibly after image analysis. The visual effect in the indicating means using the static means may be produced by the generation of an image on a screen, e.g. indirectly by scanning an electron beam onto a luminescent screen, directly by controlled light sources, by projection of light from controlled light sources or light modulators onto characters, symbols, or elements thereof drawn on a support, or by electric, magnetic, or mechanic control of the parameters of light rays from an independent source."
"G09G1/00","Control arrangements or circuits, of interest only in connection with cathode-ray tube indicators; {General aspects or details, e.g. selection emphasis on particular characters, dashed line or dotted line generation; Preprocessing of data} (cathode-ray oscilloscopes G01R13/20; {radar display arrangements G01S7/04; display of digital non-picture data in television systems H04N7/0255})","G01R13/20|G01S7/04|H04N7/0255","","","Illustrative examples: EP0431581 (otatable display, change of orientation of a video display; see also appropriate groups related to details specific for rotatable display arrangements, e. g.  for related adaptation of deflection circuits):US4910785 (displaying code data and image data):US5493336 (waiting state function):","G09G1/04","","This place covers: Control arrangements or circuits, of interest only in connection with cathode-ray tube indicators; General aspects or details, e.g. selection emphasis on particular characters, dashed line or dotted line generation; Preprocessing of data therefor."
"G09G1/002","{Intensity circuits  (G09G1/06 - G09G1/28 take precedence)}","G09G1/06|G09G1/28","Intensity circuits applicable to both CRT and panel displaysControl of the overall brightness of a displayControl of intensity of electron beams in oscilloscopesControl of intensity of electron beams in televisions ;  , ","G09G5/10|G09G2320/0626|G01R13/26|H04N|H04N5/59|H04N5/68","Illustrative examples: DE1212325 (brightness adjustment of characters and Lissajous curves by phase shift at a pulse):FR2691032 (brightness and contrast adjustment):WO9905666 (generation of a higher luminance video window):US5504462 (control of an intensity pulse signal in relation to pixel clock in a CRT or in a laser beam printer):EP0840272 (feedback adjustment of the electron beam current):US5786669 (FED emitters used just to produce the electron beam in a CRT; beam intensity controlled by the number of active microtips):","","","This place covers: Control of the intensity of the electron beam in a CRT both directly (by control of the electron gun) and indirectly (by control of a signal having effect on the beam intensity), e. g. for brightness or contrast adjustment."
"G09G1/005","{Power supply circuits}","","","","Use the Indexing Codes  -  for power management.","G09G2330/021|G09G2330/024","","This place covers: Circuits for power management specific for CRTs; Details of power supply specific for CRTs. Illustrative examples: Special power supply for deflection amplifiers: US3863099. Power control for user protection from EM radiation and excessive optical brightness: US5521652. From X-rays: DE29900611U. Power control for energy saving, to synchronize with computer standby / shutdown for an LCD, possibly applicabale also to a CRT: EP0863455. In combination with a soft power switch: US6092206. Details of power control of cathode heater: US6084355."
"G09G1/007","{Circuits for displaying split screens}","","Multiple view displaysDisplay of multiple viewports (such as windows)Split matrices (D.A: be careful. This is not really related.)One image signal (VGA) contains plural images; a splitter divides and provides to plural displays, Split screen control with user interaction","G09G3/001|G09G5/14|G09G2310/0221|G06F3/1431|G06F3/1423|G06F2203/04803","","","","This place covers: Independent management of multiple screen areas in positions that are not quickly varied by an user interface (e. g. with a fixed tiling), e. g. with use of linked row pointers for controlling the screen partition and / or scrolling, e. g. using hardware mechanisms specific for CRTs. Illustrative examples: to change the displayed information by activating different parts of the screen: EP0680776: Systems for plural display areas on one screen tiling in x and y directions according to a descriptor data collection, but without user interface: EP0200036. With hardware control of the video screen in different areas: US2006044216. Same as above: US4550386. Hardware control of a text area and of a screen area with a character menu: EP0274439. Systems with divided screen in two halves of the screen used by different users: EP0018759."
"G09G1/02","Storage circuits  (G09G1/06 - G09G1/28 take precedence)","G09G1/06|G09G1/28","Storage tubes (the storage effect being realized by means of the tube)","G09G1/26","","","","This place covers: Display buffer/memory management; multiple monitors or variable display arrangements. Illustrative examples: DE3607474 FR2559933 US4618858 Character generation system: EP0053661."
"G09G1/04","Deflection circuits {Constructional details not otherwise provided for  (electron-optical arrangements H01J29/46, H01J37/04, H01J37/302)}","H01J29/46|H01J37/04|H01J37/302"," Arrangements of electrodes and associated parts for generating or controlling the ray or beam, e.g. electron-optical arrangement.Arrangements for deflecting ray or beam; circuit arrangements for producing saw-tooth pulses or other deflecting voltages and currents.Arrangements of electrodes and associated parts for generating or controlling the discharge, e.g. electron-optical arrangement, ion-optical arrangement.Controlling tubes by external information, e.g. programme control.Generating pulses having essentially a finite slope or stepped portions ^.Manipulating pulses having a finite slope and not covered by one of the other main groups of this subclass.Details of scanning of a TV system, by deflecting an electron beam in a CRT (includes documents for which the use in a TV or in a computer monitor is not specified)Prevention of damage of the CRT in the event of failure of scanning","H01J29/46|H01J29/70|H01J37/04|H01J37/302|H03K4/00|H03K6/00|H04N3/16|H04N3/20","","","","This place covers: Details of deflection circuits specific for computer generated displays (in absence of indications of features that render a deflection circuit so specific, not to be classified in  ). Illustrative examples: Deflection circuits for distortion correction: US5070281. GB1285554 DE19529448 Deflection in specially designed CRTs in a laser CRT with reduced beam diameter: US2002057384. Sinusoidal deflection current for bidirectional scanning: GB2157136."
"G09G1/06","using single beam tubes  (G09G1/26, G09G1/28 take precedence), {e.g. three-dimensional or perspective representation, rotation or translation of display pattern, hidden lines, shadows  (G09G1/28 takes precedence; stereoscopic TV-systems, details thereof H04N13/00; oscilloscopes for three-dimensional representation G01R13/206; vectorscopes G01R13/208)}","G09G1/26|G09G1/28|G09G1/28|H04N13/00|G01R13/206|G01R13/208","Control of overall brightnessAircraft flight instrument display Oscilloscopes for three-dimensional representation Vectorscopes Image rendering, image processing Stereoscopic TV-systems, details thereof ","G09G2320/0626|G01C23/005|G01R13/206|G01R13/208|G06T|H04N13/00","","","","This place covers: Three-dimensional or perspective representation, rotation or translation of display pattern, hidden lines, shadows automatic brightness compensation half-tone display. Illustrative examples: Three-dimensional or perspective representation: EP0458692. US4821210 US4841292 US3889107 Display that involves the spectator to use special glasses: DE4417664, US5162779. GB2308284"
"G09G1/07","with combined raster scan and calligraphic display","","CRTs having only vector stroke displayCRTs having only raster scan display","G09G1/08|G09G1/14","Raster displays with stroke-to-raster conversion are also placed in this class.","","","This place covers: CRTs combining a vector stroke display with a raster scan display, mostly superimposed. Illustrative examples: EP0158480 EP0043703"
"G09G1/08","the beam directly tracing characters, the information to be displayed controlling the deflection {and the intensity} as a function of time in two spatial co-ordinates, e.g. according to a cartesian co-ordinate system","","Function generators (e.g. Circles and vectors for bit-mapped displays), eventually combined with smoothingWriting vectors into a bit-mapped memoryGeneral purpose image data processing","G09G5/20|G09G5/393|G06T","","","","This place covers: CRTs with vector stroke displays. Illustrative examples: Curve and line generators. Curve generator: EP0288720. Digital technique for constructing variable width lines: US4601002. Enhancement of the resolution of end points of a line: US4939673. Character generators specific for vector stroke displays, without reference to a specific digital or analog deflection technique. Stroke writing character apparatus and method: EP0138339. Video compensation apparatus. Compensation of the delay between X and Y (deflection) channels and Z (intensity) channel in a stroke mode CRT display: US5047756. Slew length timer for the determination of the time interval between start and end of a segment on the display: EP0108473."
