"cpc_code","title","title_cpc_codes","informative_references","informative_references_cpc_codes","special_rules","special_rules_cpc_codes","glossary_of_terms","definition_statement"
"B32B","LAYERED PRODUCTS, i.e. PRODUCTS BUILT-UP OF STRATA OF FLAT OR NON-FLAT, e.g. CELLULAR OR HONEYCOMB, FORM","","Wearing apparelOuterwear, protective garmentsHeadwearFootwearFurniture; Domestic articles or appliances Household or table equipmentFloor fabricsImplements for cleaning, e.g. cloths, pads, sponges, mopsSurgery, e.g. instruments or drapesDiapers and absorbent articles Containers for medical purposesChemical aspects of bandages, dressings, absorbent pads or surgical articlesSport articles , Separation filtersProcesses for applying liquids or other fluent materials to surfacesWorking or preserving woodManufacturing articles made of fibres or particles of woodWorking cement, clay or stoneShaping or joining of plasticsProducing particular articles from plasticMechanical working or deformation of paper or cardboard Printing, marking or copyingPrinted matter of special format, e.g. cards, banknotes or identity cardsDecorative productsFuel tanksVehicle fittings, vehicle partsShips or other waterborne vesselsAirplane fuselage or wings, Containers; PackagesSurface treatment of glass, e.g. coating Cement compositions; CeramicsJoining ceramic layers with other ceramic layers or layers of other materials by heating Manufacture of polymeric films or sheetsCoating of polymeric articles Production of macromolecular porous or cellular articlesCompositions of macromolecular compoundsCoating compositionsAdhesive processesAdhesive tapes, films or sheetsFireproofing materialsCoatings on or with metalsElectrolytic deposition of metalsWoven materialsNon-woven materialsTreatment of fabricsPolymeric coatings on fibrous web Impregnation or coating of paper; special paperGeneral building structures; insulation or protection Structural elements; building materialsRoof coverings Wall coveringsFloor coveringsVibration damping, springsRigid pipesHoses or flexible pipesThermal insulationOptical elements Digital marking record carriers, e.g. credit cardsLabels or advertisementsSound insulationMagnetic recordingOptical recordingBatteries, e.g. separatorsPrinted circuitsEtched metallic pattern on the surface of a printed circuit board","A41|A41D|A42B|A43B|A47|A47G|A47G27/00|A47L13/00|A61B|A61F13/00|A61J1/00|A61L15/00|A63B|A63C|B01D|B05D|B27|B27N|B28|B29C|B29D|B31F|B41M|B42D15/00|B44C|B60K15/00|B60R|B63B|B64C1/00|B64C3/00|B65D|C03C|C04B|C04B37/00|C08J5/00|C08J7/00|C08J9/00|C08L|C09D|C09J5/00|C09J7/00|C09K21/00|C23C|C25D|D03D|D04H|D06M|D06N|D21H|E04B|E04C|E04D|E04F13/00|E04F15/00|F16F|F16L9/00|F16L11/00|F16L59/00|G02B|G06K19/00|G09F|G10K11/00|G11B5/00|G11B7/00|H01M|H05K|H05K1/00","Classification guidance:If the invention is characterised by several aspects, e.g. surface structure and/or material of the layer(s) or production method, several classification symbols are given.Layers with mixtures of essential materials covered by two or more subgroups are classified in each appropriate subgroup.When layer materials are generally too defined or too many possibilities are disclosed, then subgroups corresponding to the materials indicated in the examples are allocated. In the absence of examples, the pertinent more general main groups or subgroups are allocated.If a layered product is characterised by the way it is produced and not by its structure or composition, the production method should be classified in groups  or , or in other subclasses, e.g. , for example in groups  or .Coating operations are classified in  as long as a lamination process as defined in  is present.Allocation of Indexing symbols:The following Orthogonal Indexing Symbols are mandatory in this subclass: - , which are used in connection with  -  (with the exception of ),  and  – ; and  - , which are used in connection with  and  - ;  (properties) and  -  (particular articles), which are used in connection with the whole subclass  with the exception of  and .Breakdown Indexing symbols, e.g.  or , are used for additional classification in  – .Combination Sets (C-Sets):In this subclass, C-Sets classification is applied to the following groups, listed in the table below, if the document discloses a pertinent combination of technical features that cannot be covered by the allocation of a single symbol. The fourth column of the table indicates the place where the detailed information about the C-Sets construction and the associated syntax rules can be found, in the definition section ""Special rules of classification"".C-Sets IDBase SymbolsSubsequent SymbolsC-Sets Formula; Location of C-Sets Rules #B32Ba – (,  – ), laminated safety glass structure comprising a polymeric intermediate layer sandwiched between interlayers, and the polymeric material of the polymeric intermediate layer; see .The specific C-Sets rule is located at only one place of the base symbol in the section ""Special rules of classification"" in the definition. If the C-Sets rule is applicable to all groups of a subclass, it is located at the subclass level only. If the same C-Sets rule is applicable to multiple groups or subgroups within the same subclass, the C-Sets rule is placed at the highest group or subgroup of the multiple groups.","B32B37/00|B32B38/00|B29C|B29C45/16|B29C48/18|B32B2037/243|B32B37/00|B32B2250/00|B32B2274/00|B32B1/00|B32B15/00|B32B15/01|B32B17/00|B32B19/00|B32B29/00|B32B2305/00|B32B2309/00|B32B2398/00|B32B17/00|B32B33/00|B32B43/00|B32B2307/00|B32B2405/00|B32B2607/00|B32B|B32B15/01|B32B18/00|B32B2037/0061|B32B2038/0016|B32B37/00|B32B43/00|B32B17/10005|B32B2319/00|B32B2386/00|B32B17/10005|B32B2319/00|B32B2386/00|B32B17/10005","AdhesiveSubstance applied in any state or in any manner that has bonding properties.CoatingA coating in the sense of  is obtained by processes such as: (A) Brushing, flowing, spraying, dipping or doctor blading a solution or dispersion; (B) Sputtering, vapour/plasma/vacuum depositing; (C) Deposition of loose particles or fibres, e.g. by sprinkling, flocking, air laying; and (D) Deposition of fibres/pulp/particles in a wet slurry as in paper making (wet laying).Discontinuous layerA layer formed of separate pieces of material having both a physical discontinuity and a continuous path through each of its major directions (e.g. x and y, or length and width). Examples include a grating, a honeycomb, a frame, or separate pieces of material that are juxtaposed side-by-side. Examples of discontinuous layers are as follows: Embedded layerA layer that is set, surrounded, enveloped, or enclosed in an impregnating material, mass of plastic or similar substance that penetrates and/or lies on side edges of the layer.Fibrous layerRandom assembly of fibres or filaments, usually of limited length, e.g. felt or fleece, the fibres being interengaged or connected, e.g. by adhesive.Filamentary layerLayer of threads, filaments, tapes or ribbons of any substance (including wires) of more or less unlimited length secured together; it may be, e.g. woven, knitted, braided, netted, spunbonded, or formed of threads or filaments crossed or laid side by side and bonded together.FilmWithin , a film that is formed by extrusion or moulding or that is formed as a self-supporting transfer coating is a layer. A film that is formed in-situ by coating is not considered to be a layer within the scope of .Impregnated layerA layer that is at least partially filled by a material and has been obtained by permeating or saturating at least a part of the layer with a liquid substance, e.g. dispersions, uncured polymer, melted or molten polymer, glass, metals, settable compositions.Juxtaposed side-by-sideIn direct contact or with a bonding material, e.g. adhesive or mortar, in between.LaminatingLaminating is the action of combining previously unconnected, but possibly laid up, layers to become one product whose layers will remain together.Lay-upLay-up is the action of combining separate layers, one on top of the other, in order to form a half-product for entering the laminating process.LayerSheet, strip or stratum having a small thickness relative to its other dimensions. It may be deformed out of the flat plane to form a three-dimensional shape; it may or may not be homogeneous or cohesive; it may be an assembly of fibres or pieces of material. It may be discontinuous, e.g. in the form of a grating or a honeycomb. It may or may not be in complete contact with the next layer, e.g. a corrugated layer against a flat layer. The layer has to have one of the following forms: (1) Preformed layer, i.e. taking the form of a layer at some stage before being brought into combination with another layer; (2) Layer formed in-situ, i.e. taking the form of a layer while or after being brought into combination with another layer. Additional explanations of (1) Preformed layer and (2) Layer formed in-situ are located following the Glossary of Terms. In , with the exception of  - , the following is excluded from the definition of a layer: A coating formed directly onto a substrate layer, which at the moment of its contact with the substrate does not have the form of a layer (unless the coating falls within the definition of (2) Layer formed in-situ as further explained below after the Glossary of Terms).Layered productProduct comprising at least two superposed layers secured together; the term ""secured"" is to be interpreted broadly to include any method of uniting or securing the layers, e.g. needling, stitching, gluing, nailing, dovetailing, welding or the interposition of an adhesive or adhesive-impregnated support. Products wherein layers are obtained by co-extrusion or by simultaneous injection moulding of materials are included in this definition. It also encompasses two layers of ceramic powders that are pressed together in a press. It may also be an intermediate stage in the production of an article which is not layered in its final form, e.g. a panel with a protective layer that is stripped off when the panel is placed in its position of use. It is normally of substantially uniform thickness overall, i.e. ignoring local variations such as are produced by a corrugated face layer. The layered product may be in the form of an article, e.g. a container.Next toWith no other layer being interposed.Partial laminatingPartial laminating occurs (1) when one layer does not fully cover a surface of another layer, whereby the layer with the greater surface area is laminated on only part of its surface, or (2) when two coextensive layers are bonded on only part of their facing surfaces.Particulate layerPreformed layer of particles, e.g. chips, powder, granules, flakes, in which the particles are bonded together, e.g. sintered or by a binder.Spaced fabricA fabric that includes at least two outer fabrics joined together by connecting yarns that create an intermediate gap between the outer fabrics, to form a three-dimensional fabric. The spaced fabric can be a single layer or multiple layers. (1) A spaced fabric is considered a single layer for  when woven or knit fabrics are produced in a single step wherein the yarns simultaneously form a fabric that comprises outer plies with middle connecting (spacer) yarns. (2) A spaced fabric is considered to include multiple layers for  when the fabric is made from at least two preformed fabrics that are joined together with connecting yarns to create a laminate structure with a space between the outer fabrics.","This place covers: Layered products characterised by the structure or materials of the layers, including products formed from separate layers, wherein the layers lose their individuality in the final product, e.g. products formed from a plurality of fabrics that are compressed into a unitary mat, or consolidated into a single layer after impregnation with a resin. Methods or apparatus for making layered products; methods or apparatus for treating layers or layered products either preliminary to or subsequent to their manufacture, when the treatment is in connection with said manufacture."
"B32B1/00","Layered products having a general shape other than plane","","","","The groups ,  and  contain documents published before 2006 and are no longer used for the classification of documents after this date.","B32B1/04|B32B1/06|B32B1/10","","This place covers: Layered products having a general shape other than plane and being in the form of a receptacle or of a tubular product."
"B32B1/02","Receptacles {, i.e. rigid containers}, e.g. tanks","","Fuel tanksContainers; Packages","B60K15/00|B65D","","","Receptacle Rigid container ",""
"B32B1/08","Tubular products","","Rigid pipesHoses; Flexible pipes","F16L9/00|F16L11/00","","","",""
"B32B3/00","Layered products comprising a layer with external or internal discontinuities or unevennesses, or a layer of non-planar form  (fibrous or filamentary layer B32B5/02; particulate layer B32B5/16; foamed layer B32B5/18); Layered products having particular features of form  (receptacles or tubular products B32B1/00)","B32B5/02|B32B5/16|B32B5/18|B32B1/00","","","","","Juxtaposed side-by-sideIn direct contact or with a bonding material, e.g. adhesive or mortar, in between ",""
"B32B3/02","characterised by features of form at particular places, e.g. in edge regions {(non-uniform thickness B32B3/263)}","B32B3/263","","","","","","This place covers: Illustrative example of subject matter classified in this group:"
"B32B3/04","characterised by {at least one} layer folded at the edge, e.g. over another layer {; characterised by at least one layer enveloping or enclosing a material}","","","","","","","This place covers:"
"B32B3/06","for securing layers together; for attaching the product to another member, e.g. to a support {, or to another product, e.g. groove/tongue, interlocking}","","Use or provision of nails, stitches, or similar separate fastening elements for these purposes","B32B7/08","","","","This place covers:"
"B32B3/085","{spaced apart pieces on the surface of a layer}","","","","","","","This place covers:"
"B32B3/10","characterised by a discontinuous layer, i.e. formed of separate pieces of material","","","","","","",""
"B32B3/12","characterised by a layer of regularly- arranged cells, e.g. a honeycomb structure","","","","","","","This place covers: Layered products comprising honeycombs and similar layers of cells having a regular, repeating, geometric structure."
"B32B3/14","characterised by a face layer formed of separate pieces of material {which are juxtaposed side-by-side  (B32B5/02 takes precedence)}","B32B5/02","","","","","","This place covers: Layered products comprising a face layer formed by elements, e.g. tiles, strips, rods, bricks and other elements, which are juxtaposed side-by-side, e.g. mosaics. The elements are laid out in a specific manner rather than merely agglomerated or scattered and are larger than mere particles."
"B32B3/18","characterised by an internal layer formed of separate pieces of material {which are juxtaposed side-by-side  (B32B5/02 takes precedence)}","B32B5/02","","","","","","This place covers: Layered products comprising an internal layer formed by elements, e.g. tiles, strips, rods, bricks and other elements, which are juxtaposed side-by-side, e.g. mosaics. The elements are laid out in a specific manner rather than merely agglomerated or scattered and are larger than mere particles."
"B32B3/20","of hollow pieces, e.g. tubes; of pieces with channels or cavities","","","","","","","This place covers:"
"B32B3/26","characterised by a particular shape of the outline of the cross-section of a continuous layer; characterised by a layer with cavities or internal voids {(foam layer B32B5/18; layer of synthetic resin characterised by fillers that create voids or cavities B32B27/205); characterised by an apertured layer}","B32B5/18|B32B27/205","","","","","Cavities Hollow spaces within a layer ","This place covers:"
"B32B3/263","{characterised by a layer having non-uniform thickness}","","","","","","","This place covers: Layered products comprising a layer having changes of thickness which are not of a minor and accidental nature, or a mere, non intended result of a surface structure, e.g. grooves, ribs or protuberances."
"B32B3/266","{characterised by an apertured layer, the apertures going through the whole thickness of the layer, e.g. expanded metal, perforated layer, slit layer regular cells B32B3/12}","B32B3/12","","","","","","This place covers:"
"B32B3/28","characterised by a layer comprising a deformed thin sheet {, i.e. the layer having its entire thickness deformed out of the plane}, e.g. corrugated, crumpled  (B32B29/08 takes precedence)","B32B29/08","","","","","","This place covers:"
"B32B3/30","characterised by a layer formed with recesses or projections, e.g. {hollows, grooves, protuberances, ribs  (apertured layer B32B3/266; layer with cavities or internal voids B32B3/26)}","B32B3/266|B32B3/26","","","","","","This place covers:"
