"cpc_code","title","title_cpc_codes","informative_references","informative_references_cpc_codes","special_rules","special_rules_cpc_codes","glossary_of_terms","definition_statement"
"F42B","EXPLOSIVE CHARGES, e.g. FOR BLASTING, FIREWORKS, AMMUNITION  (explosive compositions C06B; fuzes F42C; blasting F42D)","C06B|F42C|F42D","","","The following IPC groups are not used in the CPC. Subject matter covered by these groups is classified in the following CPC groups: covered by , ","F42B12/40|F42B12/40|A01K11/00","Primereffects the first explosive step in the sequence of explosionPercussion capmeans a primer which is struck to explodeIgnitereffects the first spark-producing or heat-producing step but may not be explosiveFiring-means or initiator (used respectively in the arts of weaponry and blasting)means a device acting directly on the primer, which device may or may not form part of the fuzeDetonator or detonator chargemeans a charge used to amplify the explosion of the primerFuzemeans an assembly or mechanism which incorporates safety and arming means in order that the explosion can only take place under certain conditions; this assembly or mechanism determines also the moment (instantaneous or delayed) or the manner, e.g. impact, proximity, hydrostatic pressure, of the firing;Ammunitioncovers propulsive charge and projectile whether or not forming a single body, unless otherwise made clearProjectile, missile or projectile or missilemeans any body which is projected or propelled;Guided missilemeans projectile or missile which is guided during at least part of its trajectory;Rocketmeans projectile or missile which is self-propelled, during at least part of its trajectory, by a rocket engine, i.e. by a jet-propulsion engine carrying both fuel and oxidant thereforFuse or fuse cord means a continuous train of explosive enclosed in a usually flexible cord or cable for setting-off an explosive charge in the art of blasting.","This place covers: This subclass covers all mechanical and materials aspects of ammunition of all calibres, explosive charges, fireworks, non-firearm projectiles/missiles. It also covers the aspects of manufacturing, destructions, dismantling, testing and packaging of ammunition. It further covers accessories for use with ammunition not elsewhere classified. The classification is generally only based on structural and functional aspects, irrespective of caliber scaling/sizing."
"F42B1/00","Explosive charges characterised by form or shape but not dependent on shape of container","","","","","","","This place covers: Configuration, shape, manufacturing processes of explosive charges per se. Shaped charges forming explosively formed projectiles or jets."
"F42B1/02","Shaped or hollow charges  (blasting cartridges with cavities in the charge F42B3/08; oil winning using shaped-charge perforators E21B43/116)","F42B3/08|E21B43/116","Blasting cartridges with cavities in the chargeWarhead including a hollow chargeLinear cutting with shaped chargesOil winning using shaped-charge perforators","F42B3/08|F42B12/10|B26F3/04|E21B43/116","","","Linerthin metal layer, usually made of metal, disposed on the concave part of the hollow charge which is formed into a particle jet or an explosively formed projectile upon detonation of the charge","This place covers: A hollow charge is a container filled with an explosive at least one side of the explosive having a concave hollow, which collapses upon detonation, the detonation of the explosive being initiated at the side opposite of the hollow. The hollow may be conical in shape to produce a jet or hemi-spherical to produce a projectile. The hollow is usually delimited by a liner. A more generic shaped charge may have a convex active surface with an optional liner."
"F42B1/024","provided with embedded bodies of inert material","","","","","","",""
"F42B3/00","Blasting cartridges, i.e. case and explosive  (fuse cords, e.g. detonating fuse cords C06C5/00; chemical aspects of detonators, blasting caps or primers C06C7/00)","C06C5/00|C06C7/00","","","","","","This place covers: Includes blasting cartridges per se, i.e. the assembly of an outer protecting case containing a predefined amount of explosive, ready for the use in blasting operation. Usually the case has a provision for inserting or attaching an initiator or detonator. Further inlcudes initiators for the blasting cartridges and means for mounting the initator to the blasting cartridge. Also included are detonation wave guides in blasting cartridges and explosive bolts. Also includes means for initiation or detonation. Includes gas generators and explosive bolts."
"F42B3/04","for producing gas under pressure {(generators of inflation fluid especially adapted for vehicle air bags B60R21/26)}","B60R21/26","Gas generators for airbagsSteam generators","B60R21/26|F22B1/18","","","",""
"F42B3/08","with cavities in the charge, e.g. hollow-charge blasting cartridges","","Details of hollow charges and hollow charges","F42B1/02","","","",""
"F42B3/103","Mounting initiator heads in initiators; Sealing-plugs","","","","","","","This place covers: Includes anchoring pins or electric lead wires in a sealing plug."
"F42B3/195","Manufacture","","Anchoring pins or electric lead wires in a sealing plug","F42B3/103","","","",""
"F42B4/00","Fireworks, i.e. pyrotechnic devices for amusement, display, illumination or signal purposes  (signalling by explosives G08B; advertising by fireworks G09F13/46; {signalling by pyrotechnics in railway systems B61L5/20})","G08B|G09F13/46|B61L5/20","Signalling by pyrotechnics in railway systemsSignalling by explosives;Advertising by fireworks","B61L5/20|G08B|G09F13/46","The only defence aspect in this main group is in the flares in  for signalling, illuminating and as leurres/decoys.","F42B4/26","","This place covers: Includes all mechanical aspects of fireworks for amusement purposes."
"F42B4/20","characterised by having holder or support other than casing, e.g. whirler or spike support {(supports for flares or torches F42B4/26)}","F42B4/26","Supports for flares or torchesPackaging of ammunition","F42B4/26|F42B39/00","","","","This place covers: Includes containers for fireworks that serve as packaging for storage and transport and also serve as launch units."
"F42B4/26","Flares; Torches {(mines for practice or training containing flares or illuminating charges F42B8/28; projectiles of illuminating type F42B12/42)}","F42B8/28|F42B12/42","Mines for practice or training containing flares or illuminating chargesProjectiles of illuminating typeIncendiary projectileCargo projectiles spreading chaff or infrared emittersActive targets","F42B8/28|F42B12/42|F42B12/44|F42B12/70|F41J2/02","","","","This place covers: Flares for signalling, illuminating and as leurres/decoys. Flares consisting of stacked platelets or disc shaped pellets use ""platelets"". Flares consisting of elongated packages filled with slow burning chemical compositions with high electromagnetic spectrum output that burn down from one end as torches."
"F42B5/00","Cartridge ammunition, e.g. separately-loaded propellant charges  (shotgun ammunition F42B7/00; practice or training ammunition F42B8/00; missiles therefor F42B12/00, F42B14/00, F42B15/00)","F42B7/00|F42B8/00|F42B12/00|F42B14/00|F42B15/00","Caseless ammunitionShotgun ammunitionPractice or training ammunitionProjectiles, missiles or mines characterised by the warhead, the intended effect, or the materialProjectiles or missiles characterised by arrangements for guiding or sealing them inside barrels, or for lubricating or cleaning barrelsSelf-propelled projectiles or missiles, e.g. rockets; Guided missiles","F42B5/182|F42B7/00|F42B8/00|F42B12/00|F42B14/00|F42B15/00","","","Casecontainer for housing propellant charge, primer and missile Cartridge case containing propellant charge(s), primer(s) and missile(s); formed propellant with missile and primer ","This place covers: A cartridge is traditionally considered to be the combination of projectile, propellant, primer and cartridge case into a single unit. This subclass further includes caseless ammunitions, i.e. a unit comprising a formed propellant, primer and projectile without a case. This main group covers all the cartridged ammunitions except for the shotgun ammunitions, which are covered in  . Also comprises separately packaged propellant charges for artillery gun."
"F42B5/02","Cartridges, i.e. cases with charge and missile","","Caseless ammunition","F42B5/182","","","",""
"F42B5/025","{characterised by the dimension of the case or the missile}","","","","","","","This place covers: Includes identification markings on case or projectile."
"F42B5/035","{the cartridge or barrel assembly having a plurality of axially stacked projectiles each having a separate propellant charge}","","","","","","","This place covers: Roman candle type guns, e.g. Metal Storm type."
"F42B5/08","modified for electric ignition","","","","","","","This place covers: Includes optical ignition."
"F42B5/16","characterised by composition or physical dimensions or form of propellant charge, {with or without projectile,} or powder  (chemical composition C06B; {F42B5/24 takes precedence})","C06B|F42B5/24","Caseless ammunitionChemical composition","F42B5/182|C06B","","","",""
"F42B5/38","Separately-loaded propellant charges, e.g. cartridge bags {(F42B5/16, F42B5/192 take precedence)}","F42B5/16|F42B5/192","Increment charges for mortar projectiles (horse - shoe)","F42B30/12","","","",""
"F42B6/00","Projectiles or missiles specially adapted for projection without use of explosive or combustible propellant charge, e.g. for blow guns, bows or crossbows, hand-held spring or air guns  (for delivering hypodermic charges F42B12/54; projectiles or missiles incorporating springs as the projecting means F41B7/02; {Arrows or darts for dispensing materials, for producing chemical or physical reaction, or for signalling F42B12/362})","F42B12/54|F41B7/02|F42B12/362","Projectiles or missiles incorporating springs as the projecting meansArrows or darts for dispensing materials, for producing chemical or physical reaction, or for signallingProjectiles for delivering hypodermic charges","F42B7/02|F42B12/362|F42B12/54","","","","This place covers: All projectiles or missiles which are not propelled from a firearm, i.e. not propelled by the combustion of a propellant in the cartridge chamber of a firearm's barrel, including darts, arrows, crossbow bolts, harpoons, fish spears, airgun pellets, paint balls, throwing stars or other non-standard-dart sharp throwing objects excluding knives and axes."
"F42B6/003","{Darts}","","Throwing knives","F42B15/00","","","","This place covers: Includes throwing stars or other non-standard-dart sharp throwing objects excluding knives and axes."
"F42B6/02","Arrows; Crossbow bolts; Harpoons for hand-held spring or air guns","","Arrows or darts for dispensing materials or for producing chemical or physical reactionFishing spearsFletching jigs","F42B12/362|A01K81/04|F41B5/1446","","","",""
"F42B6/08","Arrow heads; Harpoon heads","","","","Includes suction cup or soft tip safety tips for arrows and darts.","","",""
