"cpc_code","title","title_cpc_codes","informative_references","informative_references_cpc_codes","special_rules","special_rules_cpc_codes","glossary_of_terms","definition_statement"
"H04R","LOUDSPEAKERS, MICROPHONES, GRAMOPHONE PICK-UPS OR LIKE ACOUSTIC ELECTROMECHANICAL TRANSDUCERS; DEAF-AID SETS; PUBLIC ADDRESS SYSTEMS  (generating mechanical vibrations in general B06B; transducers for measuring particular variables G01; transducers in clocks G04; producing sounds with frequency not determined by supply frequency G10K; transducers in recording or reproducing heads G11B; transducers in motors H02)","B06B|G01|G04|G10K|G11B|H02","Generating mechanical vibrations in generalTransducers for measuring particular variablesTransducers in recording or reproducing headsTransducers in motors, Transmission systems employing ultrasonic, sonic or infrasonic waves","B06B|G01H|G11B|H02K|H02N|H04B11/00","Classification of invention information and additional information is obligatory.Further detail not provided for in any of the main groups is provided for in the subgroups of Indexing Code groups  - ,  and  – . These indexing code groups should be used in combination with CPC main trunk symbols to classify information highly relevant to the invention only. Classification is obligatory as indicated for each of the indexing groups concerned.Of Indexing Code groups  - ,  and  -  and of Indexing Code groups ,  and  ONLY the subgroups should be used for classification.Further detail not provided for in any of the main groups is provided for in the subgroups of Indexing Code groups  and  below. Classification is obligatory.Modifications to the transducers itself (e.g. a Helmholtz resonator attached to a through-hole in the magnetic circuit or zeolytes attached to the frame) in order to modify the frequency response are to be classified in the appropriate place for the type of transducer ( - ) as invention information in combination with  as additional information.","H04R2201/00|H04R2231/00|H04R2307/00|H04R2400/00|H04R2499/00|H04R2201/00|H04R2231/00|H04R2307/00|H04R2400/00|H04R2499/00|H04R2201/02|H04R2201/10|H04R2201/40|H04S2400/00|H04S2420/00|H04R9/00|H04R23/00|H04R1/22","Acoustic, Soundcover the technical field dealing with ultrasonic, sonic or infrasonic wavesDeaf aidhearing aidLoudspeakertransducer mounted in a casing for producing soundMicrophonetransducer mounted in a casing for collecting soundStereophonic systemtwo- or more channel system, e.g. quadraphonic, ambisonic or similar systemTransducera device that converts an electrical signal to an acoustic signal with a frequency which is determined by the frequency of the electrical signal applied to the transducer, or vice versaMicrostructural device1. micromechanical devices comprising movable, flexible or deformable elements; 2. three-dimensional structures without movable, flexible or deformable elements, comprising microformations designed to accomplish an essential structural function for interacting with their environment, as opposed to purely electronic or chemical functions, regardless of whether the structures are combined with microelectronic devices or formed from specific materials;Microstructural system1. systems of cooperating microstructural devices; 2. microelectro-mechanical or microopto-mechanical systems, which combine on a common substrate the specific features of microstructural devices and electrical or optical components, e.g. for controlling, analysing or signalling the functioning of microstructural devices.","This place covers: loudspeakers, microphones, acoustic transducers therefor producing acoustic waves or variations of electric current or voltage, or gramophone pick-ups arrangements actuated by variations of electric current or voltage for cutting grooves in records;  circuits for the above-mentioned loudspeakers, microphones, acoustic transducers, gramophone pick-ups or arrangements; monitoring or testing of the above-mentioned loudspeakers, microphones, acoustic transducers, gramophone pick-ups, arrangements or circuits therefor."
"H04R1/00","Details of transducers, {loudspeakers or microphones}","","Mounting radio sets or communication systems in helmets","A42B3/30","Further detail is covered by the Indexing Code group  listed below. Classification is obligatory.","H04R2201/003","Casinghousing, cabinet, enclosureDeaf aidhearing aid, auditory prosthesisStereophonic systemtwo- or more channel system, e.g. quadraphonic, ambisonic or similar systems","This place covers: Details of transducers, loudspeakers or microphones."
"H04R1/005","{using digitally weighted transducing elements}","","","","","","","This place covers: Example for a loudspeaker transducer (the number of windings of the 15 coils ranges from 2 -2 ) Example for a microphone transducer:"
"H04R1/02","Casings; Cabinets {; Supports therefor;} Mountings therein  (H04R1/28 takes precedence {; attachments for microphones H04R1/08; mounting of transducers in earpieces H04R1/1075})","H04R1/28|H04R1/08|H04R1/1075","Mounting of acoustic transducers in vehicles, ","B60R11/0217|B60R11/0247","Further detail is covered by the subgroups of Indexing Code group  listed below. Classification is obligatory.","H04R2201/02","","This place covers: Casings, cabinets for transducers, their manufacture, their support, or mountings for transducers therein."
"H04R1/023","{Screens for loudspeakers}","","","","","","","This place covers: A mesh or grating covering the loudspeaker transducer or a sound path leading to the loudspeaker transducer"
"H04R1/025","{Arrangements for fixing loudspeaker transducers, e.g. in a box, furniture}","","Furniture aspects of radio, televisionAdaptations of chairs or stools for incorporating lamps, radio sets, bars, telephones, ventilation, heating or cooling arrangements or the like","A47B81/06|A47C7/72","","","",""
"H04R1/026","{Supports for loudspeaker casings}","","Decoupling of vibrations by means of point-of-contact supports, e.g. ball bearingsSupports and stands in general; ","F16F15/021|F16M11/00|F16M13/00","","","","This place covers: Means to hold a loudspeaker casing for and during use"
"H04R1/04","Structural association of microphone with electric circuitry therefor  (in deaf-aid sets H04R25/00)","H04R25/00","MEMS packagesMicrostructural systems comprising a MEMS connected to control electronics, i.e. smart-MEMSPackaging of Smart-MEMS, i.e. packaging together processing unit and MEMS","B81B7/0032|B81B2207/01|B81C1/0023","","","","This place covers: As shown in the figure circuitry (81) can be mounted inside the microphone (80)"
"H04R1/06","Arranging circuit leads; Relieving strain on circuit leads","","Interconnections between the MEMS and external electrical signalsConnecting electric signal lines from the MEMS device with external electrical signal lines, e.g. through viasMeans for relieving strain on wire connection, e.g. cord grip, for avoiding loosening of connections between wires and terminals within a coupling device terminating a cable or for flat or ribbon cables, ","B81B7/007|B81C1/00301|H01R13/58|H01R12/00","Further detail is covered by the subgroup of Indexing Code group  listed below. Classification is obligatory.","H04R2420/09","","This place covers: Connection or contacting arrangements specially adapted to transducers, loudspeakers or headphones. In the example the tinsel wire 145 is prevented from contacting the diaphragm during vibration, by ring structure 150. In the example, the terminal 30 is prevented from bending too much during mounting, by stopper 29."
"H04R1/08","Mouthpieces; {Microphones;} Attachments therefor","","Supports and stands in general ; ","F16M11/00|F16M13/00","","","","This place covers: Microphones, mouthpieces or attachments therefor, e.g. spiders or microphone booms, or protective screens therefor, e.g. all weather or wind screens."
"H04R1/086","{Protective screens, e.g. all weather or wind screens}","","","","Further detail is covered by the subgroup of Indexing Code group.Further detail is covered by Indexing Code group . Classification is obligatory.","H04R2410/07","",""
"H04R1/10","Earpieces; Attachments therefor {; Earphones; Monophonic headphones  (H04R1/28 takes precedence; stereophonic headphones H04R5/033)}","H04R1/28|H04R5/033","Sanitary or hygienic devices for earpiecesBadgesOrnaments for ears Earphones measuring physiological sounds (e.g. heart rate, breathing, pulse)Transceivers carried on the body, e.g. in helmets ","H04R1/12|A44C3/00|A44C7/00|A61B5/02|H04B1/385","When classifying in this group or in its subgroups, aspects relating to stereophonic headphones are to be classified in  (additional information) as well.Concerning inventions relating to hearing devices, if an application describes and shows the invention using only embodiments relating to ear- or headphones then  or subgroups or  or subgroups should be given as invention information. Dependent on the case, the mere statement that the invention is also applicable to hearing aids may render classification under  useful, but only as additional information. Only if specific non-trivial embodiments for hearing aids are also shown, classification under  as invention information may be considered as well.","H04R5/033|H04R1/10|H04R5/033|H04R25/00|H04R25/00","","This place covers: Earphones or monophonic headphones; Attachments therefor, e.g. ear hooks; Details of headphones both of monophonic and stereophonic type, e.g. earpieces, e.g. intra-aural or supra-aural, or mechanical or electronic switches or control elements peculiar thereto, or accumulators or arrangements for charging peculiar thereto; Assembly or manufacture thereof, e.g. ear pads; Mechanical or electrical reduction of external noise."
"H04R1/1016","{Earpieces of the intra-aural type}","","Ear moulds for hearing aidsHybrid ear moulds for customisation Earplugs for protection","H04R25/652|H04R25/659|A61F11/08","Further detail is covered by the subgroups of Indexing Code group  and  listed below. Classification is obligatory.","H04R2460/09|H04R2460/11","",""
