"cpc_code","title","title_cpc_codes","informative_references","informative_references_cpc_codes","special_rules","special_rules_cpc_codes","glossary_of_terms","definition_statement"
"H04N","PICTORIAL COMMUNICATION, e.g. TELEVISION","","Video games, i.e. games using an electronically generated display having two or more dimensionsSystems for the reproduction according to the above-mentioned step (b) of pictures comprising alphanumeric or like character forms and involving the generation according to the above-mentioned step (a) of picture-representative electric signals from a pre-arranged assembly of such characters, or records thereof, forming an integral part of the systems, Printing, duplication or marking processes, or materials therefor, , , , , Systems for the reproduction according to step (b) of Note (1) of pictures comprising alphanumeric or like character forms but involving the production of the EQUIVALENT of a signal which would be derived according to the above-mentioned step (a), e.g. by cams, punched card or tape, coded control signal, or other means, , Systems for the direct photographic copying of an original picture in which an electric signal representative of the picture is derived according to the said step (a) and employed to modify the operation of the system, e.g. to control exposure, Systems in which legible alphanumeric or like character forms are analysed according to step (a) of Note (1) to derive an electric signal from which the character is recognised by comparison with stored informationImage data processing or generation, in general Circuits or other parts of systems which form the subject of other subclasses, , , Broadcasting","A63F13/00|B41B|G06K|B41C|B41J|B41M|G03C|G03F|G03G|G01D|G06T|H04L|G03|G06K|G06T|H03C|H03F|H03J|H04H|H04H","","","television systemsSystems for the transmission and reproduction of arbitrarily composed pictures in which the local light variations composing a picture MAY change with time, e.g. natural ""live"" scenes, recordings of such scenes such as cinematograph filmsCCDCharge-coupled device, that is, a device made up of semiconductors arranged in such a way that the electric charge output of one semiconductor charges an adjacent oneMPEGMotion Picture Experts Group; a family of standards used for coding audio-visual information in a digital compressed formatNTSCNational Television System CommitteePALPhase alternating linePicture signal generatorCircuits or arrangements receiving as input an image of a scene and delivering as output an electric signal that contains all the information required to reproduce the image of the scenePicture reproducerCircuits or arrangements receiving as input an electric signal characteristic of an image of a scene and producing as output a visual display of that imageSECAMSéquentiel couleur à mémoire (Sequential Colour with Memory)","This place covers: Television systems Television systems, whether general or specially adapted for colour television Details of television systems of general applicability, or specific to colour television, and also including scanning details of television systems Coding, decoding, compressing or decompressing of digital video signals Stereoscopic television systems, whether general or specially adapted for colour television, or details therefor Selective distribution of pictorial content, in particular interactive television or video on demand [VOD] Diagnosis, testing or measuring for television systems or details therefor Transmission of pictures or their transient or permanent reproduction either locally or remotely, by methods involving both the following steps: Step (a): the scanning of a picture, i.e. resolving the whole picture-containing area into individual picture-elements and the derivation of picture-representative electric signals related thereto, simultaneously or in sequence; Step (b): the reproduction of the whole picture-containing area by the reproduction of individual picture-elements into which the picture is resolved by means of picture-representative electric signals derived therefrom, simultaneously or in sequence;  (In group  ) Systems for the transmission or the reproduction of arbitrarily composed pictures or patterns in which the local light variations composing a picture are not subject to variation with time, e.g. documents (both written and printed), maps, charts, photographs (other than cinematograph films); Circuits specially designed for dealing with pictorial communication signals, e.g. television signals, as distinct from merely signals of a particular frequency range. Other pictorial communication Scanning, transmission or reproduction of documents or the like, in particular facsimile transmission Details pertaining to scanning, transmission or reproduction of documents or the like, in particular details of facsimile transmission"
"H04N1/00","Scanning, transmission or reproduction of documents or the like, e.g. facsimile transmission; Details thereof","","Scanning details of electrically scanned solid-state devicesScanning of motion picture filmsCapture aspects of still video camerasTelevision signal recordingCircuits for processing colour television signalsPrinting mechanismsSupporting or handling copy material in printers, , Handling thin or filamentary materialColorimetryElectrography; MagnetographyHandling of copy material in photocopiersConstructional details of equipement or arrangements specially adapted for portable computer application Power management in computer systemsInput and output arrangements for computersInteraction techniques for graphical user interfacesStorage managementDigital output to printersAdressing or allocating within memory systems or architecturesImage retrieval Retrieval from WebComputer securitySensing record carriersCharacter or pattern recognitionProducing a permanent visual presentation of output dataPayment schemes, Commerce, General-purpose image data processingImage watermarkingGeometric image transformation in the plane of the imageImage enhancement or restorationImage analysisImage codingEditing figures and text; Combining figures or textMethods or arrangements for recognising scenes Methods or arrangements for recognising human body or animal bodies or body parts Methods or arrangements for acquiring or recognising human faces, facial parts, facial sketches, facial expressions Access-control involving the use of a passAccess-control by means of a passwordCoding, decoding or code conversion, for error detection or error correctionMonitoring or testing of transmitters/receiversBroadcast communicationSecret communication; Jamming of communication, Arrangements for detecting or preventing errors in the information received Arrangements for secret or secure communication; EncryptionCharging arrangements in data networksData processing in data switching networksReal-time data network servicesData network securityApplications for data network servicesSimultaneous speech and telegraphic or other data transmission over the same conductorsTelephonic metering arrangementsConnection management in wireless communications networks","H04N3/14|H04N3/36|H04N5/225|H04N5/76|H04N9/64|B41J|B41J11/00|B41J13/00|B41J15/00|B65H|G01J|G03G|G03G15/65|G06F1/1626|G06F1/3203|G06F3/00|G06F3/048|G06F3/0604|G06F3/12|G06F12/00|G06F16/50|G06F16/95|G06F21/00|G06K7/00|G06K9/00|G06K15/00|G06Q20/00|G06Q30/00|G06T1/00|G06T1/0021|G06T3/00|G06T5/00|G06T7/00|G06T9/00|G06T11/60|G06V20/00|G06V40/10|G06V40/16|G07C9/20|G07C9/33|H03M13/00|H04B17/00|H04H|H04K1/00|H04K3/00|H04L1/00|H04L9/00|H04L12/14|H04L12/56|H04L29/06176|H04L29/06551|H04L29/08081|H04M11/06|H04M15/00|H04W76/00","In this main group Indexing Codes are used:The numbering of the codes is based on the numbering of the subgroups;codes, e.g.  , which have a numbering the first part of which corresponds to a subgroup which is at the tip end of a subgroup branch, e.g. , are used to classify detailed information and may be applied to that subgroup, e.g.  may be used in combination with ;codes, e.g. , which have a numbering the first part of which corresponds to a subgroup which is at the head or node end of a subgroup branch, e.g. , are used to classify orthogonal information and may be applied to any subgroups in the corresponding subgroup branch, e.g.  may be used in combination with  and/or .","H04N1/0455|H04N1/0402|H04N1/0455|H04N1/0402|H04N2201/0402|H04N1/04|H04N2201/0434|H04N1/0402|H04N1/1013","Additional informationany information other than the still picture itself, but nevertheless associated with the still pictureDocuments or the likedocuments (both written and printed), maps, charts, photographs (other than cinematograph films)Main-scanthe first completed scanModeway or manner of operatingScanningthe displacement of active reading or reproducing elements relative to the original or reproducing medium, or vice versaStill picture apparatusany apparatus generating, storing, transmitting or reproducing non-transient imagesSingle-mode communicationa communication in which the mode is not changed","This place covers: systems for the transmission or the reproduction of arbitrarily composed pictures or patterns in which the local light variations composing a picture are not subject to variation with time, e.g. documents (both written and printed), maps, charts, photographs (other than cinematograph films); transmission of time-invariant pictures, e.g. documents (both written and printed), maps, charts, photographs (other than cinematograph films), or their transient or permanent storage or reproduction either locally or remotely by methods involving both scanning and reproduction; systems involving the generation, transmission, storage or reproduction of time-invariant pictures; image manipulation for such reproduction on particular output devices; devices applied to the transmission, storage or reproduction of time-invariant pictures, e.g. facsimile apparatus, digital copiers, (digital) scanners, multifunctional peripheral devices; circuits specially designed for dealing with pictorial communication signals, e.g. facsimile signals or colour image signals, as distinct from merely signals of a particular frequency range; storage or transmission aspects of still video cameras."
"H04N1/00002","{Diagnosis, testing or measuring; Detecting, analysing or monitoring not otherwise provided for  (error detection, error correction or monitoring in digital computers or digital computer components G06F11/00)}","G06F11/00","","","","","",""
"H04N1/00095","{Systems or arrangements for the transmission of the picture signal}","","","","","","",""
"H04N1/00132","{in a digital photofinishing system, i.e. a system where digital photographic images undergo typical photofinishing processing, e.g. printing ordering}","","Data processing systems for commerce ","G06Q30/00","","","",""
"H04N1/00209","{Transmitting or receiving image data, e.g. facsimile data, via a computer, e.g. using e-mail, a computer network, the internet, I-fax}","","Message switching systems, e.g. e-mail systems ","H04L51/00","","","",""
"H04N1/00236","{using an image reading or reproducing device, e.g. a facsimile reader or printer, as a local input to or local output from a computer  (image input to or image output from a computer via a network H04N1/00209)}","H04N1/00209","Portable computers comprising integrated printing or scanning devices","G06F1/1696","","","",""
"H04N1/00249","{with a photographic apparatus, e.g. a photographic printer or a projector  (photographic apparatus per se G03B, G03D)}","G03B|G03D","","","Typically with apparatus of the kind classified in ,  or .","G03B|G03D|G03G","",""
"H04N1/00254","{with an electrophotographic copying machine, i.e. a photocopier}","","","","Typically with apparatus of the kind classified in .","G03G","",""
"H04N1/00278","{with a printing apparatus, e.g. a laser beam printer}","","","","Typically with apparatus of the kind classified in  or .","B41J|G06K15/00","",""
