"cpc_code","title","title_cpc_codes","informative_references","informative_references_cpc_codes","special_rules","special_rules_cpc_codes","glossary_of_terms","definition_statement"
"A47B","TABLES; DESKS; OFFICE FURNITURE; CABINETS; DRAWERS; GENERAL DETAILS OF FURNITURE  (furniture jointing F16B)","F16B","Beds, bedsteads, chairs, sofas, stools  Special furniture for shops   Household or table equipment   Kitchen equipment  Domestic washing or cleaning  Games or sports accessories   Construction toys  Work benches   Storage means or arrangements for workshops  Working veneer or plywood   Working of wood   Layered products  Hand carts/trolleys  Containers/packaging  Refuse receptacles   Storing articles in warehouses or magazines  Laundering, drying, ironing  Partitions in general building construction  Locks (including  - mounting of knobs/handles not operating the bolt/lock  Bolts or fastening devices for wings (incl. touch/latch mechanisms )  Hinges   Closers or openers for wings  Doors/windows   Devices for fastening or securing constructional elements   Furniture joints   Pipes, joints or fittings for pipes   Frames, supports or stands for apparatus in general   Structural combinations of lighting devices with other parts   Domestic stoves or ranges  ,  Fridges (shelves/drawers for fridges )  Displaying/advertising, signs, labels   Electric plugs; electrically-conductive connections  Boards, desks, casings, substations or switching arrangements for electric power  Installation of electric cables or lines  Printed circuits, casings or constructional details of electric apparatus  ","A47C|A47F|A47G|A47J|A47L|A63B71/00|A63H33/00|B25H1/00|B25H3/00|B27D|B27M|B32B|B62B|B65D|B65F|B65G|D06F|E04B|E05B1/0015|E05B|E05C19/022|E05C|E05D|E05F|E06B|F16B|F16B12/00|F16L|F16M|F21V33/00|F24B|F24C|F25D25/02|F25D|G09F|H01R|H02B|H02G|H05K","Classification in head group and sub-groupsIf a document concerns embodiments which are covered by several sub-groups (e.g.  and ) dependent upon a higher hierarchy group e.g.head group , the following rules apply:the specific technical information relevant for some of the sub-groups is classified (EC) in all said sub-groups.if relevant, the structural association (e.g. the combination) of the elements covered by the sub-groups is classified (EC) in the head group; the document may also be Indexing Code for the sub-groups concerned.analogously, if generic technical information common to a number of the sub-groups is disclosed and only schematic embodiments of the specific subgroup embodiments are represented, the document is classified (EC) in the head group and may be Indexing Code for the subgroups.Classification of additional information:Although not compulsory, in many cases the classification of additional information (e.g. particular technical aspect of a piece of furniture) may be useful in classification and subsequent retrieval of such documents and is therefore considered very desirable.-The reference to tables or desks in this sub-class and particularly in the sub-groups , , ,  and  isn't relevant per se. Dependent upon the nature of the context, these terms may be considered to be synonymous. Furthermore, the term 'tables' covers also tables OR underframes therefor for other than domestic use.For the sub-groups concerning technical features of tables and desks (i.e.  - ) it is noted that the technical features of the sub-groups themselves are defining rather than, in some cases, their terms of description.The terms 'cabinets' or 'racks' in the sub-groups  -  cover also cabinets or racks for storage in general.","A47B1/02|A47B1/10|A47B1/00|A47B13/00|A47B19/00|A47B21/00|A47B27/00|A47B41/00|A47B1/00|A47B41/06|A47B43/00|A47B96/20","","This place covers: This sub-class relates largely to office and domestic furniture. Some industrial furniture is included in the sub-groups relating to cabinets, racks and shelf-units. This subclass covers : Tables or desks characterised by structural features Tables or desks characterised by adaptation for particular purposes School benches or desks Cabinet; racks; shelf units; similar furniture Furniture combinations Details of furniture: - Drawers and slides therefore - Feet for furniture - Fittings for furniture - Details of cabinets, racks or shelf units (bars,uprights,struts,shelves brackets,furniture panels) - Miscellaneous furniture and miscellaneous accessories for furniture Furniture classification is separated into 2 broad fields:  furniture type e.g. bottle rack or sectional furniture etc.  functional furniture e.g. folding tables or height adjustable shelves. Classification may be necessary in both the furniture type(s) and functional furniture fields. The drawings in the definition statements are only indicative as an example of the group or sub-group definition and encompass ofcourse many other embodiments"
"A47B1/00","Extensible tables  (extensible shelf units A47B46/00)","A47B46/00","Extensible shelf units  ","A47B46/00","","","","This place covers: Illustrative example of subject matter classified in        DE100010473"
"A47B1/02","with insertable leaves {arranged in the centre} and fixed frames","","","","","","","This place covers: Illustrative example of subject matter classified in       US2008/0264306"
"A47B1/03","the leaves being foldable or revolvable","","","","","","","This place covers: Illustrative example of subject matter classified in        US200701226"
"A47B1/04","with supplementary leaves or drop leaves {arranged at the periphery  (A47B1/08 takes precedence)}","A47B1/08","Tables or desks with substantially horizontally extensible or adjustable parts  Tables or desks with parts added to the original furniture to enlarge its surface  Tables or desks with substantially horizontally extensible or adjustable parts other than drawers  Tables or desks with platforms for supporting office equipment  ","A47B17/03|A47B17/033|A47B21/03|A47B21/0314","","","","This place covers: Illustrative example of subject matter classified in            US2004069191,US2007169673,US2009050033"
"A47B1/06","with flexible roll-tops","","Folding or stowable tables with flexible roll tops  ","A47B3/04","","","",""
"A47B3/00","Folding or stowable tables  (folded and suspended or hinged, or wall tables A47B5/04)","A47B5/04","Tables with tops of variable height","A47B9/00","","","","This place covers: A table having a use configuration and a non-use configuration and being transformable between the use and non-use configurations by relative movement of its parts and without the use of tools. Illustrative example of subject matter classified in  :     US2010300239"
"A47B3/002","{with foldable underframe}","","Table underframes  ","A47B13/00","","","",""
"A47B3/02","with foldable cross legs  (adjustable for varying height of tops A47B9/16)","A47B9/16","Adjustable tables for varying height of tops  ","A47B9/16","","","",""
"A47B3/04","with flexible roll-tops","","Extensible roll-tops on extensible tables  ","A47B1/06","","","",""
