"cpc_code","title","title_cpc_codes","informative_references","informative_references_cpc_codes","special_rules","special_rules_cpc_codes","glossary_of_terms","definition_statement"
"G01N","INVESTIGATING OR ANALYSING MATERIALS BY DETERMINING THEIR CHEMICAL OR PHYSICAL PROPERTIES  (measuring or testing processes other than immunoassay, involving enzymes or microorganisms C12M, C12Q)","C12M|C12Q","Separating components of materials in generalChemical or physical processes, e.g. catalysis, colloid chemistry; their relevant apparatusSeparation of solid materials from solid materials using wet methods, or using pneumatic tables or jigs, Separation of solid materials from solid materials or fluids using magnetic or electrostatic methods, or using high-voltage electric fieldsSeparation of solid materials from solid materials or fluids using sieving, screening, sifting, gas currents, or other dry methodsCombinatorial chemistry; LibrariesSystems for direction-finding, navigation, locating, presence-detecting using the reflection or reradiation of radio waves, or analogous arrangements using other waves, e.g. radar, sonar, or lidar systemsTesting electrographic developer propertiesControlling or regulating non-electrical variableMeasuring degree of ionization of ionized gases, i.e. plasma","B01D|B01J|B03B|B03D|B03C|B07B|C40B|G01S|G03G15/0848|G05D|H05H1/0006","","","InvestigatingMeans testing or determiningMaterialsMeans either solid, or liquid, or gaseous media, e.g. the atmosphereSampleMeans material separated from a bulk material or an assembly of items for the purpose of investigating its properties","This place covers: The scope of the subclass   is so broad that a detailed description of the subject matter appropriate for this place is correctly possible only at the main-group level, e.g.  . Provisions that are valid at a general level (e.g. of a kind appropriate to more than one of the main groups) are provided in the sections that follow. The user is otherwise referred to the IPC definitions for the individual main groups of   which follow hereinafter. The following list is intended to assist the user. Investigating or analysing with emphasis to the properties investigated: Mechanical strength:  Density, specific gravity:  Flow, viscosity, plasticity:  Surface, boundary or diffusion effects:  Characteristics of particles and porous materials:  Resistance to weather, to corrosion, or to light:  Friction, adhesive force:  Investigating or analysing with emphasis to the methods or means used Mechanical stress:  Weighing:  Measuring pressure or volume of gas:  Scanning-probe techniques:  Mechanical:  Optical:  Magnetic resonance, spin effects:  Microwaves:  Other wave or particle radiation:  Thermal:  Electric, electrochemical, magnetic:  Ultrasonic, Sonic or Infrasonic:  Separation into components:  Chemical means for non-biological materials:  Chemical means for biological materials:  Immunological testing:  Other specific methods:  Others Sampling, preparing:  Specific materials:  Automatic analysis:  Details:  To further support the user in consulting the main groups of this subclass, the following table summarizes the properties of the electromagnetic spectrum together with the relevant main group of this subclass. Electromagnetic spectrum Main group Radiation Wavelength (m) Frequency (Hz) Energy (eV)  Gamma ray < 0.02 nm > 15 EHz > 62.1 keV  X-ray 0.01 nm–10 nm 30 EHz–30 PHz 124 keV–24 eV  Extreme Ultraviolet 10 nm–100 nm 30 PHz–3 PHz 124 eV–12.4 eV  Ultraviolet 100 nm–390 nm 3 PHz–770 THz 12.4 eV–3.2 eV  Visible light 390 nm–750 nm 770 THz–400 THz 3.2 eV–1.7 eV  Infrared 750 nm–1mm 400 THz–300 GHz 1.7 eV–1.24 meV  Sub-millimetre wave (i.e. terahertz wave; waveband within Infrared) 100 µm–1 mm 3 THz–300 GHz 12.4 meV–1.24 meV  Millimetre wave (waveband within Microwave) 1 mm – 10 mm 300 GHz–30 GHz 1.24 meV–124 µeV  Microwave 1 mm – 1 m 300 GHz–300 MHz 1.24 meV–1.24 µeV  Radio 1 m–100 km 300 MHz–3 kHz 1.24 µeV–12.4 peV "
"G01N1/00","Sampling; Preparing specimens for investigation","","Separation, e.g. evaporation, sedimentation, filtration, , , Mixing. e.g. dissolving, emulsifying, dispersingContainers or dishes for laboratory use, e.g. laboratory glasswareLaboratory gas handling apparatusPulverising in generalMetering by volume of fluids or fluent solid material, Testing of internal-combustion engines, by monitoring exhaust-gasesDetails of nuclear or X-radiation measuring instruments, e.g. collecting or conveying of samples","B01D|B03B|B04|B07|B01F|B01L3/00|B01L5/00|B02C|G01F11/00|G01F13/00|G01M15/102|G01T7/00","In case a specific group exists under  (withdrawal of samples) it takes precedence over the corresponding preparation technique under : e.g.  takes precedence over .In case two or more groups of the same hierarchical level are essential to the subject-matter of a document, it is classified in all these groups:for example, WO2008015030 is classified in both  (separation of components by sorption during sampling) and  (sampling of atmosphere).An Indexing Code scheme  mirrors the  scheme with additional subdivisions. This  scheme and more generally the  scheme should be used for additional information as well as more specific information to the documents classified in :for example WO2008015030 is given the code  (more specific information added to : the atmospheric sampler can be worn by the user).When a corresponding  group exists, a code  is given instead of the class when it covers a secondary aspect of the document:for example EP0510951 is given the code  (a liquid sample is withdrawn by a pump) in addition to the group  (concentrating by sorption).The purification () and the concentration () of a sample use similar separation techniques: in order not to duplicate sub-groups and codes, only  and  are subdivided.  is used only when the preparation is explicitly presented as a purification of the sample (purification of nucleic acids being classified in ) and the Indexing Code scheme  is used for specifying the technique used for documents classified in .","G01N1/02|G01N1/28|G01N1/2202|G01N1/40|G01N1/2214|G01N1/2273|G01N1/00|G01N1/00|G01N1/00|G01N|G01N1/00|G01N2001/2276|G01N1/2273|G01N|G01N|G01N1/14|G01N1/405|G01N1/34|G01N1/40|G01N1/40|G01N1/40|G01N1/34|C12N|G01N1/40|G01N1/34","","This place covers: The subject-matter indicated by its two main subdivisions   (withdrawing) and   (preparing): : Devices for withdrawing samples of material. Samples may be taken from e.g. bulk material, from flowing streams, or from collections of discrete items. The related methods, although not explicitly mentioned are also classified under  . : Preparing specimens for investigation, and related apparatus."
"G01N1/02","Devices for withdrawing samples {(sampling of foundation soil E02D1/04; collecting or conveying radioactive samples G01T7/00, e.g. G01T7/02, G01T7/08)}","E02D1/04|G01T7/00|G01T7/02|G01T7/08","","","","","",""
"G01N3/00","Investigating strength properties of solid materials by application of mechanical stress","","Sampling; preparing specimens for investigationViscosity; plasticityInvestigating properties of materials by mechanical methodsFriction; adhesion, Automatic analysis; handling materials thereforGenerating mechanical vibrations in solidsUse of mechanical means for measuring roughness or irregularity of surfaces, or for measuring deformation in a solid, e.g. mechanical strain gauge, , Use of electric or magnetic means for measuring roughness or irregularity of surfaces, or for measuring deformation in a solid, e.g. resistance strain gauge, Use of optical means for measuring roughness or irregularity of surfaces, or for measuring deformation in a solid, e.g. optical strain gauge, Measuring stress in general, e.g. by strain gaugesMeasuring torque on nuts or screwsInvestigating elasticity of structures, e.g. deflection of bridges, aircraft wingsVibration-testing or shock-testing of structuresInvestigating or analysing surface structures in atomic ranges using scanning-probe techniques, e.g. atomic force microscopy (ATM)Computer-aided designGenerating mechanical vibrations in fluids","G01N1/00|G01N11/00|G01N19/00|G01N19/02|G01N19/04|G01N35/00|B06B|G01B3/00|G01B5/28|G01B5/30|G01B7/16|G01B7/34|G01B11/16|G01B11/30|G01L1/00|G01L5/24|G01M5/00|G01M7/00|G01Q|G06F30/00|G10K","In case two or more groups of the same hierarchical level are essential to the subject-matter of a document, it is classified in all these groups:The  scheme and more generally the  scheme should be used for additional information as well as more specific information to the documents classified in : US2005223812 is classified in  (recording means in investigation of strength) with the codes  (electrical sensing: more specific information than ),  (detection of cracks: additional information) and  (communications with remote terminals); US5187987,classified in  (see above, relationship between large subject-matter areas) is given the code  (flow properties).","G01N3/00|G01N|G01N3/00|G01N3/06|G01N3/066|G01N3/06|G01N2203/0062|G01N35/00871|G01N3/20|G01N11/00","Materialsa category of subject matter that embraces any substance, intermediate product, or composition of matter which is acted upon to make a product.Structureany manufactured object as long as the strength properties investigated are related to the structure of the manufactured object rather than to the properties of its materialsSolid materials materials are considered solid as long as they are to a certain extent rigid and can be submitted at tests such as tensile tests, bending tests or indentation tests.(It could be argued that there is no clear cut distinction between a highly viscous liquid and an amorphous solid, but a common sense distinction between solid and fluid or fluent materials is usually enough)Strength propertiesproperties not only relating to elasticity and fracture, but also visco elasticity or visco plasticity as long as they concern solid materials as defined above","This place covers: Methods of investigations of strength properties of solid materials by application of mechanical stress as well as the testing apparatus and sample holders used in such investigations. Application of mechanical stress can be global, e.g. tensile testing, local, i.e. applied at particular points of the sample, e.g. hardness testing, resistance to wear and abrasion. The force can be static, dynamic or impulsive. It includes stressing under but also beyond the elastic limit, e.g. until breaking occur. The force is usually applied by mechanical means, but can result from non-mechanical forces, e.g. rapid heat changes, but in any case, a stress has to be applied."
"G01N3/06","Special adaptations of indicating or recording means","","Indicating or recording means for measuring in general","G01D","","","",""
"G01N3/12","Pressure testing","","Testing fluid tightness","G01M3/00","","","",""
"G01N3/32","by applying repeated or pulsating forces","","Generation of such forces in solidGenerating mechanical vibrations in fluids","B06B|G10K","","","",""
"G01N5/00","Analysing materials by weighing, e.g. weighing small particles separated from a gas or liquid  (G01N9/00 takes precedence {; weighing per se G01G})","G01N9/00|G01G","Sampling; preparing specimens for investigationAnalysing materials by measuring the pressure or volume of a gas or vapourInvestigating flow properties of materials, e.g. viscosity, plasticity; analysing materials by determining flow propertiesInvestigating surface or boundary effects, e.g. wetting power; investigating diffusion effects; analysing materials by determining surface, boundary or diffusion effectsInvestigating concentration of particles, e.g. by collecting them on a support, or by using electric, e.g. electrostatic or magnetic methodsDetails of temperature scanning in thermal analysisInvestigating resistance, e.g. for determining moisture content.Investigating capacitance for determining moisture contentInvestigating methods characterised by the material subject to investigation, Immunoassay, bio specific binding assayAutomatic analysis; handling materials thereforSorting eggs by weight Separation of gases or vapours; recovering vapours of volatile solvents from gases; chemical or biological purification of waste gases, e.g. engine exhaust gases, smoke, fumes, flue gases, aerosols Separation of gases or vapours, recovering vapours of volatile solvents from gases, chemical or biological purification of waste gases, by adsorption, by absorption. Condensation of vapours, Sublimation Cold traps, cold baffles, , , , , Mixing. e.g. dissolving, emulsifying, dispersingChemical or physical processes, e.g. catalysis, colloid chemistry, and their relevant apparatusMagnetic or electrostatic separation of solid materials from solid material or fluids; separation by high-voltage electric fields; Flotation; differential sedimentation, Spraying apparatus; atomising apparatus; nozzlesWeighing Quartz crystal microbalance (QCM)Measurement of mechanical vibrations or ultrasonic, sonic or infrasonic waves, e.g. measuring resonant frequencyMeasuring force, stress, fluid pressure, among others","G01N1/00|G01N7/00|G01N11/00|G01N13/00|G01N15/06|G01N25/4833|G01N27/12|G01N27/22|G01N33/0004|G01N33/46|G01N33/53|G01N35/00|A01K43/08|B01D|B01D53/02|B01D53/14|B01D5/00|B01D7/00|B01D8/00|B01F|B01J|B03C|B03D|B05B|G01G|G01G3/13|G01H13/00|G01L","An Indexing Code scheme has been developed in  in parallel to the structure of the main group and mirrors it, which should be used for documents with the core of the invention outside  and being classified there, but covering some specific aspects of a group or subgroup of .","G01N5/00|G01N5/00|G01N5/00","","This place covers: Analysing materials by weighing. Analysing materials by absorbing or adsorbing components of a material and determining change of weight of the adsorbent, e.g. for determining moisture content. Analysing materials by removing a component, e.g. by evaporation, and weighing the remainder.  is limited to analysing materials by weighing, e.g. small particles separated from a gas or a liquid. Typically the materials being analysed will be loose materials, like powders or seeds, or dispersed materials like dusts, though the group is not limited to these materials. Four subgroups are allocated under the main group, according to the aspects of either absorbing/adsorbing material ( ) or removing material ( ) and measuring the related change of weight. Under each of these subgroups another subgroup for determining moisture content is allocated."
"G01N7/00","Analysing materials by measuring the pressure or volume of a gas or vapour","","Sampling; preparing specimens for investigationInvestigating permeability by measuring weight or volume of sorbed fluidAutomatic analysis; handling materials thereforMeasuring volume, , Measuring fluid pressure - ","G01N1/00|G01N15/0893|G01N35/00|G01F17/00|G01F19/00|G01F22/00|G01L7/00|G01L23/00","An Indexing Code scheme  mirrors the  scheme. This  scheme and more generally the  scheme is used for additional information.A code  is given instead of the class, when it only covers an additional aspect of the document.","G01N7/00|G01N7/00|G01N7/00|G01N|G01N7/00","","This place covers: Analysing materials by measuring the pressure or volume of a gas or vapour, like: by absorption, adsorption, or combustion of components and measurement of the change in pressure or volume of the remainder. allowing diffusion of components through a porous wall and measuring a pressure or volume difference. by allowing the material to emit a gas or vapour, e.g. water vapour, and measuring a pressure or volume difference. Analysing materials by measuring the pressure or volume of a gas or vapour by the use of other means than those mentioned above. The analyses where a property of a material such as the concentration of a given component is measured by the value of the pressure or volume or its change when the material is subject to a process such as absorption, adsorption, combustion, diffusion, evaporation"
"G01N9/00","Investigating density or specific gravity of materials; Analysing materials by determining density or specific gravity","","Sampling; preparing specimens for investigationAnalysing by weighingAnalysing by measuring the pressure or volumeAutomatic analysis; handling materials thereforChecking density of materials to be filledCoriolis flow-metersIndirect mass flow meters, e.g. measuring volume flow and densityMeasuring volume, , WeighingMeasuring temperature by using measurements of densityRatio control by sensing density of mixture","G01N1/00|G01N5/00|G01N7/00|G01N35/00|B65B1/42|G01F1/84|G01F1/86|G01F17/00|G01F19/00|G01F22/00|G01G|G01K11/28|G05D11/06","An Indexing Code scheme  mirrors the  scheme with additional subdivisions. This  scheme and more generally the  scheme is used for additional information as well as more specific information to the documents classified in :for example DE4013246 is given the code  (more specific information added to : the volume is known from the size of a container) and  (additional information: sampling from a fluid falling under gravity).","G01N9/00|G01N9/00|G01N9/00|G01N|G01N|G01N2009/024|G01N9/02|G01N2001/2021","Densitymass per unit volumeSpecific gravitythe density of a substance divided by the density of water (since the latter is 1 gr/cm3, specific gravity is the same number as density but without any units)","This place covers: The measurement of density or specific gravity (see Glossary) by direct methods, like the weight of known volume of material, the application of Archimedes' principle or the measurement of hydrostatic pressure. The determination of density or specific gravity from a related property of the material, e.g. by using flow properties, by submitting the liquid to vibrations or by observing the transmission of wave or particle radiation through the material. The investigation of other properties of the material by determining its density. This group covers devices as well as methods. The materials being investigated can be solid, fluent solids or fluids. Further details of subgroups:   refers to the use of density for determining other properties. This group is often combined with the other groups of   to specify the method used for determining the density."
