"cpc_code","title","title_cpc_codes","informative_references","informative_references_cpc_codes","special_rules","special_rules_cpc_codes","glossary_of_terms","definition_statement"
"D05C","EMBROIDERING; TUFTING  (making non-woven fabrics D04H; sewing D05B)","D04H|D05B","Embroidering and tufting  ,  FI classes 4L044 Sewing  Sewing machines and manufacture of sewn productsF-Term 3B150","D05C5/00|D05C17/00|D05B","The classification in  is desirably complemented by a classification in the indexing scheme relating to sewing, embroidering and tufting  selection of machines, accessories or parts of the same kind  interface between the operator and the machine  use of special elements  use of special materials  applied objects or articles  operations on the work before or after sewing  Disclosures of general nature which are both applicable to  and  are preferably classified in  if the classification for the subject-matter concerned is more detailed (e.g. ).","D05C|D05D|D05D2203/00|D05D2205/00|D05D2207/00|D05D2209/00|D05D2303/00|D05D2305/00|D05B|D05C|D05B|D05B85/00","Embroideringis forming decorative designs with hand or machine needleworksTuftingis projecting yarns drawn through a fabric or making up a fabric so as to produce a surface of raised loops or cut pile","This place covers: The embroidering and tufting machines, the embroidered or tufted products, and the base fabrics and inserts."
"D05C1/00","Apparatus, devices, or tools for hand embroidering","","Tools, implements, accessories, processes, apparatuses etc. for hand sewing  -  ","D05B91/00|D05B97/00","","","",""
"D05C1/02","Work frames","","Hoops or frames for hand sewing  ","D05B91/10","","","",""
"D05C1/065","{Holders for needles or threads}","","","","","","Holdersare means for supporting, storing and organizing needles and threads.",""
"D05C3/00","General types of embroidering machines","","","","","","","This place covers: Multi-needles and multi-head embroidery machines."
"D05C5/00","Embroidering machines with arrangements for automatic control of a series of individual steps","","Programme-controlled sewing machines (with embroidering capability)  Sewing machines with devices for automatically controlling movement of work-carrier relative to stitch-forming mechanism in order to obtain particular configuration of seam  ","D05B19/00|D05B21/00","","","","This place covers: All kinds of embroidery machines with arrangements for automatic control of a series of individual steps."
"D05C7/00","Special-purpose or automatic embroidering machines","","","","","","","This place covers: The embroidering machines where specific applications, e.g. for attaching decorative elements or for boring, can be carried out."
"D05C7/04","for boring or jogging","","","","","","Boringis making a hole in the productJoggingis giving a slight push to a product in order to deform the product surface (e.g. embossing)",""
"D05C7/06","for embroidering festoons","","","","","","Festoonsare decorative chains or strips hanging between two points.",""
"D05C7/08","for attaching cords, tapes, bands, or the like","","Work-feeding or -handling elements for attaching bands, ribbons, strips, or tapes or for binding in a sewing machine  ","D05B35/06","The classification is desirably complemented with the Indexing Codes  for identifying the applied objects or articles.","D05D2303/00","","This place covers: Machines for attaching cords, tapes, bands and sequins."
"D05C7/10","for separating and burning-off parts of the base fabric  (making patterns or designs on fabrics by singeing or etching D06C23/02)","D06C23/02","","","","","",""
"D05C9/00","Appliances for holding or feeding the base fabric in embroidering machines","","","","","","","This place covers: Work holders or carriers, feeding arrangements, and systems for holding, stretching, suspending and balancing therefor."
