"cpc_code","title","title_cpc_codes","informative_references","informative_references_cpc_codes","special_rules","special_rules_cpc_codes","glossary_of_terms","definition_statement"
"A61L","METHODS OR APPARATUS FOR STERILISING MATERIALS OR OBJECTS IN GENERAL; DISINFECTION, STERILISATION, OR DEODORISATION OF AIR; CHEMICAL ASPECTS OF BANDAGES, DRESSINGS, ABSORBENT PADS, OR SURGICAL ARTICLES; MATERIALS FOR BANDAGES, DRESSINGS, ABSORBENT PADS, OR SURGICAL ARTICLES  (preservation of bodies or disinfecting characterised by the agent employed A01N; preserving, e.g. sterilising, food or foodstuffs A23; preparations for medical, dental or toilet purposes A61K; preparation of ozone C01B13/10)","A01N|A23|A61K|C01B13/10","Surgical instrumentsOperating glovesSurgical drapesDental prostheticsDevices providing patency to, or preventing collapsing of, tubular structures of the body, e.g. stentsBandages, dressings, or absorbent padsTracheal tubesCathetersTubes, valvesProcesses for making harmful chemical substances harmless, or less harmful, by effecting a chemical change in the substancePreparation of ozone","A61B17/00|A61B42/10|A61B46/00|A61C9/00|A61F2/82|A61F13/00|A61M16/04|A61M25/00|A61M39/00|A62D3/00|C01B13/10","Multiple classificationSets of groups wherein Last-place rule is appliedWithin each one of the following sets of groups, at each hierarchical level, in the absence of an indication to the contrary, classification is made in the last appropriate place:--------Secondary classification based on use of materials characterised by particular function or physical properties when of interest.When the inventive thing is classified based upon its chemical composition within one of the sets of groups - , - , - , -, or -; classification of this subject matter is also made to cover its function or physical properties for each set of groups into their corresponding group, (i.e., respectively group , , , , or ) when this aspect is of interest.Secondary classification based on use of materials with antithrombogenic properties.When the inventive thing is fully provided for and classified within groups , , , , , , and  classification should also be made within group  if a material used is antithrombogenic in nature.Use of Indexing symbols.When classifying in groups  - , it is desirable to add the Indexing symbols of group , relating to the chemical composition of materials used in disinfecting, sterilising or deodorising.","A61L15/08|A61L15/12|A61L15/18|A61L15/40|A61L17/04|A61L17/14|A61L24/02|A61L24/04|A61L27/02|A61L27/40|A61L29/02|A61L29/12|A61L31/02|A61L31/12|A61L33/02|A61L33/18|A61L15/08|A61L15/12|A61L15/18|A61L15/40|A61L27/02|A61L27/40|A61L29/02|A61L29/12|A61L31/02|A61L31/12|A61L15/14|A61L15/42|A61L27/50|A61L29/14|A61L31/14|A61L17/00|A61L24/00|A61L26/00|A61L27/00|A61L28/00|A61L29/00|A61L31/00|A61L33/00|A61L2/00|A61L12/00|A61L2101/00","AntithrombogenicA substance, composition, or material that prevents or reduces coagulation, clotting, depositing, or precipitation of blood, plasma protein, or a component of blood, e.g. anticoagulant.","This place covers: Apparatus or methods specifically adapted for use in treating air either: by destroying noxious microorganisms within the air, by removing microorganisms from the air, by otherwise rendering air aseptic, by removing unwanted odor constituents from air, or by covering up unwanted odor constituents, or potential constituents, by adding scent to air. Apparatus or methods of general applicability for use in destroying noxious microorganisms on or otherwise rendering completely aseptic articles or materials, e.g. destroying bacteria or fungus. Apparatus or methods that are not covered as a whole in another subclass and are specially adapted for use in destroying noxious microorganisms on or otherwise rendering completely aseptic specific articles, e.g. contact lenses, or specific materials, e.g. refuse. Materials that are specially adapted for devices that are to be affixed to, placed on, placed within, or cover either: portions of the surfaces of human bodies having sores, e.g. blisters, boils, or wounds, e.g. cuts, abrasions, for extended periods of time, i.e. at least several minutes, but frequently for days, during their healing process to absorb fluids from, protect, or medicate them, e.g. poultices, naturally occurring cavities of or passageways within human bodies to absorb bodily discharges or other fluids from bodies, e.g. urine, protect, or medicate them, e.g. sanitary towels, tampons, or incisions or openings in human bodies formed during surgery. Chemical compounds or compositions that are used in conjunction with, or compose a portion of, the above type of specially adaptive devices or their materials and increase their effectiveness by: enhancing their ability to heal or treat sores, wounds, surgical incisions, or surgical openings, changing in some manner the absorbability of the devices or materials, or otherwise influencing their operation, e.g. prolongs useful life, of the devices or materials. Materials specially adapted to be used in devices that: join together the edges of wounds, surgical incisions, or surgical openings, e.g. sutures, or form a tissue mass by compressively encircling the mass and holding it, e.g. ligatures. Adhesives specially adapted for surgical uses. Materials specially adapted for forming devices used as substitutes for a part of the body that is missing or non-functional or materials specially adapted for coating these devices, e.g. skin grafts. Materials specially adapted to be used in: surgical construction of artificial excretory openings from colons or devices that travel up colons to inspect, clean, or treat them. Materials specially adapted for use within the structure of hollow flexible tubes that are intended to be: inserted into human bodies to put in or take out fluids, e.g. cannulae, catheters, used to open up or close blood vessels, passageways, or body cavities, or passed inside of blood vessels, passageways, or body cavities for diagnostic or treatment purposes, e.g. endoscopes. Materials specially adapted to be used for other surgical uses or devices, e.g. stents, materials for adhesion prevention. Materials specially adapted for use as antithrombogenic treatments for at least one of the above type of devices or materials or the chemical compounds or compositions that form, or compose a portion of, these antithrombogenic treatments. Specially adapted components or steps for at least one of the above types of apparatus, methods, or devices. Auxiliary appliances or accessories specially adapted for use with at least one of the above types of apparatus or devices, e.g. devices for testing effectiveness of sterilization."
"A61L2/00","Methods or apparatus for disinfecting or sterilising materials or objects other than foodstuffs or contact lenses; Accessories therefor  (for contact lenses A61L12/00; atomisers for disinfecting agents A61M; sterilisation of packages or package contents in association with packaging B65B55/00; treatment of water, waste water, sewage or sludge C02F; disinfecting paper D21H21/36; disinfecting devices for water closets E03D; articles having provision for disinfection, see the relevant subclasses for these articles, e.g. H04R1/12)","A61L12/00|A61M|B65B55/00|C02F|D21H21/36|E03D|H04R1/12","Sterilisation of airMethods especially adapted for refuseCleaning devices specially adapted for dental instrumentsTreatment of bloodProcesses for making harmful chemical substances harmless or less harmfulCleaning in generalPreparation of ozoneTreatment of water, waste water, or sewageSanitary doorknobs or handles, e.g. comprising a disinfectant","A61L9/00|A61L11/00|A61C19/002|A61M1/02|A62D3/00|B08B|C01B13/00|C02F1/00|E05B1/0069","The substance which has a biocidal action is classified according to its state, liquid,, gaseous or solid. E.g. hydrogen peroxide may be used in liquid or gaseous form, it's then classified in group  or .","A61L2/186|A61L2/208","","This place covers: Processes and devices used for biocidal treatment of entities other than foodstuffs or contact lenses"
"A61L2/0017","{Filtration}","","Devices for carrying-off, for treatment of, or for carrying-over, body-liquids (e.g. dialysis)","A61M1/00","","","","This place covers: Treatment of pharmaceuticals, biologicals or living parts for removing or inactivating microorganism, i.e. disinfection or sterilisation, by filtration."
"A61L2/022","{Filtration}","","","","","","","This place covers: Methods or apparatus for disinfecting or sterilising materials or objects other than foodstuffs, contact lenses, pharmaceuticals, biological or living parts by filtration"
"A61L2/035","{Electrolysis}","","","","","","","This place covers: Direct and indirect sterilisation by electrolysis, irrespective of the location of biocidal action in or downstream the electrolysis cell."
"A61L2/07","Steam","","","","","","",""
"A61L2/18","Liquid substances {or solutions comprising solids or dissolved gases}","","Cleaning devices specially adapted for surgical instrumentsCleaning devices specially adapted for dental instruments without its application in sterilisation or disinfection","A61B90/70|A61C19/002","","","",""
"A61L2/183","{Ozone dissolved in a liquid}","","Production of ozone without its application in sterilisation or disinfection","C01B13/10","","","",""
"A61L2/186","{Peroxide solutions}","","Production of peroxides without its application in sterilisation or disinfection","C01B15/00","","","",""
"A61L2/202","{Ozone}","","Production of ozone without its application in sterilisation or disinfectionElectrolytic production of ozone","C01B13/10|C25B1/13","","","",""
"A61L2/206","{Ethylene oxide}","","Preparation of ethylene oxide ","C07D301/00","","","",""
"A61L2/208","{Hydrogen peroxide}","","Production of Peroxides; Peroxyhydrates; Peroxyacids or salts thereof; Superoxides; Ozonide as such without application in sterilisation or disinfection","C01B15/00","","","",""
"A61L2/22","Phase substances, e.g. smokes, aerosols {or sprayed or atomised substances}","","Spraying or atomising liquids as such without application in sterilisation or disinfection","B05B17/00","","","","This place covers: Biocidal treatment using e.g. sprayed substances."
"A61L2/26","Accessories {or devices or components used for biocidal treatment}","","Instrument-protective drapesProtective casings or covers for appliances or instruments, e.g. boxes or sterile covers; Instrument tables or cupboards","A61B46/10|A61B50/00","","","","This place covers: Devices, which are used in methods or apparatuses for disinfection or sterilisation."
"A61L2/28","Devices for testing the effectiveness or completeness of sterilisation, e.g. indicators which change colour  (apparatus involving enzymes or microorganisms C12M1/34; methods involving enzymes or microorganisms C12Q1/00)","C12M1/34|C12Q1/00","Measuring or testing with condition measuring or sensing means for enzymology or microbiologyTesting for sterility conditions involving viable microorganisms","C12M1/34|C12Q1/02","","","","This place covers: Devices to indicate that sterilisation is complete or effective"
"A61L9/00","Disinfection, sterilisation or deodorisation of air  (body deodorants A61Q15/00; purifying air by respirators A62B, A62D9/00; separating dispersed particles from gases or vapours B01D45/00 - B01D51/00, B03C3/00; chemical or biological purification of waste gases B01D53/34; production of ozone C01B13/10; air-conditioning systems incorporating sterilisation F24F3/16, F24F8/20)","A61Q15/00|A62B|A62D9/00|B01D45/00|B01D51/00|B03C3/00|B01D53/34|C01B13/10|F24F3/16|F24F8/20","Poisoning or narcotising insects by vaporising an insecticideBody deodorantsBreathing masks or helmetsFilters for gasesChemical or biological purification of waste gases, Separation of gases Separating dispersed particles from gases or vapour, e.g. air, byelectrostatic effectSpraying or atomising liquidsPreparation of ozone","A01M1/2022|A61Q15/00|A62B18/00|B01D46/00|B01D53/00|B03C3/00|B05B17/00|C01B13/10","","","","This place covers: Methods and devices for biocidal or deodorising treatment of air."
"A61L9/01","Deodorant compositions {(compositions released by contact with a liquid A61L9/05)}","A61L9/05","Cosmetic or similar toilet preparationsFormulations or additives for perfume preparationsPerfumes, essential oils","A61K8/00|A61Q13/00|C11B9/00","The groups - are only given to documents, which relate to counter-acting malodorous substances in the air.","A61L9/01|A61L9/015","","This place covers: Chemical compounds and compositions for use in deodorising air by covering or binding malodorous substances."
"A61L9/012","characterised by being in a special form, e.g. gels, emulsions {(A61L9/048 takes precedence)}","A61L9/048","","","","","","This place covers: Deodorant composition characterised by specific physical form, e.g. gels, emulsions"
"A61L9/014","containing sorbent material, e.g. activated carbon","","Separation of gases by adsorptionSolid sorbent compositions","B01D53/02|B01J20/00","","","","This place covers: Deodorant composition containing sorbent material, e.g. carbon"
"A61L9/015","using gaseous or vaporous substances, e.g. ozone  (A61L9/20 takes precedence {; evaporation in general B01B1/005})","A61L9/20|B01B1/005","Production of ozone without","C01B13/10","","","","This place covers: Both chemical deactivating / covering malodorous substances, and disinfecting / sterilising by the use of gaseous counteragents, e.g. perfumes, gaseous hydrogen peroxide, ozone."
"A61L9/03","Apparatus therefor","","Stationary means for catching or killing insects by vaporising an insecticide using a heat sourceEvaporation or evaporation apparatus","A01M1/2061|B01B1/005","","","","This place covers: Apparatus for disinfection, sterilisation of air using substances evaporated in the air by heating or combustion"
"A61L9/032","{comprising a fan}","","Stationary means for catching or killing insects by vaporising an insecticide using a heat source combined with a fan","A01M1/2072","","","",""
"A61L9/037","{comprising a wick}","","Holders or dispensers for liquid insecticide without heating, e.g. using wicks","A01M1/2044","","","",""
"A61L9/04","using substances evaporated in the air without heating","","Poisoning or narcotising insects by vaporising an insecticide without heating","A01M1/2027","","","",""
"A61L9/05","specially adapted to be released by contact with a liquid, e.g. for toilets","","","","","","","This place covers: Disinfection, sterilisation of air using substances evaporated in the air without heating specially adapted to be released contact with a liquid"
"A61L9/12","Apparatus, e.g. holders, therefor","","Stationary means for catching or killing insects by vaporising an insecticide without heating","A01M1/2027","","","","This place covers: Apparatus for disinfection, sterilisation of air using substances evaporated in the air without heating"
"A61L9/122","{comprising a fan}","","Stationary means for catching or killing insects by vaporising an insecticide without heating combined with a fan","A01M1/2033","","","",""
"A61L9/127","{comprising a wick}","","Holders or dispensers for liquid insecticide without heating, e.g. using wicks","A01M1/2044","","","",""
"A61L9/14","using sprayed or atomised substances {including air-liquid contact processes}","","Apparatus for spraying or atomising liquids as such without application in air treatment","B05B17/00","","","","This place covers: Disinfection, sterilisation of air processes using sprayed or atomised substances"
"A61L9/145","{air-liquid contact processes, e.g. scrubbing}","","Separation of gases or vapours by absorption other than air","B01D53/14","","","Dispersal air scrubbing deviceWet scrubber is used to clean air by contacting air with a scrubbing solution, e.g. water, solution of reagents","This place covers: Disinfection, sterilisation of air processes with air-liquid contact"
"A61L9/16","using physical phenomena","","","","","","","This place covers: Disinfection, sterilisation of air processes using physical phenomena other than the ones of the subgroups."
"A61L9/18","Radiation  (A61L9/22 takes precedence)","A61L9/22","","","","","",""
"A61L9/20","Ultra-violet radiation","","Processes employing the direct application of Ultra-violet light","B01J19/123","","","",""
"A61L9/205","{using a photocatalyst or photosensitiser}","","Photocatalysts","B01J35/004","","","","This place covers: Disinfection, sterilisation of air processes by ultra-violet radiation using a photocatalyst or photosensitiser"
"A61L11/00","Methods specially adapted for refuse {(disintegrating medical waste B02C19/0075; disposal of medical waste B09B3/00)}","B02C19/0075|B09B3/00","","","","","","This place covers: Methods and apparatuses for sterilisation or disinfection of refuse, e.g. from medical facilities, food industry."
"A61L12/00","Methods or apparatus for disinfecting or sterilising contact lenses; Accessories therefor","","Methods and apparatus for sterilisation or disinfection in generalProduction of contact lensesOptical elements, i.e. contact lensesContact lenses for the eye","A61L2/00|B29D11/00038|G02B1/043|G02C7/04","","","","This place covers: Devices and processes for the biocidal treatment of contact lenses of different types."
