"cpc_code","title","title_cpc_codes","informative_references","informative_references_cpc_codes","special_rules","special_rules_cpc_codes","glossary_of_terms","definition_statement"
"H05K","PRINTED CIRCUITS; CASINGS OR CONSTRUCTIONAL DETAILS OF ELECTRIC APPARATUS; MANUFACTURE OF ASSEMBLAGES OF ELECTRICAL COMPONENTS","","Details of instruments or comparable details of other apparatus not otherwise provided for Thin-film or thick-film circuits, Non-printed means for electric connections to or between printed circuits, electric connections or line connectors, apparatus or processes for manufacturing, assembling, maintaining or repairing such connections or connectors ","G12B|H01L27/01|H01L27/13|H01R","","","Printed circuitsThe term covers all kinds of mechanical arrangements of circuits that consist of an insulating base or substrate, having at least one conductive layer permanently formed on the base. The base often extends in a two-dimensional plane. Other conductive layers may be formed in a layer structure within the base. The base may support components on its surface or between its layers. Each conductive layer is formed as separate patterns or tracks to connect the components as required. The term is also applied adjectivally to processes or apparatus for manufacturing such circuits, e.g. by mechanical or chemical treatment of conductive foil, paste, or film that has been applied to an insulating base, support, or substrate.","This place covers: Constructional features of Details of electronic circuit boards such as their materials or their interconnections Printed circuit boards Casings, cabinets or drawers for electric apparatus Constructional details common to different types of electric apparatus such as modifications to facilitate cooling, ventilating or heating, e.g. cooling arrangement for casings / cabinets Constructional details of screening for electric apparatus or components against electric or magnetic fields, e.g. EMI shielding arrangements for casings / cabinets Manufacture of assemblages of electrical components Machines for mounting electronic components on circuit boards"
"H05K1/00","Printed circuits","","BackplanesScreening against electric or magnetic fieldsElectrostatic discharge protection for electric apparatus in general, Handling / Transporting, , CleaningCasting of metalsMetal powder processingMechanical drillingMechanical milling, e.g. metal millingSlotting, etc.Erosion by electric dischargeSoldering or weldingLaser ablation, e.g. patterning by laser ablationDetails of machining apparatusGrinding, polishingAbrasive workingCutting, Punching, LaminatingPrinting forms, e.g. masks, Printing apparatusInkjet printingPrinting processesSelective transfer processesHandling flexible substratesEtching polymeric substratesCoating by dipping in molten metalCoating by spraying with molten metalCoating by physical vapour deposition or sputtering or ion implantationCoating by chemical depositionCoating by decomposition of compounds, Coating by electroless platingConversion coating of metalsCoating by powder methodsOther coating methodsCoating metal with enamel (glass)Corrosion protection of metalCleaning or degreasing of metalElectroplating of metalElectroforming of metalAnodizing of metalElectrophoretic coating of metalElectrolytic etching of metalLighting devices, , , DryingTesting, inspection of materialElectrical testingElectro-optical devices comprising optical waveguides, e.g. modules / PCBs having optical waveguidesCoupling light guides with opto-electronic componentsLiquid crystal displays [LCD]Photolithography masksLithography, e.g. photoresistsPhotolithography registrationElectrographyComputersTouch screensSecurity details of computer componentsDesigning of the conductive patternCircuits for displaysDisk drive suspensionsMemory modulesCablesFlat cables, Resistors, e.g. printed resistorsPrinted inductorsInductorsPrinted capacitorsCapacitors, e.g. printed capacitorsSwitches, fusesPlasma displaysSemiconductor devicesSemiconductor packages,  Treatment apparatus for semiconductor componentsImpedance arrangements, e.g. impedance matching, reduction of parasitic impedance for semiconductor devicesDevices consisting of a plurality of solid state components formed in or on a common substrate, e.g. integrated circuits, thin-film or thick-film circuitsSolar cells, Photovoltaic devicesLEDsThermoelectric devicesPiezoelectric devicesPolymeric semiconductor devicesBatteries, CellsLaser devicesSpark gaps, Overvoltage arrestersEmergency protective circuitsPower conversionReceivers / Transceivers (modules)TelephonesOptical modules, , Electromechanical transducers","H05K7/14|H05K9/00|H05K9/0067|H05K9/0079|H05K13/0061|B65G|H01L21/68|B08B|B22D|B22F|B23B|B23C|B23D|B23H|B23K|B23K26/00|B23Q|B24B|B24C|B26D|B26F|B32B37/00|B41C|B41N|B41F|B41J2/00|B41M|B41M5/00|B65G|C08J7/00|C23C2/00|C23C4/00|C23C14/00|C23C16/00|C23C18/00|C23C20/00|C23C18/16|C23C22/00|C23C24/00|C23C26/00|C23D|C23F|C23G|C25D|C25D1/00|C25D11/00|C25D13/00|C25F|F21K|F21S|F21V|H05B|F26B|G01N|G01R31/00|G02B6/00|G02B6/42|G02F1/13|G03F1/00|G03F7/00|G03F9/00|G03G|G06F|G06F3/00|G06F21/70|G06F30/00|G09F9/00|G11B5/00|G11C5/00|H01B|H01B7/00|H01B13/00|H01C|H01F|H01F|H01G|H01G|H01H|H01J17/49|H01L|H01L21/48|H01L23/00|H01L21/68|H01L23/66|H01L27/00|H01L31/00|H01L33/00|H01L35/00|H01L41/00|H01L51/00|H01M|H01S|H01T|H02H|H02M|H04B1/00|H04M|H04N|H01L27/00|G03B|H04R","In this main group, both ""invention information"" and ""additional information"" are classified by the appropriate CPC group symbol.Indexing Codes are also attributed to provide additional information when no CPC sub-group exists, i.e. to subdivide subject matter belonging to a sub-group.","","","This place covers: Details of printed circuit boards [PCBs], e.g. structural aspects or use of materials for PCBs Printed elements for electrical connection to or between printed circuits Printed electric components in PCBs, e.g. resistors, capacitors or inductors formed by printing materials onto the board, or within its layer structure Structural association of two or more PCBs Structural association of PCBs and non-printed electric components, e.g. within internal layers"
"H05K1/0203","{Cooling of mounted components  (H05K1/0272 takes precedence)}","H05K1/0272","","","","","",""
"H05K1/0204","{using means for thermal conduction connection in the thickness direction of the substrate  (H05K1/0207 takes precedence)}","H05K1/0207","","","","","",""
"H05K1/0213","{Electrical arrangements not otherwise provided for}","","Screening Emergency protective circuits ","H05K9/00|H02H","","","",""
"H05K1/0216","{Reduction of cross-talk, noise or electromagnetic interference  (grounding H05K1/0215)}","H05K1/0215","","","","","",""
"H05K1/0218","{by printed shielding conductors, ground planes or power plane  (H05K1/0236 takes precedence)}","H05K1/0236","","","","","",""
"H05K1/0221","{Coaxially shielded signal lines comprising a continuous shielding layer partially or wholly surrounding the signal lines}","","Coaxially shielded vias ","H05K1/0222","","","",""
"H05K1/0228","{Compensation of cross-talk by a mutually correlated lay-out of printed circuit traces, e.g. for compensation of cross-talk in mounted connectors  (balanced signal pairs H05K1/0245)}","H05K1/0245","","","","","",""
"H05K1/023","{using auxiliary mounted passive components or auxiliary substances  (printed passive components H05K1/16)}","H05K1/16","","","","","",""
