"cpc_code","title","title_cpc_codes","informative_references","informative_references_cpc_codes","special_rules","special_rules_cpc_codes","glossary_of_terms","definition_statement"
"H04Q","SELECTING  (switches, relays, selectors H01H; wireless communication networks H04W)","H01H|H04W","Cables; ConductorsInstallation of communication cables or linesElectronic switchesTransmission in generalBroadcast communicationMultiplex communicationTransmission of digital informationTelephonic communication","H01B|H02G|H03K17/00|H04B|H04H|H04J|H04L|H04M","","","SatelliteA kind of exchange the operation of which depends upon control signals received from a supervisory exchange.SubscriberGeneral term for terminal equipment, e.g. telephone for public use.SubstationSubscriber or monitoring equipment which may connect a single subscriber to a line without choice as to subscriber.Switching centresInclude exchanges and satellites.","This place covers: Methods, circuits, or apparatus for selectively establishing a connection between a desired number of stations (normally two), or between a main station and a desired number of substations (normally one) for the purpose of transferring information via this connection after it has been established; and Selective calling arrangements over connections already established. As the scope of   covers a diversity of subject matter, the user is referred to the IPC definitions for the main groups of  . The following list is intended to assist the user: Details of selecting apparatus arrangements, see definition for group  . Selecting arrangements, see definition for group  . For subscriber stations connected by the same line to the exchange, see definition for group  . Arrangements in telecontrol or telemetry systems for selectively calling a substation from a main station, see definition for  . Selecting arrangements for multiplex systems, see definition for group  ."
"H04Q1/00","Details of selecting apparatus or arrangements","","Cables; Conductors Details of selector switches Installation of communication cables or lines Multiplex systems providing for calling or supervisory signals, Telephone substation equipment Current supply arrangements for telephone systems","H01B|H01H63/00|H02G|H04J1/00|H04J3/12|H04M1/00|H04M19/00","","","","This place covers: Constructional details of selecting apparatuses or arrangements, especially and only used for telecommunications applications. Examples of such arrangements are frames, mounting racks. Examples of such details are doors, panels, pivoting parts; Distribution frames, provided or not with patch panels and terminal blocks; Methods for detection and sensing of connection of patch cables into patch panels; Details of cabling management for the above mentioned arrangements; Devices used as interface to network subscribers; Electrical details of selecting apparatuses, such as testing circuits for telephone line or subscriber line and arrangements for signalling troubles in unoccupied sub exchanges."
"H04Q1/028","{Subscriber network interface devices}","","Lines interfacing in the subscriber set","H04M1/0293","","","",""
"H04Q1/06","Cable ducts or mountings specially adapted for exchange installations","","Installation of electric cables or lines, or of combined optical and electric cables or lines","H02G","","","",""
"H04Q1/116","{lightning or EMI protection, e.g. shielding or grounding}","","Suppression of noise or interference in transmission systems","H04B15/00","","","",""
"H04Q1/28","Current-supply circuits or arrangements for selection equipment at exchanges","","Power supply means for computersSystems for transmission via power distribution linesCurrent supply arrangements over Ethernet Generation of signalling current at the telephone sub stationSubscriber line interface circuits (SLIC)Over voltage protection in line interface circuitsSubscriber line supervision circuits e.g. off hook detectionCurrent supply arrangements for telephone systems","G06F1/26|H04B3/54|H04L12/10|H04M1/505|H04M3/005|H04M3/18|H04M3/2272|H04M19/00","","","BORSCHTBattery, Over voltage, Ringing, Signalling, Coding, Hybrid, TestingSLICSubscriber Line Interface CircuitCPECustomer Premise Equipment: any phone equipment (key systems, PBX's, answering machines, etc.) which reside on the customers premisesDTMFDual Tone Multi Frequency","This place covers: This is a subgroup of   for electrical details of selecting apparatus or arrangements. Its scope is clear from the title. It is basically for consultation only as it is little used nowadays."
"H04Q1/30","Signalling arrangements; Manipulation of signalling currents  (multiplex systems providing for calling or supervisory signals H04J1/14, H04J3/12)","H04J1/14|H04J3/12","Power supply means for computersSystems for transmission via power distribution linesCurrent supply arrangements over EthernetTelephone substation equipmentGeneration of signalling current at the telephone substationSubscriber line interface circuits (SLIC)Over voltage protection in line interface circuitsSubscriber line supervision circuits e.g. off hook detectionCurrent supply arrangements for telephone systems","G06F1/26|H04B3/54|H04L12/10|H04M1/00|H04M1/505|H04M3/005|H04M3/18|H04M3/2272|H04M19/00","","","BORSCHTBattery, Over voltage, Ringing, Signalling, Coding, Hybrid, TestingSLICSubscriber Line Interface CircuitCPECustomer Premise Equipment: any phone equipment (key systems, PBX's, answering machines, etc.) which reside on the customers premisesDTMFDual Tone Multi Frequency","This place covers: This is a subgroup of   for electrical details of selecting apparatus or arrangements. It covers arrangements for providing signalling currents to telephone substations from Central Office Exchange. This group covers the arrangements at the exchanger for providing signalling current to substation. A SLIC should provide the so called BORSCHT (Battery, Over voltage, Ringing, Signalling, Coding, Hybrid, Testing) functions: this group covers the ""S"" function. SLIC in general covered by  .Over voltage covered by  . Off hook detection covered by  Subgroups   -   define the type of signalling involved. Their scope is clear from the title and nevertheless are nowadays very little used. The only relevant subgroup still active is   that covers DTMF signalling."
"H04Q1/54","Amplifier switched-on automatically in dependence on automatically-selected lines","","Power supply means for computersSystems for transmission via power distribution linesCurrent supply arrangements over EthernetGeneration of signaling current at the telephone substationSubscriber line interface circuits (SLIC)Over voltage protection in line interface circuitsSubscriber line supervision circuits e.g. off hook detectionCurrent supply arrangements for telephone systems","G06F1/26|H04B3/54|H04L12/10|H04M1/505|H04M3/005|H04M3/18|H04M3/2272|H04M19/00","","","BORSCHTBattery, Over voltage, Ringing, Signalling, Coding, Hybrid, TestingSLICSubscriber Line Interface CircuitCPECustomer Premise Equipment:any phone equipment (key systems, PBX's, answering machines, etc.) which reside on the customers premisesDTMFDual Tone Multi Frequency","This place covers: This is a subgroup of   for electrical details of selecting apparatus or arrangements. Its scope is clear from the title. It is basically for consultation only as it is little used nowadays."
"H04Q1/56","Balancing circuitry switched-on automatically in dependence on automatically-selected lines","","Power supply means for computersSystems for transmission via power distribution linesCurrent supply arrangements over EthernetGeneration of signalling current at the telephone substation Subscriber line supervision circuits e.g. off hook detectionCurrent supply arrangements for telephone systems","G06F1/26|H04B3/54|H04L12/10|H04M1/505|H04M3/2272|H04M19/00","","","BORSCHTBattery, Over voltage, Ringing, Signalling, Coding, Hybrid, TestingSLICSubscriber Line Interface CircuitCPECustomer Premise Equipment:any phone equipment (key systems, PBX's, answering machines, etc.) which reside on the customers premisesDTMFDual Tone Multi Frequency","This place covers: This is a subgroup of   for electrical details of selecting apparatus or arrangements. Its scope is clear from the title. It is basically for consultation only as it is little used nowadays."
"H04Q3/00","Selecting arrangements  (H04Q5/00 - H04Q11/00 take precedence)","H04Q5/00|H04Q11/00","Signalling arrangements Multiplex communication Intermediate storage means for telegraphic communication Subscriber services provided at exchanges Wireless communications networks","H04Q1/30|H04J|H04L13/08|H04M3/42|H04W","","","NarrowbandTransmission of up to 2 MbpsBroadbandTransmission above 2 Mbps","This place covers: Selecting arrangements to which subscribers are connected via wired circuit-based links."
